,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
48,Mosul,Iraq,2017-02-13,NULL,2017-02-13,ICEWS25466568,Hashed forces have been deployed in desert areas west of Mosul since federal forces launched a massive operation to retake the city from IS on October 17.,Mobilize or increase armed forces,Iraq forces foil IS attempt to flee to Syria: spokesman,"(2017, 7, 3)",-7.2,36.335,43.1189,2,Muhafazat Ninawa,Agence France-Presse,4,Factiva,Iraq,Military (Iraq),"Government,Military",43467000,Iraq,Iraq,NULL,2017
49,NULL,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466673,"The Russian lawmakers who visited Syria last week invited their Syrian counterparts to pay a visit to Russia in April, trip to Chechnya’s capital Grozny is possible too, Dmitry Sablin, coordinator of the parliamentary group for ties with the Syrian parliament, told a TASS news conference on Monday.",Make a visit,Russian MPs invite their Syrian counterparts to visit Russia in April,"(2017, 7, 3)",1.9,33.5102,36.2913,2,NULL,Unknown,1,Factiva,Russian Federation,Lawmaker (Russia),"Legislative / Parliamentary,Government",43467046,Syria,Syria,NULL,2017
50,NULL,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466675,"The Russian lawmakers who visited Syria last week invited their Syrian counterparts to pay a visit to Russia in April, trip to Chechnya’s capital Grozny is possible too, Dmitry Sablin, coordinator of the parliamentary group for ties with the Syrian parliament, told a TASS news conference on Monday.",Host a visit,Russian MPs invite their Syrian counterparts to visit Russia in April,"(2017, 7, 3)",2.8,33.5102,36.2913,2,NULL,Unknown,1,Factiva,Syria,Syria,NULL,43467046,Russian Federation,Lawmaker (Russia),"Legislative / Parliamentary,Government",2017
53,Daraa,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466828,"Citing a military source, SANA said the military forces have contained situation.",Make statement,Syrian army confronts offensive by Nusra Front in southern Daraa,"(2017, 7, 3)",0,32.6189,36.1021,2,Muhafazat Dar`a,Xinhua News Agency,3,Factiva,Syria,Syrian Arab News Agency,"Information / Communication / Transparency Ministry,State Media,Government,Executive",43467283,Syria,Military (Syria),"Government,Military",2017
54,Daraa,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466829,"It said the Nusra attack was coupled with shelling on government-controlled areas in Daraa, leaving many people killed or wounded as well as inflicting property losses.",Make statement,Syrian army confronts offensive by Nusra Front in southern Daraa,"(2017, 7, 3)",0,32.6189,36.1021,2,Muhafazat Dar`a,Xinhua News Agency,4,Factiva,Syria,Syrian Arab News Agency,"Information / Communication / Transparency Ministry,State Media,Government,Executive",43467283,Syria,Jabhat al-Nusra,"Dissident,Radicals / Extremists / Fundamentalists",2017
55,Daraa,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466830,"Meanwhile, the Syrian Observatory for Human Rights said 15 rebel fighters were killed during the battles against the Syrian forces in Daraa, where six government soldiers were killed in the same conflict.",Make statement,Syrian army confronts offensive by Nusra Front in southern Daraa,"(2017, 7, 3)",0,32.6189,36.1021,2,Muhafazat Dar`a,Xinhua News Agency,5,Factiva,Syria,Syrian Observatory for Human Rights,"Exiles,Dissident",43467283,Syria,Combatant (Syria),Unidentified Forces,2017
56,Daraa,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466831,"Meanwhile, the Syrian Observatory for Human Rights said 15 rebel fighters were killed during the battles against the Syrian forces in Daraa, where six government soldiers were killed in the same conflict.",Use conventional military force,Syrian army confronts offensive by Nusra Front in southern Daraa,"(2017, 7, 3)",-10,32.6189,36.1021,2,Muhafazat Dar`a,Xinhua News Agency,5,Factiva,Syria,Military (Syria),"Government,Military",43467283,Syria,Combatant (Syria),Unidentified Forces,2017
57,Daraa,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466832,"The Nusra and allied militants unleashed their offensive on Sunday with the aim of capturing areas under the government control in Daraa, the birthplace of the Syrian conflict.",Use unconventional violence,Syrian army confronts offensive by Nusra Front in southern Daraa,"(2017, 7, 3)",-9,32.6189,36.1021,2,Muhafazat Dar`a,Xinhua News Agency,6,Factiva,Syria,Militant (Syria),Unidentified Forces,43467283,Syria,Syria,NULL,2017
58,Tadmur,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466752,"The IS is preparing new vandalism as Syrian government troops backed by Russian warplanes now continue to advance toward Palmyra, fighting terrorists less than 20 km away from the city, the ministry said.",Use conventional military force,IS attempts to further destroy world heritage in Syrian city: Russia,"(2017, 7, 3)",-10,34.5608,38.2805,2,Muhafazat Hims,Xinhua News Agency,4,Factiva,Syria,Military (Syria),"Government,Military",43467285,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Muslim,Ideological,Sunni,Fundamentalist,Insurgents,Dissident,International Religious",2017
59,Tadmur,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466753,"The IS is preparing new vandalism as Syrian government troops backed by Russian warplanes now continue to advance toward Palmyra, fighting terrorists less than 20 km away from the city, the ministry said.",Use unconventional violence,IS attempts to further destroy world heritage in Syrian city: Russia,"(2017, 7, 3)",-9,34.5608,38.2805,2,Muhafazat Hims,Xinhua News Agency,4,Factiva,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Muslim,Ideological,Sunni,Fundamentalist,Insurgents,Dissident,International Religious",43467285,Syria,Military (Syria),"Government,Military",2017
60,NULL,Lebanon,2017-02-13,NULL,2017-02-13,ICEWS25466775,"In an interview with Al Mayadeen television, he said the Syrian authorities were keeping an eye on the companies that had announced their bid to provide services in restoration of Syria’s national economy.",Make statement,States seeking role in Syria restoration after ruining it must apologize - minister,"(2017, 7, 3)",0,33.8889,35.4944,2,NULL,Unknown,2,Factiva,Lebanon,al-Mayadeen TV,"Media,Social",43467297,Syria,Other Authorities / Officials (Syria),Government,2017
61,Aleppo,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466711,"The Russian delegation comprising State Duma lawmakers Yushchenko, Dmitry Sablin, Sergei Gavrilov as well as Russian medics paid a working visit to Syria last week.",Make a visit,Western Humanitarian Organizations Absent in Syria's Eastern Aleppo – Russian Lawmaker,"(2017, 7, 3)",1.9,36.2012,37.1612,2,Muhafazat Halab,Unknown,5,Factiva,Russian Federation,Russia,NULL,43467305,Syria,Syria,NULL,2017
62,Aleppo,Syria,2017-02-13,NULL,2017-02-13,ICEWS25466712,"The Russian delegation comprising State Duma lawmakers Yushchenko, Dmitry Sablin, Sergei Gavrilov as well as Russian medics paid a working visit to Syria last week.",Host a visit,Western Humanitarian Organizations Absent in Syria's Eastern Aleppo – Russian Lawmaker,"(2017, 7, 3)",2.8,36.2012,37.1612,2,Muhafazat Halab,Unknown,5,Factiva,Syria,Syria,NULL,43467305,Russian Federation,Russia,NULL,2017
63,NULL,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467088,"And if he runs in elections today, he will get much more than 50%, one needs to be realistic here,' Yushchenko said at a press conference on Monday dealing with a Russian parliamentary delegation's recent visit to Syria.",Make a visit,"Al-Assad healthy, would get more than 50% of votes in Syrian presidential elections if conducted - State Duma deputy","(2017, 7, 3)",1.9,33.5102,36.2913,2,NULL,Interfax News Service,4,Factiva,Russian Federation,Russia,NULL,43467659,Syria,Syria,NULL,2017
64,NULL,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467089,"And if he runs in elections today, he will get much more than 50%, one needs to be realistic here,' Yushchenko said at a press conference on Monday dealing with a Russian parliamentary delegation's recent visit to Syria.",Host a visit,"Al-Assad healthy, would get more than 50% of votes in Syrian presidential elections if conducted - State Duma deputy","(2017, 7, 3)",2.8,33.5102,36.2913,2,NULL,Interfax News Service,4,Factiva,Syria,Syria,NULL,43467659,Russian Federation,Russia,NULL,2017
65,Mosul,Iraq,2017-02-13,NULL,2017-02-13,ICEWS25467105,The TV quoted the War Media Cell as saying that the forces had also destroyed a hideout for militants of so-called Islamic State.,Use conventional military force,Iraqi warplanes kill 24 'terrorists' near Syrian border,"(2017, 7, 3)",-10,36.335,43.1189,2,Muhafazat Ninawa,BBC Monitoring Newsfile,3,Factiva,Iraq,Military (Iraq),"Military,Government",43467747,Iraq,Iraq,NULL,2017
66,Cairo,Egypt,2017-02-13,NULL,2017-02-13,ICEWS25466916,"CAIRO, Feb. 13 (Xinhua) -- Egyptian President Abdel-Fattah al-Sisi received on Monday his visiting Lebanese counterpart Michel Aoun at the Ittihadia Palace in Cairo, reported the state-run MENA news agency.",Make a visit,Egypt's Sisi receives his Lebanese counterpart in Cairo,"(2017, 7, 3)",1.9,30.0626,31.2497,2,Muhafazat al Qahirah,Xinhua News Agency,1,Factiva,Egypt,Head of Government (Egypt),"Government,Executive Office,Executive",43467763,Lebanon,Michel Aoun,"Executive,Government,Executive Office,Parties,Ideological,Center Right,Unicameral,(National) Minor Party,Legislative / Parliamentary",2017
67,Cairo,Egypt,2017-02-13,NULL,2017-02-13,ICEWS25466918,"CAIRO, Feb. 13 (Xinhua) -- Egyptian President Abdel-Fattah al-Sisi received on Monday his visiting Lebanese counterpart Michel Aoun at the Ittihadia Palace in Cairo, reported the state-run MENA news agency.",Host a visit,Egypt's Sisi receives his Lebanese counterpart in Cairo,"(2017, 7, 3)",2.8,30.0626,31.2497,2,Muhafazat al Qahirah,Xinhua News Agency,1,Factiva,Lebanon,Michel Aoun,"Executive,Government,Executive Office,Parties,Ideological,Center Right,Unicameral,(National) Minor Party,Legislative / Parliamentary",43467763,Egypt,Head of Government (Egypt),"Government,Executive Office,Executive",2017
68,Cairo,Egypt,2017-02-13,NULL,2017-02-13,ICEWS25466917,"During the press conference following the meeting, Sisi congratulated the Lebanese people for their successful presidential elections in addition to forming a government which met their aspirations.",Praise or endorse,Egypt's Sisi receives his Lebanese counterpart in Cairo,"(2017, 7, 3)",3.4,30.0626,31.2497,2,Muhafazat al Qahirah,Xinhua News Agency,3,Factiva,Egypt,Abdel Fattah Al-Sisi,"Government,Executive Office,Sunni,Executive,Elite,International Religious",43467763,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",2017
69,Cairo,Egypt,2017-02-13,NULL,2017-02-13,ICEWS25466915,"Sisi also conveyed Egypt's full support of Lebanon's stability, and lauded relations binding both countries and populations.",Make statement,Egypt's Sisi receives his Lebanese counterpart in Cairo,"(2017, 7, 3)",0,30.0626,31.2497,2,Muhafazat al Qahirah,Xinhua News Agency,4,Factiva,Egypt,Abdel Fattah Al-Sisi,"Government,Executive Office,Sunni,Executive,Elite,International Religious",43467763,Egypt,Egypt,NULL,2017
71,Aleppo,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467371,"DAMASCUS -- At least 39 government soldiers have been killed over the past 36 hours, when the Islamic State (IS) unleashed a violent offensive on areas under the government control in southern countryside of Aleppo, a monitor group reported on Monday.",Use conventional military force,"Xinhua world news summary at 1530 GMT, Feb. 13","(2017, 7, 3)",-10,36.2012,37.1612,2,Muhafazat Halab,Xinhua News Agency,4,Factiva,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Muslim,Sunni,International Religious,Ideological,Insurgents,Dissident",43468059,Pakistan,Pakistan,NULL,2017
72,Aleppo,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467372,"DAMASCUS -- At least 39 government soldiers have been killed over the past 36 hours, when the Islamic State (IS) unleashed a violent offensive on areas under the government control in southern countryside of Aleppo, a monitor group reported on Monday.",Use conventional military force,"Xinhua world news summary at 1530 GMT, Feb. 13","(2017, 7, 3)",-10,36.2012,37.1612,2,Muhafazat Halab,Xinhua News Agency,4,Factiva,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Muslim,Sunni,International Religious,Ideological,Insurgents,Dissident",43468059,Syria,Syria,NULL,2017
73,Cairo,Egypt,2017-02-13,NULL,2017-02-13,ICEWS25467308,"'We have agreed to jointly fight against the threat of terrorism, and I told His Excellency [President of Lebanon Michel Aoun] that Egypt was ready to support the efficiency of the Lebanese army and the country’s various security services,' Sisi said at a joint press conference with Aoun in Cairo.",Express intent to engage in diplomatic cooperation (such as policy support),Egypt Ready to Support Efficiency of Lebanese Army – Egyptian President,"(2017, 7, 3)",4.5,30.0626,31.2497,2,Muhafazat al Qahirah,Unknown,2,Factiva,Egypt,Egypt,NULL,43468087,Lebanon,Military (Lebanon),"Military,Government",2017
74,Cairo,Egypt,2017-02-13,NULL,2017-02-13,ICEWS25467309,"Aoun is currently in Cairo with his first visit to Egypt after assuming office on October 31, 2016.",Make a visit,Egypt Ready to Support Efficiency of Lebanese Army – Egyptian President,"(2017, 7, 3)",1.9,30.0626,31.2497,2,Muhafazat al Qahirah,Unknown,4,Factiva,Lebanon,Michel Aoun,"Legislative / Parliamentary,Unicameral,Executive,Government,(National) Minor Party,Center Right,Ideological,Executive Office,Parties",43468087,Egypt,Egypt,NULL,2017
75,Cairo,Egypt,2017-02-13,NULL,2017-02-13,ICEWS25467310,"Aoun is currently in Cairo with his first visit to Egypt after assuming office on October 31, 2016.",Host a visit,Egypt Ready to Support Efficiency of Lebanese Army – Egyptian President,"(2017, 7, 3)",2.8,30.0626,31.2497,2,Muhafazat al Qahirah,Unknown,4,Factiva,Egypt,Egypt,NULL,43468087,Lebanon,Michel Aoun,"Legislative / Parliamentary,Unicameral,Executive,Government,(National) Minor Party,Center Right,Ideological,Executive Office,Parties",2017
76,Damascus,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467180,"AMMAN/BEIRUT (Reuters) - Syrian rebels cast doubt on Monday over whether they would attend Russian-backed talks in Kazakhstan this week, accusing Moscow of failing to get the Damascus government to fully comply with a ceasefire agreement or to implement goodwill gestures such as a prisoner release.",Express intent to meet or negotiate,Syrian rebels cast doubt on Kazakhstan talks,"(2017, 7, 3)",4,33.5102,36.2913,2,Dimashq,Reuters News,1,Factiva,Syria,Armed Rebel (Syria),"Rebel,Dissident",43468113,Kazakhstan,Kazakhstan,NULL,2017
77,Damascus,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467181,The Kazakh government said on Saturday it had invited Syrian government and rebel delegations to a meeting on Feb. 15-16.,Express intent to meet or negotiate,Syrian rebels cast doubt on Kazakhstan talks,"(2017, 7, 3)",4,33.5102,36.2913,2,Dimashq,Reuters News,2,Factiva,Kazakhstan,Kazakhstan,NULL,43468113,Syria,Government (Syria),Government,2017
78,Saydnaya,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467185,"On February 7, Amnesty International issued a report accusing the Syrian authorities of killing 13,000 people at the Saydnaya prison.",Accuse,UPDATE - Amnesty International's Report on Extrajudicial Killings in Syria Provocation - Moscow,"(2017, 7, 3)",-2,33.6977,36.373,2,Muhafazat Rif Dimashq,Unknown,5,Factiva,NULL,Amnesty International,"Human Rights IGOs,Nongovernmental Organization (International)",43468206,Syria,Other Authorities / Officials (Syria),Government,2017
79,NULL,Lebanon,2017-02-13,NULL,2017-02-13,ICEWS25467347,"Before the trip to Algeria, Macron has visited Tunisia and Lebanon and plans to go to Morocco in the coming weeks.",Make a visit,French Presidential Hopeful Macron in Algeria in Bid to Boost Bilateral Ties - Reports,"(2017, 7, 3)",1.9,33.8889,35.4944,2,NULL,Unknown,6,Factiva,France,Emmanuel Macron,Government,43468208,Lebanon,Lebanon,NULL,2017
80,NULL,Lebanon,2017-02-13,NULL,2017-02-13,ICEWS25467350,"Before the trip to Algeria, Macron has visited Tunisia and Lebanon and plans to go to Morocco in the coming weeks.",Host a visit,French Presidential Hopeful Macron in Algeria in Bid to Boost Bilateral Ties - Reports,"(2017, 7, 3)",2.8,33.8889,35.4944,2,NULL,Unknown,6,Factiva,Lebanon,Lebanon,NULL,43468208,France,Emmanuel Macron,Government,2017
81,Baghdad,Iraq,2017-02-13,NULL,2017-02-13,ICEWS25467196,BAGHDAD (Reuters) - Bloody protests in Baghdad over the weekend by followers of influential cleric Moqtada al-Sadr signal the resumption of a power struggle between Iraq's Shi'ite leaders which had been put on hold to focus on the war against Islamic State.,Demonstrate or rally,Analysis: Baghdad's bloody protests mark resumption of Shi'ite power struggle,"(2017, 7, 3)",-6.5,33.3406,44.4009,2,Muhafazat Baghdad,Reuters News,1,Factiva,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",43468210,NULL,Unspecified Actor,Unspecified,2017
82,Mosul,Iraq,2017-02-13,NULL,2017-02-13,ICEWS25467317,TEHRAN (FNA)- Local sources disclosed that the ISIL is preventing civilians in the Western part of the city of Mosul from leaving the region in a move to use them as human shields as the terrorist group's positions are under intensifying attacks by various troops.,Impose administrative sanctions,Source: ISIL in Mosul Using Civilians as Human Shield,"(2017, 7, 3)",-5,36.335,43.1189,2,Muhafazat Ninawa,FARS News Agency,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Muslim,Sunni,International Religious,Ideological,Insurgents,Dissident",43468214,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2017
83,Mosul,Iraq,2017-02-13,NULL,2017-02-13,ICEWS25467318,The Democrat Party said that the ISIL is using the Iraqi civilians as human shields.,Use as human shield,Source: ISIL in Mosul Using Civilians as Human Shield,"(2017, 7, 3)",-8,36.335,43.1189,2,Muhafazat Ninawa,FARS News Agency,3,Factiva,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Muslim,Sunni,International Religious,Ideological,Insurgents,Dissident",43468214,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2017
84,Tadmur,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467325,"TEHRAN (FNA)- Homs Governor General Talal Barzi said that the Syrian Army troops have managed to push back ISIL from more positions in Eastern Homs, advancing 27 km towards the ancient city of Palmyra (Tadmur).",Make statement,Syrian Army Moves Deep into Eastern Homs towards ISIL-Held Palmyra,"(2017, 7, 3)",0,34.5608,38.2805,2,Muhafazat Hims,FARS News Agency,1,Factiva,Syria,Governor General (Syria),Government,43468220,Syria,Military (Syria),"Government,Military",2017
85,Tadmur,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467402,"Feb 13 (Interfax) - The Syrian government troops supported by the Russian Aerospace Forces continue their offensive in the direction of Palmyra, currently having less than 20 kilometers to go, the Russian Defense Ministry said.",Praise or endorse,Syrian govt army advancing in direction of Palmyra - Russian Defense Ministry (Part 2),"(2017, 7, 3)",3.4,34.5608,38.2805,2,Muhafazat Hims,Interfax News Service,2,Factiva,Russian Federation,Military (Russia),"Government,Military",43468229,Syria,Military (Syria),"Government,Military",2017
86,Homs,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467403,"Overall, since the operation began, the Syrian government troops supported by the Russian Aerospace Forces have cleared an area of 805 sq km in the Homs province of terrorists of ISIL, a terrorist organization outlawed in Russia, the Russian Defense Ministry said.",Praise or endorse,Syrian govt army advancing in direction of Palmyra - Russian Defense Ministry (Part 2),"(2017, 7, 3)",3.4,34.7268,36.7234,2,Muhafazat Hims,Interfax News Service,4,Factiva,Russian Federation,Military (Russia),"Government,Military",43468229,Syria,Military (Syria),"Government,Military",2017
87,Aleppo,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467377,"DAMASCUS, Feb. 13 (Xinhua) -- At least 39 government soldiers have been killed over the past 36 hours, when the Islamic State (IS) unleashed a violent offensive on areas under the government control in southern countryside of Aleppo, a monitor group reported on Monday.",Use conventional military force,39 Syrian soldiers killed during IS offensive in Aleppo,"(2017, 7, 3)",-10,36.2012,37.1612,2,Muhafazat Halab,Xinhua News Agency,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Muslim,Sunni,International Religious,Ideological,Insurgents,Dissident",43468279,Syria,Syria,NULL,2017
88,Aleppo,Syria,2017-02-13,NULL,2017-02-13,ICEWS25467378,"The military forces announced recently that they had besieged the IS in al-Bab from the city's southern edge, as the Turkish forces and allied fighters stormed the city from its northern and northwestern sides.",Use conventional military force,39 Syrian soldiers killed during IS offensive in Aleppo,"(2017, 7, 3)",-10,36.2012,37.1612,2,Muhafazat Halab,Xinhua News Agency,4,Factiva,Turkey,Military (Turkey),"Military,Government",43468279,Syria,Syria,NULL,2017
