,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
76,Doha,Qatar,2018-02-05,NULL,2018-02-05,ICEWS28503447,"The increase in tension, seven months after the UAE, Saudi Arabia, Bahrain and Egypt imposed travel and trade sanctions on Qatar over accusations -- denied by Doha -- that it supports terrorism and regional rival Iran, has alarmed Washington.",Criticize or denounce,"Iran could be winner, U.S. a loser from UAE-Qatar tensions","(2018, 6, 3)",-2,25.2793,51.5224,2,Baladiyat ad Dawhah,Reuters News,5,Factiva,United States,United States,NULL,46485787,Iran,Iran,NULL,2018
77,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503455,"Kurdish-led forces blowing up Turkish tanks in Syria's northwestern area of Afrin on a daily basis has shown that the area has turned into a 'graveyard' for the 'occupying' Turkish army, Kurdish media reports said on 5 February.",Use conventional military force,Kurdish media see Afrin as 'graveyard' for Turkish tanks,"(2018, 6, 3)",-10,36.5119,36.8695,2,Muhafazat Halab,BBC Monitoring Middle East,2,Factiva,Syria,Military (Syria),"Military,Government",46485809,Syria,Syria,NULL,2018
78,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503457,"Kurdish-led forces blowing up Turkish tanks in Syria's northwestern area of Afrin on a daily basis has shown that the area has turned into a 'graveyard' for the 'occupying' Turkish army, Kurdish media reports said on 5 February.",Use unconventional violence,Kurdish media see Afrin as 'graveyard' for Turkish tanks,"(2018, 6, 3)",-9,36.5119,36.8695,2,Muhafazat Halab,BBC Monitoring Middle East,2,Factiva,Syria,Military (Syria),"Military,Government",46485809,Turkey,Turkey,NULL,2018
79,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503454,"'Turkey has been using many tanks in its attacks on Afrin but the Kurdish fighters have been resisting and blowing up Turkish army tanks on a daily basis,' the Sulaymaniyah-based privately-owned Shar Press news website said on 5 February.",Use conventional military force,Kurdish media see Afrin as 'graveyard' for Turkish tanks,"(2018, 6, 3)",-10,36.5119,36.8695,2,Muhafazat Halab,BBC Monitoring Middle East,3,Factiva,Turkey,Turkey,NULL,46485809,Syria,Syria,NULL,2018
80,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503456,"'Turkey has been using many tanks in its attacks on Afrin but the Kurdish fighters have been resisting and blowing up Turkish army tanks on a daily basis,' the Sulaymaniyah-based privately-owned Shar Press news website said on 5 February.",Use unconventional violence,Kurdish media see Afrin as 'graveyard' for Turkish tanks,"(2018, 6, 3)",-9,36.5119,36.8695,2,Muhafazat Halab,BBC Monitoring Middle East,3,Factiva,Turkey,Combatant (Turkish Kurds),"Kurd (Ethnic Group),International Ethnic",46485809,Turkey,Military (Turkey),"Government,Military",2018
86,Damascus,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503602,"The Syrian army of President Bashar al-Assad, backed by Russian air power and Shi'ite Muslim militias, has besieged eastern Ghouta, the largest remaining rebel bastion near Damascus, for years.",Use conventional military force,Air strikes kill more than 20 in Syria's Ghouta,"(2018, 6, 3)",-10,33.5102,36.2913,2,Dimashq,Reuters News,3,Factiva,Syria,Military (Syria),"Government,Military",46486073,Syria,Syria,NULL,2018
114,NULL,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503801,"On Saturday, the ministry said in another statement that its air force carried a massive strike against an area in Idlib controlled by the group, in retaliation to the downing of the jet, killing at least 30 operatives.",Use conventional military force,Russia to award pilot killed in Syria highest honor,"(2018, 6, 3)",-10,35.7667,36.6667,2,Idlib,Xinhua News Agency,6,Factiva,Syria,Air Force (Syria),"Military,Air Force,Government",46486461,Syria,Syria,NULL,2018
115,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503816,"LONDON (Reuters) - Iran urged Turkey on Monday to stop its military offensive in Syria, saying the operation in the northern Afrin region breached Syrian sovereignty and would increase tension in the war-damaged country.",Make an appeal or request,Iran urges Turkey to stop army offensive in northern Syria,"(2018, 6, 3)",3,36.5119,36.8695,2,Muhafazat Halab,Reuters News,1,Factiva,Iran,Iran,NULL,46486473,Turkey,Turkey,NULL,2018
116,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503817,He said Iran was in continuous talks with both Turkey and Russia about the latest developments in Syria.,Make statement,Iran urges Turkey to stop army offensive in northern Syria,"(2018, 6, 3)",0,36.5119,36.8695,2,Muhafazat Halab,Reuters News,6,Factiva,Iran,Foreign Affairs (Iran),"Foreign Ministry,Government,Executive",46486473,Iran,Iran,NULL,2018
117,Manbij,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503827,The Turkish-language Yeni Safak daily reported that the US forces are planning to build modern tunnels in the Kurdish-held town of Manbij in Northeastern Aleppo after the Kurdish forces' US-built tunnels in the town of Afrin in Northwestern Aleppo were destroyed in the Turkish troops' attacks.,Use conventional military force,Turkish Media Discloses New US Plan to Boost Kurdish Militants' Military Power in Manbij,"(2018, 6, 3)",-10,36.5281,37.9549,2,Muhafazat Halab,FARS News Agency,2,Factiva,Turkey,Military (Turkey),"Government,Military",46486488,Turkey,Turkish Kurds,"International Ethnic,Kurd (Ethnic Group)",2018
118,Manbij,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503830,"The daily said that the new tunnels are capable of resisting against cement-piercing bombs, adding that identifying the exact location of the tunnels is not simply possible too.",Make statement,Turkish Media Discloses New US Plan to Boost Kurdish Militants' Military Power in Manbij,"(2018, 6, 3)",0,36.5281,37.9549,2,Muhafazat Halab,FARS News Agency,3,Factiva,Turkey,Yeni Şafak,"Social,Media,News,Print News",46486488,United States,United States,NULL,2018
119,Manbij,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503829,"Deputy Prime Minister Bekir Bozdag said Sunday If the PYD/PKK terror group does not leave Syria's Manbij, Turkey would move there and towards East of Euphrates River.",Make statement,Turkish Media Discloses New US Plan to Boost Kurdish Militants' Military Power in Manbij,"(2018, 6, 3)",0,36.5281,37.9549,2,Muhafazat Halab,FARS News Agency,4,Factiva,Turkey,Bekir Bozdag,"Executive,Judicial,Government,Executive Office",46486488,Turkey,Turkey,NULL,2018
120,Manbij,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503828,"In remarks made to CNN Turk, Bozdag, who is also a Spokesman for the government, said the PYD/PKK terrorists had to leave Manbij, a strategic city West of the Euphrates in Northern Syria.",Demand,Turkish Media Discloses New US Plan to Boost Kurdish Militants' Military Power in Manbij,"(2018, 6, 3)",-5,36.5281,37.9549,2,Muhafazat Halab,FARS News Agency,5,Factiva,Turkey,Bekir Bozdag,"Executive,Judicial,Government,Executive Office",46486488,Turkey,Terrorist (Kurdistan Workers' Party),"Dissident,Separatists,International Ethnic,Kurd (Ethnic Group)",2018
121,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503833,The Turkish Army General Staff announced in a statement on Sunday that almost 900 Kurdish militia were killed in Turkey's Operation Olive Branch in Afrin region in Northwestern Aleppo.,Make statement,"Several Turkish Soldiers Killed, Wounded in Military Operation against Kurds in Northern Syria","(2018, 6, 3)",0,36.5119,36.8695,2,Muhafazat Halab,FARS News Agency,4,Factiva,Turkey,High Ranking Military Personnel (Turkey),"Government,Military",46486491,Turkey,Militia (Turkish Kurds),"International Ethnic,Kurd (Ethnic Group)",2018
122,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503831,"The army staff's statement said that 15 positions of the Kurds, including arms depots, were destroyed in the Turkish air attacks in the town of Afrin.",Employ aerial weapons,"Several Turkish Soldiers Killed, Wounded in Military Operation against Kurds in Northern Syria","(2018, 6, 3)",-10,36.5119,36.8695,2,Muhafazat Halab,FARS News Agency,5,Factiva,Turkey,Turkey,NULL,46486491,Syria,Syria,NULL,2018
123,Baghdad,Iraq,2018-02-05,NULL,2018-02-05,ICEWS28503834,"Iraqi officials said their government reached an agreement with the US to reduce the number of troops in Iraq, Fox News reported.",Sign formal agreement,Report: US Redeploying Troops to Afghanistan from Iraq,"(2018, 6, 3)",8,33.3406,44.4009,2,Muhafazat Baghdad,FARS News Agency,6,Factiva,United States,United States,NULL,46486494,Iraq,Government (Iraq),Government,2018
124,Baghdad,Iraq,2018-02-05,NULL,2018-02-05,ICEWS28503835,"Iraqi officials said their government reached an agreement with the US to reduce the number of troops in Iraq, Fox News reported.",Sign formal agreement,Report: US Redeploying Troops to Afghanistan from Iraq,"(2018, 6, 3)",8,33.3406,44.4009,2,Muhafazat Baghdad,FARS News Agency,6,Factiva,Iraq,Government (Iraq),Government,46486494,United States,United States,NULL,2018
125,Hawar,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503838,"In the meantime, three vehicles of the militants affiliated to the Turkish army were destroyed in the Kurdish fighters' attack near the village of Khalil in Shiheh region, Hawar news reported.",Use unconventional violence,Nearly 950 Kurdish Fighters Killed in Turkish Forces Operation in Northern Syria,"(2018, 6, 3)",-9,36.229,36.9758,2,Muhafazat Halab,FARS News Agency,4,Factiva,Turkey,Combatant (Turkish Kurds),"International Ethnic,Kurd (Ethnic Group)",46486496,Turkey,Militant (Turkey),Unidentified Forces,2018
126,Hawar,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503837,"It added that the Kurdish fighters carried out an ambush operation against the Turkish soldiers and allied militants in the village of Za'ara North of Afrin, killing at least 20 of them.",Use unconventional violence,Nearly 950 Kurdish Fighters Killed in Turkish Forces Operation in Northern Syria,"(2018, 6, 3)",-9,36.229,36.9758,2,Muhafazat Halab,FARS News Agency,5,Factiva,Turkey,Combatant (Turkish Kurds),"International Ethnic,Kurd (Ethnic Group)",46486496,Turkey,Military (Turkey),"Government,Military",2018
127,Aleppo,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503839,"Local sources pointed to the Russian Air Force' heavy attacks on ISIL centers in Northeastern Hama, adding that the Syrian Army is planning to purge ISIL-held regions in Hama, Idlib and Aleppo of terrorists as soon as possible.",Use conventional military force,Syrian Army One Step Closer to Purging Hama of ISIL Terrorists,"(2018, 6, 3)",-10,36.2012,37.1612,2,Muhafazat Halab,FARS News Agency,4,Factiva,Russian Federation,Russian Air Force,"Government,Military,Air Force",46486500,Syria,Syria,NULL,2018
128,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503853,Hundreds of Kurds protested in Lebanon on Monday against Turkey's military offensive in Syria's Kurdish enclave of Afrin.,Demonstrate or rally,Lebanon Kurds protest Turkey's Syria offensive,"(2018, 6, 3)",-6.5,36.5119,36.8695,2,Muhafazat Halab,Agence France-Presse,1,Factiva,Syria,Syrian Kurds,"National Ethnic Minority,International Ethnic,Social,National Ethnic,Kurd (Ethnic Group)",46486518,Turkey,Turkey,NULL,2018
129,Beirut,Lebanon,2018-02-05,NULL,2018-02-05,ICEWS28503852,"The demonstrators, some of them refugees and others members of Lebanon's long-established Kurdish community, held their protest near the US embassy on the outskirts of Beirut.",Demonstrate or rally,Lebanon Kurds protest Turkey's Syria offensive,"(2018, 6, 3)",-6.5,33.8889,35.4944,2,Beyrouth,Agence France-Presse,3,Factiva,Lebanon,Indigenous People (Lebanon),"General Population / Civilian / Social,Social",46486518,NULL,Unspecified Actor,Unspecified,2018
130,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28503869,"The SDF said that the 'invading' Turkish army and Turkey-backed 'gangs' conducted ground and air attacks on Afrin and its environs on 3 and 4 February, Kurmanji-Kurdish outlets reported.",Make statement,Turkey: Kurdish media say Turkish border town attacks 'pretext' for operation,"(2018, 6, 3)",0,36.5119,36.8695,2,Muhafazat Halab,BBC Monitoring European,6,Factiva,Syria,Military (Syria),"Military,Government",46486549,Turkey,Turkey,NULL,2018
136,Baghdad,Iraq,2018-02-05,NULL,2018-02-05,ICEWS28503944,"BAGHDAD, Feb. 5 (Xinhua) -- The Iraqi government said Monday the U.S. military will reduce its troops in Iraq after the defeat of the Islamic State (IS) militant group in the country.",Make statement,Iraq says U.S. downsizes troops in Iraq after IS defeat,"(2018, 6, 3)",0,33.3406,44.4009,2,Muhafazat Baghdad,Xinhua News Agency,1,Factiva,Iraq,Government (Iraq),Government,46486732,United States,Military (United States),"Military,Government",2018
141,Damascus,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504082,"DAMASCUS, February 5 (Sputnik) - Militants opened fire in the eastern suburbs of the Syrian Damascus, killing one person and injuring nine others, a police source told RIA Novosti.",Use unconventional violence,"Artillery Attack in Syrian Damascus Suburbs Kills 1, Injures 9 - Source","(2018, 6, 3)",-9,33.5102,36.2913,2,Dimashq,Rossiya Segodnya International Information Agency (Arabic),1,Factiva,Syria,Militant (Syria),Unidentified Forces,46487030,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",2018
142,NULL,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504103,"Images of death and destruction from the northern province of Idlib in Syria have flooded social media, with local activists and aid workers saying shelling by Russian and Syrian government warplanes in the area has intensified.",Make statement,Air raids on rebel-held Idlib province intensified,"(2018, 6, 3)",0,35.7667,36.6667,2,Idlib,Al Jazeera English,2,Factiva,Syria,Employee (Syria),"Social,Labor",46487097,Syria,Syria,NULL,2018
143,NULL,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504104,"Images of death and destruction from the northern province of Idlib in Syria have flooded social media, with local activists and aid workers saying shelling by Russian and Syrian government warplanes in the area has intensified.",Make statement,Air raids on rebel-held Idlib province intensified,"(2018, 6, 3)",0,35.7667,36.6667,2,Idlib,Al Jazeera English,2,Factiva,Syria,Activist (Syria),"Human Rights NGOs,Nongovernmental Organization (International),Human Rights IGOs,Nongovernmental Organizations / Activists",46487097,Syria,Syria,NULL,2018
144,NULL,Lebanon,2018-02-05,NULL,2018-02-05,ICEWS28504109,"The Minister of Foreign Affairs and Emigrants of the Republic of Lebanon, His Excellency Gebran Bassil, is expected to arrive in Sierra Leone on Sunday, 4 February for a two day visit.",Express intent to meet or negotiate,Lebanon's Minister of Foreign Affairs to Visit Sierra Leone,"(2018, 6, 3)",4,33.8889,35.4944,2,NULL,All Africa,1,Factiva,Lebanon,Gebran Bassil,"Executive,Foreign Ministry,Government",46487105,Sierra Leone,Sierra Leone,NULL,2018
145,NULL,Egypt,2018-02-05,NULL,2018-02-05,ICEWS28504113,President Abdel Fattah El Sisi on Sunday 4/2/2018 said Egypt is looking forward to fostering bilateral cooperation with Oman in the different fields in a way that serves the two countries' interests.,Make statement,Sisi to Qaboos - Egypt Looks Forward to Boosting Coop. With Oman in Various Fields,"(2018, 6, 3)",0,30.0626,31.2497,2,NULL,All Africa,1,Factiva,Egypt,Abdel Fattah Al-Sisi,"Sunni,Executive Office,Elite,Executive,International Religious,Government",46487111,Egypt,Egypt,NULL,2018
146,Cairo,Egypt,2018-02-05,NULL,2018-02-05,ICEWS28504111,"Also, Sultan Qaboos praised the role played by Egypt in preserving the Gulf and Arab security and stability, saying that Oman stands by Cairo in its fight against terrorism, the spokesman noted.",Defend verbally,Sisi to Qaboos - Egypt Looks Forward to Boosting Coop. With Oman in Various Fields,"(2018, 6, 3)",3.5,30.0626,31.2497,2,Muhafazat al Qahirah,All Africa,4,Factiva,Oman,Oman,NULL,46487111,Egypt,Egypt,NULL,2018
147,Cairo,Egypt,2018-02-05,NULL,2018-02-05,ICEWS28504112,"Oman is keen to strengthen relations with Egypt at all levels, Sultan Qaboos told Sisi, voicing his hope that the visit would contribute to elevating the status of existing bilateral cooperation to new horizons.",Express intent to engage in diplomatic cooperation (such as policy support),Sisi to Qaboos - Egypt Looks Forward to Boosting Coop. With Oman in Various Fields,"(2018, 6, 3)",4.5,30.0626,31.2497,2,Muhafazat al Qahirah,All Africa,5,Factiva,Oman,Oman,NULL,46487111,Egypt,Egypt,NULL,2018
149,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504174,"Syrian state media has been denouncing Turkey's operation in Afrin, saying that it is treating it as an 'occupation'.",Criticize or denounce,Syrian TV airs live coverage from Afrin,"(2018, 6, 3)",-2,36.5119,36.8695,2,Muhafazat Halab,BBC Monitoring Middle East,5,Factiva,Syria,State Media (Syria),"Executive,Government,Information / Communication / Transparency Ministry,State Media",46487278,Turkey,Turkey,NULL,2018
150,Baqubah,Iraq,2018-02-05,NULL,2018-02-05,ICEWS28504211,"BAQUBA, Iraq, Feb. 5 (Xinhua) -- Six paramilitary Hashd Shaabi fighters were killed Monday in an attack by Islamic State (IS) militants in Iraq's eastern province of Diyala, a local official said.",Use unconventional violence,6 paramilitary fighters killed in IS attack in Iraq's Diyala,"(2018, 6, 3)",-9,33.7466,44.6437,2,Muhafazat Diyala,Xinhua News Agency,1,Factiva,Iraq,Militant (Iraq),Unidentified Forces,46487370,Iraq,Combatant (Iraq),Unidentified Forces,2018
151,NULL,Iraq,2018-02-05,NULL,2018-02-05,ICEWS28504209,The militants are still capable of carrying out attacks against civilians and the security forces despite operations from time to time to hunt them down.,Use unconventional violence,6 paramilitary fighters killed in IS attack in Iraq's Diyala,"(2018, 6, 3)",-9,34,45,2,Muhafazat Diyala,Xinhua News Agency,6,Factiva,Iraq,Militant (Iraq),Unidentified Forces,46487370,Iraq,Military Personnel - Special (Iraq),"Government,Military",2018
152,NULL,Iraq,2018-02-05,NULL,2018-02-05,ICEWS28504210,The militants are still capable of carrying out attacks against civilians and the security forces despite operations from time to time to hunt them down.,Use unconventional violence,6 paramilitary fighters killed in IS attack in Iraq's Diyala,"(2018, 6, 3)",-9,34,45,2,Muhafazat Diyala,Xinhua News Agency,6,Factiva,Iraq,Militant (Iraq),Unidentified Forces,46487370,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",2018
153,Manbij,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504221,"Kurdish-language Hawar news reported that the Ankara-backed militant groups of Sultan Morad, Ahrar al-Sham and Nouralddeen al-Zinki engaged in heavy fighting in the Eastern and Western villages of Jarabulus region in Northeastern Aleppo near contact lines with Kurds in Manbij region.",Use unconventional violence,Fierce Clashes Erupt again among Ankara-backed Militants in Northern Syria over War in Afrin,"(2018, 6, 3)",-9,36.5281,37.9549,2,Muhafazat Halab,FARS News Agency,2,Factiva,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",46487395,Syria,Ahrar ash-Sham,"Insurgents,Dissident",2018
154,Manbij,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504222,"Kurdish-language Hawar news reported that the Ankara-backed militant groups of Sultan Morad, Ahrar al-Sham and Nouralddeen al-Zinki engaged in heavy fighting in the Eastern and Western villages of Jarabulus region in Northeastern Aleppo near contact lines with Kurds in Manbij region.",Use conventional military force,Fierce Clashes Erupt again among Ankara-backed Militants in Northern Syria over War in Afrin,"(2018, 6, 3)",-10,36.5281,37.9549,2,Muhafazat Halab,FARS News Agency,2,Factiva,Syria,Ahrar ash-Sham,"Insurgents,Dissident",46487395,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",2018
155,NULL,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504223,The websites further said that the Turkish column includes 60 military vehicles and crossed into Syria's Idlib via the border village of Kafr Lousin.,Occupy territory,Turkish Army Sends New Military Convoy to Southern Aleppo,"(2018, 6, 3)",-9.5,35.7667,36.6667,2,Idlib,FARS News Agency,3,Factiva,Turkey,Turkey,NULL,46487396,Syria,Syria,NULL,2018
156,NULL,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504224,The media arm of a veteran al-Qaeda-aligned Uighur jihadist group active in Syria has launched a fundraising campaign to aid the group's battle against Syrian government forces.,Use conventional military force,Uighur jihadist group in Syria launches fundraising campaign,"(2018, 6, 3)",-10,33.5102,36.2913,2,NULL,BBC Monitoring Middle East,2,Factiva,NULL,Al Qaeda,"International Radicals / Extremists / Fundamentalists,International Insurgents,International Dissident,Sunni,International Religious",46487403,Syria,Military (Syria),"Government,Military",2018
157,NULL,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504225,"In a poster written in the Arabic language, the group urged people to support TIP against the Syrian army in Idlib, urging potential donors to 'Join our victory'.",Appeal for diplomatic cooperation (such as policy support),Uighur jihadist group in Syria launches fundraising campaign,"(2018, 6, 3)",3.4,35.7667,36.6667,2,Idlib,BBC Monitoring Middle East,4,Factiva,NULL,Al Qaeda,"International Radicals / Extremists / Fundamentalists,International Insurgents,International Dissident,Sunni,International Religious",46487403,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",2018
158,NULL,Egypt,2018-02-05,NULL,2018-02-05,ICEWS28504227,* Egypt approved of Israel's actions,Praise or endorse,"After Israel and Egypt’s Secret Military Partnership is Revealed, Palestinian Hopes Lay in Europe","(2018, 6, 3)",3.4,30.0626,31.2497,2,NULL,Al-Bawaba News,3,Factiva,Egypt,Egypt,NULL,46487419,Israel,Israel,NULL,2018
162,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504348,"But the hard-line leader's trip prompted protests in central Rome, where police stood-off against demonstrators expressing their opposition to Turkey's recent military operation against Kurdish militias in the Syrian enclave of Afrin.",Demonstrate or rally,Pro-Kurdish demonstrators clash with police in Rome during Erdogan visit,"(2018, 6, 3)",-6.5,36.2251,37.3266,2,Muhafazat Halab,EFE News Service,4,Factiva,Syria,Protester (Syria),"Protestors / Popular Opposition / Mobs,Dissident",46487808,Turkey,Militia (Turkish Kurds),"Kurd (Ethnic Group),International Ethnic",2018
163,Afrin,Syria,2018-02-05,NULL,2018-02-05,ICEWS28504349,"But the hard-line leader's trip prompted protests in central Rome, where police stood-off against demonstrators expressing their opposition to Turkey's recent military operation against Kurdish militias in the Syrian enclave of Afrin.",Demonstrate or rally,Pro-Kurdish demonstrators clash with police in Rome during Erdogan visit,"(2018, 6, 3)",-6.5,36.2251,37.3266,2,Muhafazat Halab,EFE News Service,4,Factiva,Syria,Protester (Syria),"Protestors / Popular Opposition / Mobs,Dissident",46487808,Turkey,Turkey,NULL,2018
