,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
26,Doha,Qatar,2017-11-23,NULL,2017-11-23,ICEWS28309627,"Saudi Arabia and its allies, which have imposed a land, sea, and air blockade on Qatar since June, accuse Doha of supporting terrorism.",Accuse,\nArab nations blockading Qatar expand blacklist\n,"(2017, 47, 3)",-2,25.2793,51.5224,11,Baladiyat ad Dawhah,Al Jazeera English,4,Factiva,Saudi Arabia,Saudi Arabia,NULL,46003519,Qatar,Qatar,NULL,2017
27,NULL,Qatar,2017-11-23,NULL,2017-11-23,ICEWS28314420,"They accused Qatar of financing 'militant groups' in Syria and allying with Iran, their regional foe.",Engage in diplomatic cooperation,\n\nWTO to review dispute between Qatar and the UAE\n,"(2017, 47, 3)",3.5,25.2793,51.5224,11,NULL,Al Jazeera English,4,Factiva,Qatar,Qatar,NULL,46003521,Iran,Iran,NULL,2017
28,NULL,Qatar,2017-11-23,NULL,2017-11-23,ICEWS28314421,"They accused Qatar of financing 'militant groups' in Syria and allying with Iran, their regional foe.",Accuse,\n\nWTO to review dispute between Qatar and the UAE\n,"(2017, 47, 3)",-2,25.2793,51.5224,11,NULL,Al Jazeera English,4,Factiva,United Arab Emirates,United Arab Emirates,NULL,46003521,Qatar,Qatar,NULL,2017
29,NULL,Qatar,2017-11-23,NULL,2017-11-23,ICEWS28314419,"Qatar denied the allegations and opened WTO dispute proceedings against the UAE, Saudi Arabia and Bahrain.",Consult,\n\nWTO to review dispute between Qatar and the UAE\n,"(2017, 47, 3)",1,25.2793,51.5224,11,NULL,Al Jazeera English,5,Factiva,Qatar,Qatar,NULL,46003521,NULL,World Trade Organization,"Global,Global Economic/Financial/Trade IGOs,International Government Organization",2017
30,NULL,Qatar,2017-11-23,NULL,2017-11-23,ICEWS28314422,"Qatar denied the allegations and opened WTO dispute proceedings against the UAE, Saudi Arabia and Bahrain.",Consult,\n\nWTO to review dispute between Qatar and the UAE\n,"(2017, 47, 3)",1,25.2793,51.5224,11,NULL,Al Jazeera English,5,Factiva,NULL,World Trade Organization,"Global,Global Economic/Financial/Trade IGOs,International Government Organization",46003521,Qatar,Qatar,NULL,2017
31,Deir ez-Zor,Syria,2017-11-23,NULL,2017-11-23,ICEWS28309682,"Syrian government forces backed by the Russian Aerospace Forces are also advancing along the Euphrates River, having cleared the town of Abu Kamal of ISIL militants, it said.",Cooperate militarily,\nGen. Suheil-led Syrian forces drive ISIL out of Al-Qraya with help from Russian military advisors - Russian Defense Ministry\n\n,"(2017, 47, 3)",7.4,35.3359,40.1408,11,Dayr az Zawr,Interfax News Service,4,Factiva,Russian Federation,Military (Russia),"Military,Government",46003581,Syria,Military (Syria),"Military,Government",2017
32,Euphrates River,Iraq,2017-11-23,NULL,2017-11-23,ICEWS28309502,"After liberating Abu Kamal in the Deir ez-Zor Governorate from the IS terrorists, the Syrian government troops backed by Russia’s Aerospace Defense Forces continue their successful offensive along the Euphrates River, the ministry said.",Cooperate militarily,\nSyrian forces to complete effort to destroy IS in country’s east soon - defense ministry\n,"(2017, 47, 3)",7.4,30.5789,47.7657,11,Muhafazat al Basrah,Unknown,3,Factiva,Russian Federation,Military (Russia),"Military,Government",46003619,Syria,Military (Syria),"Military,Government",2017
33,Homs,Syria,2017-11-23,NULL,2017-11-23,ICEWS28309559,"Located in the Homs province, the town was liberated by Syrian government troops supported by the Russian Aerospace Forces in spring 2016 but recaptured by terrorists in late September of this year.",Praise or endorse,\nFEATURE: Residents of Syria's Al Quaryatayn Coming Home After Liberation From Terrorists\n,"(2017, 47, 3)",3.4,34.7268,36.7234,11,Muhafazat Hims,Unknown,2,Factiva,Russian Federation,Military (Russia),"Military,Government",46003768,Syria,Military (Syria),"Military,Government",2017
34,Latakia,Syria,2017-11-23,NULL,2017-11-23,ICEWS28309560,A 12-year-old boy recalled how the militants started to indiscriminately shoot people as they entered the main square.,fight with small arms and light weapons,\nFEATURE: Residents of Syria's Al Quaryatayn Coming Home After Liberation From Terrorists\n,"(2017, 47, 3)",-10,35.5317,35.7901,11,Muhafazat al Ladhiqiyah,Unknown,6,Factiva,Syria,Militant (Syria),Unidentified Forces,46003768,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2017
35,Damascus,Syria,2017-11-23,NULL,2017-11-23,ICEWS28310005,"SOCHI, November 23 (Sputnik), Ksenia Shakalova - Damascus is willing to talk to everyone who believes in a political solution of the Syrian crisis but says the responsibility lies with the other side, Bouthaina Shaaban, the political adviser to Syrian president Bashar Assad, told Sputnik, commenting on the agreement to hold the Syrian National Dialogue Congress.",Make statement,\nAssad’s Adviser on Syria Congress: Damascus Ready to Talk to Political Solution Advocates\n,"(2017, 47, 3)",0,33.5102,36.2913,11,Dimashq,Unknown,1,Factiva,Syria,Syria,NULL,46003896,Syria,Bouthaina Shaaban,"Executive,Government,Executive Office",2017
36,Riyadh,Saudi Arabia,2017-11-23,NULL,2017-11-23,ICEWS28310197,"Saudi Arabia, the United Arab Emirates (UAE), Bahrain and Egypt severed political and commercial ties with Qatar last summer, accusing Qatar of supporting terrorism and interfering in their internal affairs.",Reduce or break diplomatic relations,"\nAnti-Qatar quartet adds 2 organizations, 11 individuals to list of terrorists\n","(2017, 47, 3)",-4,24.6877,46.7219,11,Mintaqat ar Riyad,Xinhua News Agency,5,Factiva,Bahrain,Bahrain,NULL,46003898,Qatar,Qatar,NULL,2017
37,Riyadh,Saudi Arabia,2017-11-23,NULL,2017-11-23,ICEWS28310198,"Saudi Arabia, the United Arab Emirates (UAE), Bahrain and Egypt severed political and commercial ties with Qatar last summer, accusing Qatar of supporting terrorism and interfering in their internal affairs.",Reduce or break diplomatic relations,"\nAnti-Qatar quartet adds 2 organizations, 11 individuals to list of terrorists\n","(2017, 47, 3)",-4,24.6877,46.7219,11,Mintaqat ar Riyad,Xinhua News Agency,5,Factiva,Egypt,Egypt,NULL,46003898,Qatar,Qatar,NULL,2017
38,NULL,Qatar,2017-11-23,NULL,2017-11-23,ICEWS28310084,"An air, sea and land blockade imposed on Qatar by Saudi Arabia, the UAE, Bahrain and Egypt is now in its fourth month.","Impose blockade, restrict movement",\nQatar-Gulf crisis: All the latest updates\n,"(2017, 47, 3)",-9.5,25.2793,51.5224,11,NULL,Al Jazeera English,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,46004061,Qatar,Qatar,NULL,2017
39,Beirut,Lebanon,2017-11-23,NULL,2017-11-23,ICEWS28310209,"BEIRUT, Nov 23 (Reuters) - Prime Minister Saad al-Hariri said on Thursday Lebanon's political crisis was 'a wake-up call' for Lebanese with different loyalties to put their country ahead of regional issues.",Make statement,\nUPDATE 4-PM Hariri urges Lebanese to put country first\n,"(2017, 47, 3)",0,33.8889,35.4944,11,Beyrouth,Reuters News,2,Factiva,Lebanon,Saad Hariri,"Government,Parties,Executive,Executive Office,International Religious,(National) Minor Party,Center Right,Ideological,Sunni,Elite",46004229,Lebanon,Lebanon,NULL,2017
40,Baghdad,Iraq,2017-11-23,NULL,2017-11-23,ICEWS28310045,"BAGHDAD, Nov. 23 (Xinhua) -- The Iraqi Minister of Oil on Thursday announced that the oil ministry reopened al-Seniyah Refinery in the province of Salahudin after rehabilitation by Iraqi technical teams, a ministry statement said.",Make statement,\nIraq reopens oil refinery in Salahudin province after rehabilitation\n,"(2017, 47, 3)",0,33.3406,44.4009,11,Muhafazat Baghdad,Xinhua News Agency,1,Factiva,Iraq,Energy Department/Ministry (Iraq),"Energy Ministry,Executive,Government",46004272,Iraq,Ministry (Iraq),Government,2017
41,Cairo,Egypt,2017-11-23,NULL,2017-11-23,ICEWS28310301,"For his part, Madbouli said on Thursday that President Abdel-Fattah al-Sisi assigned him to the post of acting prime minister until Ismail comes back safely from his medical trip in Germany.",Make statement,\n2nd LD: Egypt appoints housing minister as acting PM to replace ailing one\n,"(2017, 47, 3)",0,30.0626,31.2497,11,Muhafazat al Qahirah,Xinhua News Agency,4,Factiva,Egypt,Mostafa Madbouly,Government,46004279,Egypt,Abdel Fattah Al-Sisi,"Executive,Government,Sunni,Executive Office,Elite,International Religious",2017
42,Beirut,Lebanon,2017-11-23,NULL,2017-11-23,ICEWS28309992,"BEIRUT (AP) — Lebanese Prime Minister Saad Hariri assured regional bankers on Thursday that Lebanon's stability was his top concern, one day after walking back his shock resignation that threw his country into turmoil.",Make statement,\nLebanese PM Hariri assures bankers stability comes first\n,"(2017, 47, 3)",0,33.8889,35.4944,11,Beyrouth,Associated Press Newswires,1,Factiva,Lebanon,Saad Hariri,"Government,Parties,Executive,Executive Office,International Religious,(National) Minor Party,Center Right,Ideological,Sunni,Elite",46004313,Lebanon,Lebanon,NULL,2017
43,Beirut,Lebanon,2017-11-23,NULL,2017-11-23,ICEWS28309994,"BEIRUT (AP) — Lebanese Prime Minister Saad Hariri assured regional bankers on Thursday that Lebanon's stability was his top concern, one day after walking back his shock resignation that threw his country into turmoil.",Express intent to cooperate,\nLebanese PM Hariri assures bankers stability comes first\n,"(2017, 47, 3)",4,33.8889,35.4944,11,Beyrouth,Associated Press Newswires,1,Factiva,Lebanon,Saad Hariri,"Government,Parties,Executive,Executive Office,International Religious,(National) Minor Party,Center Right,Ideological,Sunni,Elite",46004313,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",2017
44,Beirut,Lebanon,2017-11-23,NULL,2017-11-23,ICEWS28309993,"Hariri, speaking at the Arab Banking Conference in Beirut, said his government was going to prioritize Lebanon's interests over regional challenges and stressed a return to the country's official policy of 'disassociation,' or neutrality in regional affairs.",Make statement,\nLebanese PM Hariri assures bankers stability comes first\n,"(2017, 47, 3)",0,33.8889,35.4944,11,Beyrouth,Associated Press Newswires,2,Factiva,Lebanon,Saad Hariri,"Government,Parties,Executive,Executive Office,International Religious,(National) Minor Party,Center Right,Ideological,Sunni,Elite",46004313,Lebanon,Government (Lebanon),Government,2017
45,Baghdad,Iraq,2017-11-23,NULL,2017-11-23,ICEWS28310177,2.0227 UN asks Kurdistan Regional Government (KRG) to recognise the Federal Court's verdict; calls on Baghdad and Erbil to resume talks.,Make an appeal or request,\nIraq: Programme summary of KNN satellite TV news 1300 gmt 22 Nov 17\n,"(2017, 47, 3)",3,33.3406,44.4009,11,Muhafazat Baghdad,BBC Monitoring Middle East,3,Factiva,NULL,United Nations,"Global,International Government Organization,Global Diplomatic IGOs",46004350,Iraq,Iraqi Kurdistan,"International Ethnic,Kurd (Ethnic Group)",2017
46,Baghdad,Iraq,2017-11-23,NULL,2017-11-23,ICEWS28310178,2.0227 UN asks Kurdistan Regional Government (KRG) to recognise the Federal Court's verdict; calls on Baghdad and Erbil to resume talks.,Make an appeal or request,\nIraq: Programme summary of KNN satellite TV news 1300 gmt 22 Nov 17\n,"(2017, 47, 3)",3,33.3406,44.4009,11,Muhafazat Baghdad,BBC Monitoring Middle East,3,Factiva,NULL,United Nations,"Global,International Government Organization,Global Diplomatic IGOs",46004350,Iraq,Iraq,NULL,2017
47,Baghdad,Iraq,2017-11-23,NULL,2017-11-23,ICEWS28310179,3.0312 Turkish government welcomes the Iraqi Federal Court verdict annulling the referendum's results; calls on all the parties to respect the verdict.,Praise or endorse,\nIraq: Programme summary of KNN satellite TV news 1300 gmt 22 Nov 17\n,"(2017, 47, 3)",3.4,33.3406,44.4009,11,Muhafazat Baghdad,BBC Monitoring Middle East,5,Factiva,Turkey,Government (Turkey),Government,46004350,Iraq,Member of the Judiciary (Iraq),"Government,Judicial",2017
48,Riyadh,Saudi Arabia,2017-11-23,NULL,2017-11-23,ICEWS28310061,"Hariri, a 47-year-old Sunni politician whose family made its fortune in Saudi Arabia and whose Future Movement is supported by Riyadh, said upon his return that Lebanon should remain neutral in the region.",Demand,\n\nLebanon's Hezbollah hails 'positive' Hariri moves\n,"(2017, 47, 3)",-5,24.6877,46.7219,11,Mintaqat ar Riyad,Agence France-Presse,6,Factiva,Lebanon,Saad Hariri,"Government,Parties,Executive,Executive Office,International Religious,(National) Minor Party,Center Right,Ideological,Sunni,Elite",46004379,Lebanon,Lebanon,NULL,2017
49,Cairo,Egypt,2017-11-23,NULL,2017-11-23,ICEWS28310065,Police have accused the blacklisted Muslim Brotherhood movement of ousted president Mohamed Morsi of directing the group.,Accuse,\nEgypt police kill 3 Islamists in shootout: ministry\n,"(2017, 47, 3)",-2,30.0626,31.2497,11,Muhafazat al Qahirah,Agence France-Presse,3,Factiva,Egypt,Police (Egypt),"Government,Police",46004417,Egypt,Muslim Brotherhood,"National Religious,International Religious,Fundamentalist,(National) Major Party,Social,Parties,Ideological,Sunni,Muslim",2017
50,Beheira,Egypt,2017-11-23,NULL,2017-11-23,ICEWS28310004,"The interior ministry said in a statement police carried out raids against members of the group in the provinces of Cairo, Giza, Beheira, and Kafr el-Sheikh.",Make statement,\nEgypt police kill 3 Islamists in shootout: ministry\n,"(2017, 47, 3)",0,30.5148,30.3435,11,Beheira Governorate,Agence France-Presse,4,Factiva,Egypt,Domestic Affairs (Egypt),"Interior / Home Ministry,Executive,Government",46004417,Egypt,Police (Egypt),"Government,Police",2017
51,Beheira,Egypt,2017-11-23,NULL,2017-11-23,ICEWS28310230,"The interior ministry said in a statement police carried out raids against members of the group in the provinces of Cairo, Giza, Beheira, and Kafr el-Sheikh.",Use conventional military force,\nEgypt police kill 3 Islamists in shootout: ministry\n,"(2017, 47, 3)",-10,30.5148,30.3435,11,Beheira Governorate,Agence France-Presse,4,Factiva,Egypt,Police (Egypt),"Government,Police",46004417,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2017
52,NULL,Saudi Arabia,2017-11-23,NULL,2017-11-23,ICEWS28310299,"Raytheon Co and Boeing Co are the companies selected, the sources said, in a deal that was part of a $110 billion weapons agreement that coincided with President Donald Trump's visit to Saudi Arabia in May.",Make a visit,\nRPT-Saudi Arabia agrees to buy $7 bln in precision munitions from U.S. firms -sources\n,"(2017, 47, 3)",1.9,24.6877,46.7219,11,NULL,Reuters News,4,Factiva,United States,Donald Trump,"Government,Executive,Executive Office",46004482,Saudi Arabia,Saudi Arabia,NULL,2017
53,NULL,Saudi Arabia,2017-11-23,NULL,2017-11-23,ICEWS28310300,"Raytheon Co and Boeing Co are the companies selected, the sources said, in a deal that was part of a $110 billion weapons agreement that coincided with President Donald Trump's visit to Saudi Arabia in May.",Host a visit,\nRPT-Saudi Arabia agrees to buy $7 bln in precision munitions from U.S. firms -sources\n,"(2017, 47, 3)",2.8,24.6877,46.7219,11,NULL,Reuters News,4,Factiva,Saudi Arabia,Saudi Arabia,NULL,46004482,United States,Donald Trump,"Government,Executive,Executive Office",2017
