,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
38,Suez,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356007,"They highlighted cooperation between Azerbaijan and SUEZ Group in several areas, noting that work is underway on a number of projects.",Engage in diplomatic cooperation,Ilham Aliyev meets deputy CEO of SUEZ Environment,"(2017, 11, 3)",3.5,29.9737,32.5263,3,As Suways,Unknown,4,Factiva,Azerbaijan,Azerbaijan,NULL,43710838,Egypt,Suez,"Local,Municipal,Government,Provincial",2017
39,Suez,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356008,"They highlighted cooperation between Azerbaijan and SUEZ Group in several areas, noting that work is underway on a number of projects.",Engage in diplomatic cooperation,Ilham Aliyev meets deputy CEO of SUEZ Environment,"(2017, 11, 3)",3.5,29.9737,32.5263,3,As Suways,Unknown,4,Factiva,Egypt,Suez,"Local,Municipal,Government,Provincial",43710838,Azerbaijan,Azerbaijan,NULL,2017
48,Ramadi,Iraq,2017-03-13,NULL,2017-03-13,ICEWS27356257,"Earlier, the official Turkish news agency had reportedly quoted an Iraqi officer as saying that 2000 US troops had arrived in Ain al-Asad military base, 90 kilometres west of provincial capital Al-Ramadi.",Make statement,Iraq denies reports on arrival of hundreds of US troops,"(2017, 11, 3)",0,33.4206,43.3078,3,Muhafazat al Anbar,BBC Monitoring Middle East,4,Factiva,Turkey,Media (Turkey),"Media,Social",43711159,United States,Military (United States),"Military,Government",2017
49,Ramadi,Iraq,2017-03-13,NULL,2017-03-13,ICEWS27356258,At least 4000 US troops are currently present in a number of military bases in Iraq to train Iraqi troops and provide consultancy in the military operations against so-called Islamic State (IS) militant group.,Provide military aid,Iraq denies reports on arrival of hundreds of US troops,"(2017, 11, 3)",8.3,33.4206,43.3078,3,Muhafazat al Anbar,BBC Monitoring Middle East,5,Factiva,United States,Military (United States),"Military,Government",43711159,Iraq,Military (Iraq),"Government,Military",2017
50,Ramadi,Iraq,2017-03-13,NULL,2017-03-13,ICEWS27356259,At least 4000 US troops are currently present in a number of military bases in Iraq to train Iraqi troops and provide consultancy in the military operations against so-called Islamic State (IS) militant group.,Provide military aid,Iraq denies reports on arrival of hundreds of US troops,"(2017, 11, 3)",8.3,33.4206,43.3078,3,Muhafazat al Anbar,BBC Monitoring Middle East,5,Factiva,United States,Military (United States),"Military,Government",43711159,Iraq,Iraq,NULL,2017
58,Beirut,Lebanon,2017-03-13,NULL,2017-03-13,ICEWS27356515,"It said government forces and their allies had killed more than 83,500 civilians, including more than 27,500 in air strikes and 14,600 under torture in prison.",Make statement,"Syrian war monitor says 465,000 killed in six years of fighting","(2017, 11, 3)",0,33.8889,35.4944,3,Beyrouth,Reuters News,6,Factiva,Syria,Syrian Observatory for Human Rights,"Dissident,Exiles",43711657,Lebanon,Military (Lebanon),"Government,Military",2017
59,Beirut,Lebanon,2017-03-13,NULL,2017-03-13,ICEWS27356516,"It said government forces and their allies had killed more than 83,500 civilians, including more than 27,500 in air strikes and 14,600 under torture in prison.",Use conventional military force,"Syrian war monitor says 465,000 killed in six years of fighting","(2017, 11, 3)",-10,33.8889,35.4944,3,Beyrouth,Reuters News,6,Factiva,Lebanon,Military (Lebanon),"Government,Military",43711657,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",2017
60,NULL,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356663,"An Egyptian prosecutor allowed Monday for Hosni Mubarak to be released, his lawyer said, after an appeals court acquitted the ex-president of involvement in the killing of protesters during the 2011 uprising.",Ease administrative sanctions,Egyptian prosecutor allows for release of Hosni Mubarak: lawyer,"(2017, 11, 3)",5,30.0626,31.2497,3,NULL,Agence France-Presse,1,Factiva,Egypt,Appeals Court (Egypt),"Government,Judicial",43711689,Egypt,Protester (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",2017
61,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356574,"CAIRO (Reuters) - Egyptian President Abdel Fattah al-Sisi issued a pardon for 203 youths jailed for taking part in demonstrations, state news agency MENA said on Monday, as part of a pledge he made months ago to amend a protest law.",Make statement,Egypt's Sisi pardons 203 young protesters: state news agency,"(2017, 11, 3)",0,30.0626,31.2497,3,Muhafazat al Qahirah,Reuters News,1,Factiva,Egypt,Middle East News Agency,"Government,State Media,Information / Communication / Transparency Ministry,Executive",43711715,Egypt,Abdel Fattah Al-Sisi,"Government,Executive Office,Sunni,Executive,International Religious,Elite",2017
62,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356575,He also hinted at possible pardons for youths who had demonstrated against his rule.,Demonstrate or rally,Egypt's Sisi pardons 203 young protesters: state news agency,"(2017, 11, 3)",-6.5,30.0626,31.2497,3,Muhafazat al Qahirah,Reuters News,4,Factiva,Egypt,Children (Egypt),"General Population / Civilian / Social,Social",43711715,Egypt,Abdel Fattah Al-Sisi,"Government,Executive Office,Sunni,Executive,International Religious,Elite",2017
63,Damascus,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356584,"'At the moment I cannot say who else will take part' in the talks scheduled for March 14-15, he added in reference to Syrian rebels opposing the regime of Bashar al Assad.",Criticize or denounce,Astana talks awaiting confirmation from Syrian rebels,"(2017, 11, 3)",-2,33.5102,36.2913,3,Dimashq,EFE News Service,4,Factiva,Syria,Armed Rebel (Syria),"Rebel,Dissident",43711759,Syria,Bashar al-Assad,"Religious Minority,Ideological,International Religious,Government,Social,National Ethnic Minority,National Religious,Shia,National Ethnic,Far Right,Executive Office,Parties,Executive,(National) Major Party",2017
69,Damascus,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356739,"'Russia prepared a relevant draft statement for the press, condemning the terror attack in Damascus that killed dozens of people.",Rally support on behalf of,West shows double standards in approaching Damascus attack - Russian Foreign Ministry,"(2017, 11, 3)",3.8,33.5102,36.2913,3,Dimashq,Interfax News Service,3,Factiva,Russian Federation,Russia,NULL,43712434,Syria,Syria,NULL,2017
70,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356825,"CAIRO (AP) — Egypt's official news agency says a Cairo prosecutor has ordered the release from detention of ousted president Hosni Mubarak, ending nearly six years of legal proceedings against the long-ruling autocrat.",Make statement,Prosecutor orders release of Egypt's ousted leader Mubarak,"(2017, 11, 3)",0,30.0626,31.2497,3,Muhafazat al Qahirah,Associated Press Newswires,1,Factiva,Egypt,State Media (Egypt),"Executive,Information / Communication / Transparency Ministry,Government,State Media",43712559,Egypt,Lawyer/Attorney (Egypt),"Legal,Social",2017
71,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356826,"It says the prosecutor, Ibrahim Saleh, ordered his release Monday after he accepted a petition by Mubarak's lawyer for his freedom on the basis of time already served.",Make statement,Prosecutor orders release of Egypt's ousted leader Mubarak,"(2017, 11, 3)",0,30.0626,31.2497,3,Muhafazat al Qahirah,Associated Press Newswires,2,Factiva,Egypt,State Media (Egypt),"Executive,Information / Communication / Transparency Ministry,Government,State Media",43712559,Egypt,Lawyer/Attorney (Egypt),"Legal,Social",2017
72,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356827,"Mubarak, 88, was acquitted by the country's top appeals court on March 2 of charges that he ordered the killing of protesters during the 2011 uprising that ended his 29-year rule.",Ease administrative sanctions,Prosecutor orders release of Egypt's ousted leader Mubarak,"(2017, 11, 3)",5,30.0626,31.2497,3,Muhafazat al Qahirah,Associated Press Newswires,3,Factiva,Egypt,Appeals Court (Egypt),"Judicial,Government",43712559,Egypt,Hosni Mubarak,"Elite,Criminals / Gangs,Dissident",2017
73,Manbij,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356884,TEHRAN (FNA)- Media sources disclosed that the US Army has deployed more forces and military equipment in the countryside of the town of Manbij in Northeastern Aleppo.,Mobilize or increase armed forces,US Army Deploys Fresh Forces in Syria's Manbij,"(2017, 11, 3)",-7.2,36.5281,37.9549,3,Muhafazat Halab,FARS News Agency,1,Factiva,United States,Military (United States),"Government,Military",43712598,Syria,Syria,NULL,2017
74,Manbij,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356885,TEHRAN (FNA)- Media sources disclosed that the US Army has deployed more forces and military equipment in the countryside of the town of Manbij in Northeastern Aleppo.,Mobilize or increase armed forces,US Army Deploys Fresh Forces in Syria's Manbij,"(2017, 11, 3)",-7.2,36.5281,37.9549,3,Muhafazat Halab,FARS News Agency,1,Factiva,Syria,Military (Syria),"Government,Military",43712598,Syria,Syria,NULL,2017
75,Manbij,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356883,"Also, Mohammad Issa al-Shaikh, a Syrian military analyst, told FNA today that the SDF made the agreement with Russia because it has come to realize that the US would betray them and sell them to Turkey.",Sign formal agreement,US Army Deploys Fresh Forces in Syria's Manbij,"(2017, 11, 3)",8,36.5281,37.9549,3,Muhafazat Halab,FARS News Agency,6,Factiva,Syria,Military (Syria),"Government,Military",43712598,Russian Federation,Russia,NULL,2017
76,Manbij,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356887,"Also, Mohammad Issa al-Shaikh, a Syrian military analyst, told FNA today that the SDF made the agreement with Russia because it has come to realize that the US would betray them and sell them to Turkey.",Sign formal agreement,US Army Deploys Fresh Forces in Syria's Manbij,"(2017, 11, 3)",8,36.5281,37.9549,3,Muhafazat Halab,FARS News Agency,6,Factiva,Russian Federation,Russia,NULL,43712598,Syria,Military (Syria),"Government,Military",2017
77,Damascus,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356912,March 13 (Interfax) - The Russian Foreign Ministry has condemned the March 11 terrorist attack in Damascus and insisted that the negotiating efforts in Astana and Geneva cannot be disrupted.,Rally support on behalf of,Damascus terror attack must not disrupt intra-Syrian talks - Russian Foreign Ministry (Part 2),"(2017, 11, 3)",3.8,33.5102,36.2913,3,Dimashq,Interfax News Service,2,Factiva,Russian Federation,Foreign Affairs (Russia),"Government,Foreign Ministry,Executive",43712614,Syria,Syria,NULL,2017
78,NULL,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356839,"On March 2, Egypt’s Court of Cassation acquitted the ex-president.",Ease administrative sanctions,Egypt’s prosecutors order release of ex-president Mubarak - media,"(2017, 11, 3)",5,30.0626,31.2497,3,NULL,Unknown,3,Factiva,Greece,Court of Cassation,"National / Supreme Court,Government,Judicial",43712639,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2017
79,Damascus,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356984,"'At the same time, we think it vitally important that the Damascus attack was resolutely condemned by the United Nations Secretary General,' the ministry stressed.",Criticize or denounce,Russia forced to recall UNSC draft statement on terror attack in Damascus due to West’s position - Russian foreign ministry,"(2017, 11, 3)",-2,33.5102,36.2913,3,Dimashq,Unknown,6,Factiva,NULL,United Nations,"Global Diplomatic IGOs,International Government Organization,Global",43712641,Syria,Syria,NULL,2017
80,Tadmur,Syria,2017-03-13,NULL,2017-03-13,ICEWS27357001,"Russia has succeeded in fighting terrorists together with the Syrian Army, the recapture of Aleppo and Palmyra is the concrete evidence of this success, Syrian president Bashar al-Assad said in an interview with a group of European reporters.",Use conventional military force,Assad praises Russia for succeeding in fighting terrorists together with Syrian army,"(2017, 11, 3)",-10,34.5608,38.2805,3,Muhafazat Hims,Unknown,1,Factiva,Russian Federation,Russia,NULL,43712649,Syria,Military (Syria),"Government,Military",2017
81,Tadmur,Syria,2017-03-13,NULL,2017-03-13,ICEWS27357002,"Russia has succeeded in fighting terrorists together with the Syrian Army, the recapture of Aleppo and Palmyra is the concrete evidence of this success, Syrian president Bashar al-Assad said in an interview with a group of European reporters.",Use conventional military force,Assad praises Russia for succeeding in fighting terrorists together with Syrian army,"(2017, 11, 3)",-10,34.5608,38.2805,3,Muhafazat Hims,Unknown,1,Factiva,Syria,Military (Syria),"Government,Military",43712649,Russian Federation,Russia,NULL,2017
82,Aleppo,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356797,"Russia backs Syrian President Bashar al-Assad in the conflict, and has launched a diplomatic peace initiative after its air force helped the Syrian government defeat rebels in Aleppo in December - Assad's biggest victory of the war.",Praise or endorse,UPDATE 1-Syrian opposition not yet ready to attend Astana talks - team member,"(2017, 11, 3)",3.4,36.2012,37.1612,3,Muhafazat Halab,Reuters News,6,Factiva,Russian Federation,Russia,NULL,43712663,Syria,Bashar al-Assad,"Religious Minority,Government,(National) Major Party,Social,National Ethnic,Ideological,National Ethnic Minority,National Religious,International Religious,Parties,Executive Office,Executive,Shia,Far Right",2017
83,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356911,CAIRO (AP) — Egypt's state news agency says prosecutor has ordered the release of ousted President Hosni Mubarak .,Express intent to release persons or property,Egypt's state news agency says prosecutor has ordered the release of ousted President Hosni Mubarak,"(2017, 11, 3)",7,30.0626,31.2497,3,Muhafazat al Qahirah,Associated Press Newswires,1,Factiva,Egypt,Lawyer/Attorney (Egypt),"Legal,Social",43712684,Egypt,Hosni Mubarak,"Elite,Criminals / Gangs,Dissident",2017
84,Mosul,Iraq,2017-03-13,NULL,2017-03-13,ICEWS27356835,Iraqi forces said Monday that they have taken more territory from jihadists and were searching for militants and bombs on the edge of the Old City as they press an offensive in west Mosul.,Investigate,"TOPSHOTS Iraq forces advance in Mosul, search for militants and bombs","(2017, 11, 3)",-2,36.335,43.1189,3,Muhafazat Ninawa,Agence France-Presse,1,Factiva,Iraq,Military (Iraq),"Military,Government",43712748,Iraq,Militant (Iraq),Unidentified Forces,2017
85,NULL,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356970,"A prosecutor allowed Monday for Hosni Mubarak to be released, his lawyer said, after an appeals court acquitted Egypt's ex-president of involvement in the killing of protesters during the 2011 uprising.",Ease administrative sanctions,Egyptian prosecutor allows for Mubarak release,"(2017, 11, 3)",5,30.0626,31.2497,3,NULL,Agence France-Presse,1,Factiva,Egypt,Appeals Court (Egypt),"Judicial,Government",43712752,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2017
86,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356971,"Egypt's top appeals court on March 2 acquitted Mubarak of involvement in the killing of protesters during the revolt that toppled him, ending the final trial for the strongman who had ruled for 30 years.",Ease administrative sanctions,Egyptian prosecutor allows for Mubarak release,"(2017, 11, 3)",5,30.0626,31.2497,3,Muhafazat al Qahirah,Agence France-Presse,4,Factiva,Egypt,Appeals Court (Egypt),"Judicial,Government",43712752,Egypt,Hosni Mubarak,"Elite,Criminals / Gangs,Dissident",2017
87,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356972,"He was accused of inciting the deaths of protesters during the 18-day revolt, in which about 850 people were killed as police clashed with demonstrators.","Protest violently, riot",Egyptian prosecutor allows for Mubarak release,"(2017, 11, 3)",-7.5,30.0626,31.2497,3,Muhafazat al Qahirah,Agence France-Presse,5,Factiva,Egypt,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",43712752,NULL,Unspecified Actor,Unspecified,2017
88,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356918,"Mar 13, 2017 (Cameroon Tribune/All Africa Global Media via COMTEX) -- Some African journalists visiting Egypt were received in audience yesterday in Cairo by the Egyptian Head of State.",Make a visit,African Media - Kudos From Egyptian President,"(2017, 11, 3)",1.9,30.0626,31.2497,3,Muhafazat al Qahirah,All Africa,1,Factiva,NULL,Media Personnel (Africa),"Media,Social",43712807,Egypt,Egypt,NULL,2017
89,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356920,"Mar 13, 2017 (Cameroon Tribune/All Africa Global Media via COMTEX) -- Some African journalists visiting Egypt were received in audience yesterday in Cairo by the Egyptian Head of State.",Host a visit,African Media - Kudos From Egyptian President,"(2017, 11, 3)",2.8,30.0626,31.2497,3,Muhafazat al Qahirah,All Africa,1,Factiva,Egypt,Egypt,NULL,43712807,NULL,Media Personnel (Africa),"Media,Social",2017
90,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356919,The Egyptian leader made this declaration to 37 media professionals from different African countries who have been visiting his country since 26 February 2017.,Make a visit,African Media - Kudos From Egyptian President,"(2017, 11, 3)",1.9,30.0626,31.2497,3,Muhafazat al Qahirah,All Africa,3,Factiva,NULL,Africa,NULL,43712807,Egypt,Egypt,NULL,2017
91,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356921,The Egyptian leader made this declaration to 37 media professionals from different African countries who have been visiting his country since 26 February 2017.,Host a visit,African Media - Kudos From Egyptian President,"(2017, 11, 3)",2.8,30.0626,31.2497,3,Muhafazat al Qahirah,All Africa,3,Factiva,Egypt,Egypt,NULL,43712807,NULL,Africa,NULL,2017
92,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356917,"Sharing in a relaxed mood with the journalists in the presidency of the Republic of Egypt, the Egyptian Head of State said the media plays a very important role in the enlightenment and sensitization of the population.",Make statement,African Media - Kudos From Egyptian President,"(2017, 11, 3)",0,30.0626,31.2497,3,Muhafazat al Qahirah,All Africa,4,Factiva,Egypt,Head of Government (Egypt),"Executive,Government,Executive Office",43712807,Cameroon,Media (Cameroon),"Media,Social",2017
93,NULL,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27357146,"He said the African continent is endowed with vast natural resources, which needed collective efforts to develop and exploit for the benefit of all Africans.",Make statement,Estranged Egypt Pursues Africa-Focused Foreign Policy,"(2017, 11, 3)",0,30.0626,31.2497,3,NULL,All Africa,4,Factiva,Egypt,Abdel Fattah Al-Sisi,"Executive,Government,Executive Office,Elite,Sunni,International Religious",43712808,NULL,Africa,NULL,2017
94,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356973,"CAIRO, March 13 (Reuters) - Egyptian President Abdel Fattah al-Sisi issued a pardon for 203 youths jailed for taking part in demonstrations, state news agency MENA said on Monday, as part of a pledge he made months ago to amend a protest law.",Make statement,Egypt's Sisi pardons 203 young protesters -state news agency,"(2017, 11, 3)",0,30.0626,31.2497,3,Muhafazat al Qahirah,Reuters News,1,Factiva,Egypt,Middle East News Agency,"Executive,Information / Communication / Transparency Ministry,Government,State Media",43712830,Egypt,Abdel Fattah Al-Sisi,"Executive,Government,Executive Office,Elite,Sunni,International Religious",2017
95,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356974,He also hinted at possible pardons for youths who had demonstrated against his rule.,Demonstrate or rally,Egypt's Sisi pardons 203 young protesters -state news agency,"(2017, 11, 3)",-6.5,30.0626,31.2497,3,Muhafazat al Qahirah,Reuters News,4,Factiva,Egypt,Children (Egypt),"General Population / Civilian / Social,Social",43712830,Egypt,Abdel Fattah Al-Sisi,"Executive,Government,Executive Office,Elite,Sunni,International Religious",2017
96,Riyadh,Saudi Arabia,2017-03-13,NULL,2017-03-13,ICEWS27357143,"Benchemsi called on the US, UK and France to stop selling weapons to Riyadh, RT reported.",Reduce or stop military assistance,Saudi Coalition strikes in Yemen amount to war crimes - HRW,"(2017, 11, 3)",-5.6,24.6877,46.7219,3,Mintaqat ar Riyad,Yemen News Agency (SABA),4,Factiva,United States,United States,NULL,43712904,Saudi Arabia,Saudi Arabia,NULL,2017
97,Riyadh,Saudi Arabia,2017-03-13,NULL,2017-03-13,ICEWS27357144,"Benchemsi called on the US, UK and France to stop selling weapons to Riyadh, RT reported.",Reduce or stop military assistance,Saudi Coalition strikes in Yemen amount to war crimes - HRW,"(2017, 11, 3)",-5.6,24.6877,46.7219,3,Mintaqat ar Riyad,Yemen News Agency (SABA),4,Factiva,United Kingdom,United Kingdom,NULL,43712904,Saudi Arabia,Saudi Arabia,NULL,2017
98,Riyadh,Saudi Arabia,2017-03-13,NULL,2017-03-13,ICEWS27357145,"Benchemsi called on the US, UK and France to stop selling weapons to Riyadh, RT reported.",Reduce or stop military assistance,Saudi Coalition strikes in Yemen amount to war crimes - HRW,"(2017, 11, 3)",-5.6,24.6877,46.7219,3,Mintaqat ar Riyad,Yemen News Agency (SABA),4,Factiva,France,France,NULL,43712904,Saudi Arabia,Saudi Arabia,NULL,2017
99,Damascus,Syria,2017-03-13,NULL,2017-03-13,ICEWS27356952,March 13 (Interfax) - The Russian Foreign Ministry has condemned the March 11 terrorist attack in Damascus and insisted that the negotiating efforts in Astana and Geneva cannot be disrupted.,Rally support on behalf of,Damascus terror attack must not disrupt intra-Syrian talks - Russian Foreign Ministry,"(2017, 11, 3)",3.8,33.5102,36.2913,3,Dimashq,Interfax News Service,2,Factiva,Russian Federation,Foreign Affairs (Russia),"Government,Foreign Ministry,Executive",43712944,Syria,Syria,NULL,2017
100,NULL,Lebanon,2017-03-13,Caza de Zahleh,2017-03-13,ICEWS27357134,“Many Lebanese and Syrian organizations work in order to explain to Syrian refugees their rights.,Make statement,Why Syrian Refugees in Lebanon Are Ready to Return Home,"(2017, 11, 3)",0,33.8333,35.9,3,Mohafazat Beqaa,Unknown,2,Factiva,Lebanon,Lebanon,NULL,43712965,Syria,Refugee (Syria),"Refugees / Displaced,Social",2017
101,Cairo,Egypt,2017-03-13,NULL,2017-03-13,ICEWS27356942,"CAIRO, March 13 (Sputnik) – The Egyptian General Prosecutor’s Office agreed Monday to release the country’s former President Hosni Mubarak, Al-Watan newspaper reported.",Express intent to release persons or property,Egypt General Prosecutor’s Office Agrees to Release Former President Mubarak – Reports,"(2017, 11, 3)",7,30.0626,31.2497,3,Muhafazat al Qahirah,Unknown,1,Factiva,Egypt,Egypt,NULL,43712992,Egypt,Hosni Mubarak,"Elite,Criminals / Gangs,Dissident",2017
