,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
21,Baghdad,Iraq,2017-10-25,NULL,2017-10-25,ICEWS28184647,"On Saturday, Saudi Energy Minister Khalid al-Falih made a high profile visit to Baghdad, urging stronger economic relations to boost oil prices.",Host a visit,Saudis face daunting challenge in drawing Iraq away from Iran,"(2017, 43, 3)",2.8,33.3406,44.4009,10,Muhafazat Baghdad,The Jerusalem Post,6,Factiva,Iraq,Iraq,NULL,45705658,Saudi Arabia,Khalid A. Al-Falih,"Government,State Owned Enterprises,State-Owned Heavy Industrial / Chemical",2017
24,NULL,Jordan,2017-10-26,NULL,2017-10-26,ICEWS28187562,"In a rare phone call on Wednesday, Hamas Politburo Chairman Ismail Haniyeh and Jordanian King Abdullah discussed Palestinian reconciliation efforts.",Discuss by telephone,Haniyeh and Abdullah discuss Fatah-Hamas reconciliation,"(2017, 43, 3)",1,31.9552,35.945,10,NULL,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Ismail Haniya,"International Religious,Dissident,Parties,Elite,(National) Major Party,Nongovernmental Organization (International),Muslim",45713567,Jordan,Abdullah II of Jordan,"Executive Office,Executive,Elite,Government",2017
25,NULL,Jordan,2017-10-26,NULL,2017-10-26,ICEWS28187563,"In a rare phone call on Wednesday, Hamas Politburo Chairman Ismail Haniyeh and Jordanian King Abdullah discussed Palestinian reconciliation efforts.",Discuss by telephone,Haniyeh and Abdullah discuss Fatah-Hamas reconciliation,"(2017, 43, 3)",1,31.9552,35.945,10,NULL,The Jerusalem Post,1,Factiva,Jordan,Abdullah II of Jordan,"Executive Office,Executive,Elite,Government",45713567,Occupied Palestinian Territory,Ismail Haniya,"International Religious,Dissident,Parties,Elite,(National) Major Party,Nongovernmental Organization (International),Muslim",2017
26,Cairo,Egypt,2017-10-26,NULL,2017-10-26,ICEWS28187603,"'We will be dialoguing with Hamas about the issue of arms,' Ahmad Majdalani told The Jerusalem Post in a phone interview on Wednesday, referring to talks scheduled to take place in Cairo late next month.",Discuss by telephone,PLO official to 'Post': We welcome Sinwar's proposal. Hamas chief says PLO should control all weapons,"(2017, 43, 3)",1,30.0626,31.2497,10,Muhafazat al Qahirah,The Jerusalem Post,2,Factiva,Israel,Jerusalem Post,"Social,Media",45713576,Occupied Palestinian Territory,Ahmad Majdalani,"Parties,Dissident",2017
27,Cairo,Egypt,2017-10-26,NULL,2017-10-26,ICEWS28187604,"'We will be dialoguing with Hamas about the issue of arms,' Ahmad Majdalani told The Jerusalem Post in a phone interview on Wednesday, referring to talks scheduled to take place in Cairo late next month.",Discuss by telephone,PLO official to 'Post': We welcome Sinwar's proposal. Hamas chief says PLO should control all weapons,"(2017, 43, 3)",1,30.0626,31.2497,10,Muhafazat al Qahirah,The Jerusalem Post,2,Factiva,Occupied Palestinian Territory,Ahmad Majdalani,"Parties,Dissident",45713576,Israel,Jerusalem Post,"Social,Media",2017
72,NULL,Iraq,2017-10-30,NULL,2017-10-30,ICEWS28179141,"Massoud Barzani, President of the Iraqi Kurdistan Regional Government, has asked Parliament not to renew it.",Make an appeal or request,Le président du Kurdistan irakien démissionne,"(2017, 44, 3)",3,36.2267,44.7611,10,Kurdistan,Le Monde,3,Factiva,Iraq,Massoud Barzani,"Nationalist,Parties,Government,Kurd (Ethnic Group),International Ethnic,Sunni,(National) Minor Party,International Religious,Provincial,Local,Ideological",45692312,Iraq,Legislature (Iraq),"Legislative / Parliamentary,Government",2017
73,Doha,Qatar,2017-10-30,NULL,2017-10-30,ICEWS28179100,"'Bahrain will not attend the GCC summit and sit next to Qatar, which has been building closer ties with Iran day after day and has been allowing the presence of foreign forces in its territory,' he tweeted.","Reject proposal to meet, discuss, or negotiate",Bahrain calls for Qatar's GCC membership to be frozen,"(2017, 44, 3)",-5,25.2793,51.5224,10,Baladiyat ad Dawhah,EFE News Service,4,Factiva,Bahrain,Bahrain,NULL,45692423,NULL,Gulf Cooperation Council,"Regional,Regional Diplomatic IGOs,International Government Organization",2017
74,Baghdad,Iraq,2017-10-30,NULL,2017-10-30,ICEWS28179043,"After the vote, Iraqi troops were ordered by the country's prime minister Haider al-Abadi to take control of areas claimed by both Baghdad and the Kurdish government.",Demand,UPDATE 1-Iran to lift border curbs with Iraq's Kurdish region in coming days,"(2017, 44, 3)",-5,33.3406,44.4009,10,Muhafazat Baghdad,Reuters News,4,Factiva,Iraq,Haider Al-Abadi,"Executive,Executive Office,Shia,Parties,Lower House,(National) Major Party,Government,Legislative / Parliamentary,Fundamentalist,International Religious,Muslim,Ideological",45692445,Iraq,Military (Iraq),"Military,Government",2017
75,Damascus,Syria,2017-10-30,NULL,2017-10-30,ICEWS28179052,"The Syrian president told the press that Damascus is committed to launching political reform, which is very important, as well as drafting a new constitution and preparing parliamentary and presidential elections under the aegis of the UN,' Lavrentyev said.",Make statement,Al-Assad committed to political reforms - Russian presidential envoy,"(2017, 44, 3)",0,33.5102,36.2913,10,Dimashq,Interfax News Service,4,Factiva,Syria,Head of Government (Syria),"Government,Executive,Executive Office",45692455,Syria,Syria,NULL,2017
79,Cairo,Egypt,2017-10-30,NULL,2017-10-30,ICEWS28179313,CAIRO (AP) — Egyptian religious officials say authorities have shuttered three Coptic Christian churches over fears of attacks by Islamic militants.,Make statement,Egypt diocese says 3 churches closed over attack fears,"(2017, 44, 3)",0,30.0626,31.2497,10,Muhafazat al Qahirah,Associated Press Newswires,1,Factiva,Egypt,Egypt,NULL,45692896,Egypt,Other Authorities / Officials (Egypt),Government,2017
80,Al Minya,Egypt,2017-10-30,NULL,2017-10-30,ICEWS28179314,"He confirmed, however, that 15 suspects were arrested over an attempted attack on one of the locations on Friday.",Make statement,Egypt diocese says 3 churches closed over attack fears,"(2017, 44, 3)",0,28.1099,30.7503,10,Muhafazat al Minya,Associated Press Newswires,6,Factiva,Egypt,Governor (Egypt),"Government,Provincial,Local",45692896,Egypt,Criminal (Egypt),"Dissident,Criminals / Gangs",2017
81,NULL,Bahrain,2017-10-30,NULL,2017-10-30,ICEWS28179253,Representatives of the Bahraini government did not immediately respond to a Reuters request for comment.,Reject,Bahrain convicts activist's family members: rights group,"(2017, 44, 3)",-4,26.2154,50.5832,10,NULL,Reuters News,5,Factiva,Bahrain,Representatives (Bahrain),"Legislative / Parliamentary,Government",45692941,United Kingdom,Reuters,"Social,News,Media",2017
82,NULL,Syria,2017-10-30,NULL,2017-10-30,ICEWS28179307,"For instance, Israeli artillery shelled Syrian army positions on October 19 after a number of stray shells coming from Syrian territory fell on the Israeli-held part of the Golan Heights.",fight with artillery and tanks,Israel pleased with cooperation with Russia on Syria - ambassador,"(2017, 44, 3)",-10,32.9049,35.8073,10,Golan Heights,Interfax News Service,6,Factiva,Israel,Israel,NULL,45693013,Syria,Military (Syria),"Government,Military",2017
83,An Najaf al Ashraf,Iraq,2017-10-30,NULL,2017-10-30,ICEWS28179405,"2. 1036 Report on police measures to control traffic in Khuzestan, Ilam and Kermanshah provinces as Iranian pilgrims travel to Iraq for Arbaeen ceremonies.",Make a visit,Programme summary of Iranian TV news 1030 gmt 30 Oct 17,"(2017, 44, 3)",1.9,31.9892,44.3291,10,An Najaf,BBC Monitoring Middle East,4,Factiva,Iran,Pilgrim (Iran),"Social,National Religious",45693160,Iraq,Iraq,NULL,2017
84,An Najaf al Ashraf,Iraq,2017-10-30,NULL,2017-10-30,ICEWS28179406,"2. 1036 Report on police measures to control traffic in Khuzestan, Ilam and Kermanshah provinces as Iranian pilgrims travel to Iraq for Arbaeen ceremonies.",Host a visit,Programme summary of Iranian TV news 1030 gmt 30 Oct 17,"(2017, 44, 3)",2.8,31.9892,44.3291,10,An Najaf,BBC Monitoring Middle East,4,Factiva,Iraq,Iraq,NULL,45693160,Iran,Pilgrim (Iran),"Social,National Religious",2017
92,Al Qaryatayn,Syria,2017-10-30,NULL,2017-10-30,ICEWS28179529,"In the 20 days before they were ousted from the town, IS executed at least 116 civilians they accused of collaborating with the regime, according to the Syrian Observatory for Human Rights monitor.",Reduce relations,Tears as Syria families welcome relatives freed from IS,"(2017, 44, 3)",-4,34.2296,37.2407,10,Muhafazat Hims,Agence France-Presse,4,Factiva,Syria,Syria,NULL,45693447,Syria,Military (Syria),"Military,Government",2017
93,Beirut,Lebanon,2017-10-30,NULL,2017-10-30,ICEWS28179716,"TEHRAN (FNA)- Three Lebanese nationals kidnapped in the Iraqi capital Baghdad last week were freed and are expected to arrive in Beirut, Lebanon’s interior ministry said.",Express intent to meet or negotiate,Three Lebanese Kidnapped in Iraq Freed,"(2017, 44, 3)",4,33.8889,35.4944,10,Beyrouth,FARS News Agency,1,Factiva,Lebanon,Indigenous People (Lebanon),"General Population / Civilian / Social,Social",45693495,Lebanon,Lebanon,NULL,2017
94,Riyadh,Saudi Arabia,2017-10-30,NULL,2017-10-30,ICEWS28179597,Luqman emphasized that children began to show symptoms of cholera ten days after Saudi jets bombarded an area in Yemen.,Employ aerial weapons,Official: Saudi Poisonous Gas Behind Yemen's Cholera Epidemic,"(2017, 44, 3)",-10,24.6877,46.7219,10,Mintaqat ar Riyad,FARS News Agency,6,Factiva,Saudi Arabia,Saudi Arabia,NULL,45693499,Yemen,Yemen,NULL,2017
95,NULL,Bahrain,2017-10-30,NULL,2017-10-30,ICEWS28179651,Representatives of the Bahraini government did not immediately respond to a Reuters request for comment.,Reject,Bahrain convicts activist's family members - rights group,"(2017, 44, 3)",-4,26.2154,50.5832,10,NULL,Reuters News,5,Factiva,Bahrain,Representatives (Bahrain),"Legislative / Parliamentary,Government",45693581,United Kingdom,Reuters,"News,Social,Media",2017
96,NULL,Iraq,2017-10-30,NULL,2017-10-30,ICEWS28179607,"MOSCOW, October 30 (Sputnik) - Iraqi and Kurdish military officials on Monday started a new round of talks under the auspices of the United States to prevent further military escalation and settle the dispute over control of border crossings, including Fish Khabur in the Kurdistan region, local media reported, citing a source.",Engage in negotiation,"Iraqi, Kurdish Military Hold New Round of Talks Over Control of Border Crossing - Reports","(2017, 44, 3)",7,36.2267,44.7611,10,Kurdistan,Unknown,1,Factiva,Iraq,Iraq,NULL,45693633,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",2017
97,NULL,Iraq,2017-10-30,NULL,2017-10-30,ICEWS28179608,"MOSCOW, October 30 (Sputnik) - Iraqi and Kurdish military officials on Monday started a new round of talks under the auspices of the United States to prevent further military escalation and settle the dispute over control of border crossings, including Fish Khabur in the Kurdistan region, local media reported, citing a source.",Engage in negotiation,"Iraqi, Kurdish Military Hold New Round of Talks Over Control of Border Crossing - Reports","(2017, 44, 3)",7,36.2267,44.7611,10,Kurdistan,Unknown,1,Factiva,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",45693633,Iraq,Iraq,NULL,2017
102,Cairo,Egypt,2017-10-30,NULL,2017-10-30,ICEWS28179858,Lawyer Tareq Said says a misdemeanor court sentenced Waked to three months in prison during a weekend hearing in a case suspected of serving as punishment for the actor's opposition to President Abdel-Fattah el-Sissi's rule.,"Arrest, detain, or charge with legal action",'Salmon Fishing' star convicted in his native Egypt,"(2017, 44, 3)",-5,30.0626,31.2497,10,Muhafazat al Qahirah,Associated Press Newswires,2,Factiva,Egypt,Egypt,NULL,45694049,Egypt,Amr Waked,"Media,Television Entertainment,Entertainment,Social",2017
103,Doha,Qatar,2017-10-30,NULL,2017-10-30,ICEWS28179823,"Bahrain, Saudi Arabia, the United Arab Emirates and Egypt on June 5 severed ties with Qatar over accusations of supporting extremism and being too close to Shiite rival Iran, charges Doha has denied.",Reduce or break diplomatic relations,Bahrain calls for freeze on Qatar's GCC membership,"(2017, 44, 3)",-4,25.2793,51.5224,10,Baladiyat ad Dawhah,Agence France-Presse,4,Factiva,United Arab Emirates,United Arab Emirates,NULL,45694158,Qatar,Qatar,NULL,2017
104,Doha,Qatar,2017-10-30,NULL,2017-10-30,ICEWS28179824,"Bahrain, Saudi Arabia, the United Arab Emirates and Egypt on June 5 severed ties with Qatar over accusations of supporting extremism and being too close to Shiite rival Iran, charges Doha has denied.",Reduce or break diplomatic relations,Bahrain calls for freeze on Qatar's GCC membership,"(2017, 44, 3)",-4,25.2793,51.5224,10,Baladiyat ad Dawhah,Agence France-Presse,4,Factiva,Egypt,Egypt,NULL,45694158,Qatar,Qatar,NULL,2017
105,Doha,Qatar,2017-10-30,NULL,2017-10-30,ICEWS28179822,Bahrain's King Sheikh Hamad bin Issa Al-Khalifa announced later on Monday that his country would not attend any future GCC meeting if Qatar was to take part.,Make statement,Bahrain calls for freeze on Qatar's GCC membership,"(2017, 44, 3)",0,25.2793,51.5224,10,Baladiyat ad Dawhah,Agence France-Presse,6,Factiva,Bahrain,Royal Administration (Bahrain),Government,45694158,Qatar,Qatar,NULL,2017
106,Najran,Saudi Arabia,2017-10-30,NULL,2017-10-30,ICEWS28179947,"The army's snipers shot dead one mercenary in the site of al-Talaa in Najran, the official confirmed.",fight with small arms and light weapons,"Army targets sites, gatherings of Saudi army in Najran, Jizan","(2017, 44, 3)",-10,17.4924,44.1277,10,Mintaqat Najran,Yemen News Agency (SABA),6,Factiva,Saudi Arabia,Saudi Arabian Defence Forces,"Government,Military",45694166,Saudi Arabia,Armed Gang (Saudi Arabia),Unidentified Forces,2017
107,NULL,Lebanon,2017-10-30,NULL,2017-10-30,ICEWS28179786,"Wednesday, the Minister of Telecom had accused Mr.",Accuse,Le syndicat des fonctionnaires d'Ogero affirme avoir confiance en la justice libanaise,"(2017, 44, 3)",-2,33.8889,35.4944,10,NULL,L' Orient-Le Jour,3,Factiva,Lebanon,Ministry (Lebanon),Government,45694191,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",2017
108,Doha,Qatar,2017-10-30,NULL,2017-10-30,ICEWS28179783,"Bahrain will not attend the next Gulf Cooperation Council (GCC) summit if Qatar attends, the Bahraini foreign minister said in a series of tweets, in which he also called for Doha to be suspended from the bloc.","Reject proposal to meet, discuss, or negotiate",Bahrain calls for 'freeze' of Qatar's GCC membership,"(2017, 44, 3)",-5,25.2793,51.5224,10,Baladiyat ad Dawhah,Al Jazeera English,2,Factiva,Bahrain,Bahrain,NULL,45694230,NULL,Gulf Cooperation Council,"Regional Diplomatic IGOs,Regional,International Government Organization",2017
109,Doha,Qatar,2017-10-30,NULL,2017-10-30,ICEWS28179782,"In the posts made late Sunday night, Khalid al-Khalifa said Qatar's membership of the bloc should be frozen until it submits to demands made by Saudi Arabia, Bahrain, Egypt, and the UAE.",Make statement,Bahrain calls for 'freeze' of Qatar's GCC membership,"(2017, 44, 3)",0,25.2793,51.5224,10,Baladiyat ad Dawhah,Al Jazeera English,3,Factiva,Bahrain,Foreign Affairs (Bahrain),"Government,Foreign Ministry,Executive",45694230,Qatar,Qatar,NULL,2017
110,Doha,Qatar,2017-10-30,NULL,2017-10-30,ICEWS28179784,"'Bahrain will not attend the GCC summit and sit with Qatar ... The right step needed to maintain the GCC is to freeze Qatar's membership until it comes to its senses and complies with our list of demands,' Khalifa said.","Reject proposal to meet, discuss, or negotiate",Bahrain calls for 'freeze' of Qatar's GCC membership,"(2017, 44, 3)",-5,25.2793,51.5224,10,Baladiyat ad Dawhah,Al Jazeera English,4,Factiva,Bahrain,Bahrain,NULL,45694230,NULL,Gulf Cooperation Council,"Regional Diplomatic IGOs,Regional,International Government Organization",2017
111,Doha,Qatar,2017-10-30,NULL,2017-10-30,ICEWS28179785,"'Bahrain will not attend the GCC summit and sit with Qatar ... The right step needed to maintain the GCC is to freeze Qatar's membership until it comes to its senses and complies with our list of demands,' Khalifa said.",Threaten to reduce or break relations,Bahrain calls for 'freeze' of Qatar's GCC membership,"(2017, 44, 3)",-5.8,25.2793,51.5224,10,Baladiyat ad Dawhah,Al Jazeera English,4,Factiva,NULL,Gulf Cooperation Council,"Regional Diplomatic IGOs,Regional,International Government Organization",45694230,Qatar,Qatar,NULL,2017
122,Damascus,Syria,2017-10-30,NULL,2017-10-30,ICEWS28180251,Russian Special Presidential Envoy for Syria Alexander Lavrentiev said in an interview to RT and Rossiya-24 that the Russian delegation visited Damascus to discuss the issue of the future political transition with President Assad.,Make statement,Russian Envoy for Syria Discusses Political Settlement of Crisis with President Assad,"(2017, 44, 3)",0,33.5102,36.2913,10,Dimashq,FARS News Agency,2,Factiva,Russian Federation,Envoy (Russia),"Executive,Government,Foreign Ministry",45694521,Russian Federation,Russia,NULL,2017
123,Damascus,Syria,2017-10-30,NULL,2017-10-30,ICEWS28180252,Russian Special Presidential Envoy for Syria Alexander Lavrentiev said in an interview to RT and Rossiya-24 that the Russian delegation visited Damascus to discuss the issue of the future political transition with President Assad.,Make a visit,Russian Envoy for Syria Discusses Political Settlement of Crisis with President Assad,"(2017, 44, 3)",1.9,33.5102,36.2913,10,Dimashq,FARS News Agency,2,Factiva,Russian Federation,Russia,NULL,45694521,Syria,Syria,NULL,2017
124,Damascus,Syria,2017-10-30,NULL,2017-10-30,ICEWS28180253,Russian Special Presidential Envoy for Syria Alexander Lavrentiev said in an interview to RT and Rossiya-24 that the Russian delegation visited Damascus to discuss the issue of the future political transition with President Assad.,Engage in negotiation,Russian Envoy for Syria Discusses Political Settlement of Crisis with President Assad,"(2017, 44, 3)",7,33.5102,36.2913,10,Dimashq,FARS News Agency,2,Factiva,Syria,Syria,NULL,45694521,Syria,Bashar al-Assad,"Social,(National) Major Party,Religious Minority,Government,Shia,Parties,International Religious,National Ethnic Minority,National Religious,Ideological,National Ethnic,Executive Office,Executive,Far Right",2017
125,Damascus,Syria,2017-10-30,NULL,2017-10-30,ICEWS28180254,Russian Special Presidential Envoy for Syria Alexander Lavrentiev said in an interview to RT and Rossiya-24 that the Russian delegation visited Damascus to discuss the issue of the future political transition with President Assad.,Engage in negotiation,Russian Envoy for Syria Discusses Political Settlement of Crisis with President Assad,"(2017, 44, 3)",7,33.5102,36.2913,10,Dimashq,FARS News Agency,2,Factiva,Syria,Bashar al-Assad,"Social,(National) Major Party,Religious Minority,Government,Shia,Parties,International Religious,National Ethnic Minority,National Religious,Ideological,National Ethnic,Executive Office,Executive,Far Right",45694521,Syria,Syria,NULL,2017
126,Damascus,Syria,2017-10-30,NULL,2017-10-30,ICEWS28180255,Russian Special Presidential Envoy for Syria Alexander Lavrentiev said in an interview to RT and Rossiya-24 that the Russian delegation visited Damascus to discuss the issue of the future political transition with President Assad.,Host a visit,Russian Envoy for Syria Discusses Political Settlement of Crisis with President Assad,"(2017, 44, 3)",2.8,33.5102,36.2913,10,Dimashq,FARS News Agency,2,Factiva,Syria,Syria,NULL,45694521,Russian Federation,Russia,NULL,2017
127,NULL,Egypt,2017-10-30,NULL,2017-10-30,ICEWS28180163,"The Ambassador of France in Egypt, His Excellency Mr Stéphane Romatet has handed over the archaeological pieces to the Ambassador of Egypt in France, His Excellency Mr Ehab Badawi, in the presence of the Director of the museums of France, Marie-Christine Labourdette and of the Director General of Customs and Indirect, Rodolphe Gintz rights.","Return, release property","Restitution aux autorités égyptiennes de huit pièces archéologiques; Communiqué de presse conjoint du Ministère de l’Europe et des Affaires étrangères, du Ministère de la Culture et du Ministère de l’Action et des Comptes publics","(2017, 44, 3)",7,30.0626,31.2497,10,NULL,Organisation de la Presse Africaine,2,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",45694544,Egypt,Foreign Affairs (Egypt),"Government,Executive,Foreign Ministry",2017
128,NULL,Iraq,2017-10-30,NULL,2017-10-30,ICEWS28180092,"2.2454 Kurdistan Region parliament approves Kurdistan Region President Massoud Barzani's letter of authorization of distribution of his authorities to parliament, government and judiciary council in the region.",Praise or endorse,Iraq: Programme summary of Rudaw Satellite TV news 1700 gmt 29 Oct 17,"(2017, 44, 3)",3.4,36.2267,44.7611,10,Kurdistan,BBC Monitoring Middle East,3,Factiva,Iraq,Legislature (Iraq),"Government,Legislative / Parliamentary",45694605,Iraq,Massoud Barzani,"(National) Minor Party,International Religious,Nationalist,Sunni,Provincial,Ideological,Local,Government,Parties,Kurd (Ethnic Group),International Ethnic",2017
129,NULL,Iraq,2017-10-30,NULL,2017-10-30,ICEWS28180093,"2.2454 Kurdistan Region parliament approves Kurdistan Region President Massoud Barzani's letter of authorization of distribution of his authorities to parliament, government and judiciary council in the region.",Praise or endorse,Iraq: Programme summary of Rudaw Satellite TV news 1700 gmt 29 Oct 17,"(2017, 44, 3)",3.4,36.2267,44.7611,10,Kurdistan,BBC Monitoring Middle East,3,Factiva,Iraq,Legislature (Iraq),"Government,Legislative / Parliamentary",45694605,Iraq,Government (Iraq),Government,2017
130,Cairo,Egypt,2017-10-30,NULL,2017-10-30,ICEWS28180078,"The developments come after Hamas and Fatah signed a breakthrough reconciliation agreement in the Egyptian capital Cairo earlier this month, following a decade of division between the two political parties.",Sign formal agreement,Palestinian presidency rejects Haaretz report,"(2017, 44, 3)",8,30.0626,31.2497,10,Muhafazat al Qahirah,Al Jazeera English,6,Factiva,Occupied Palestinian Territory,Hamas,"(National) Major Party,International Religious,Parties,Dissident,Nongovernmental Organization (International),Muslim",45694774,Occupied Palestinian Territory,Fatah,"(National) Major Party,Parties,Dissident,Ideological,Center Left",2017
