,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
39,NULL,Syria,2016-07-15,NULL,2016-07-15,ICEWS24763268,"The Syrian soldier engaged in heavy fighting with al-Nusra terrorists in al-Nazehin camp in Dara'a al-Balad in Southern Syria, which ended in the killing or wounding of tens of the militants.",Use conventional military force,Syrian Army Storms Column of Terrorists Heading to Southwestern Damascus from Eastern Dara'a,"(2016, 28, 3)",-10,32.85,36.2167,7,Muhafazat Dar`a,FARS News Agency,6,Factiva,Syria,Military (Syria),"Government,Military",41734356,Syria,Terrorist (Jabhat al-Nusra),"Dissident,Radicals / Extremists / Fundamentalists",2016
40,NULL,Syria,2016-07-15,NULL,2016-07-15,ICEWS24763269,"The Syrian soldier engaged in heavy fighting with al-Nusra terrorists in al-Nazehin camp in Dara'a al-Balad in Southern Syria, which ended in the killing or wounding of tens of the militants.",Use unconventional violence,Syrian Army Storms Column of Terrorists Heading to Southwestern Damascus from Eastern Dara'a,"(2016, 28, 3)",-9,32.85,36.2167,7,Muhafazat Dar`a,FARS News Agency,6,Factiva,Syria,Terrorist (Jabhat al-Nusra),"Dissident,Radicals / Extremists / Fundamentalists",41734356,Syria,Military (Syria),"Government,Military",2016
41,NULL,Syria,2016-07-15,NULL,2016-07-15,ICEWS24763289,"The Syrian army also repelled al-Nusra offensive on government positions in Dara'a al-Balad, which ended in the killing or wounding of the entire members of the terrorist group.",Use conventional military force,Syrian Army Engages in Fierce Clashes with Terrorists in Dara'a,"(2016, 28, 3)",-10,32.85,36.2167,7,Muhafazat Dar`a,FARS News Agency,5,Factiva,Syria,Military (Syria),"Government,Military",41734366,Syria,Jabhat al-Nusra,"Dissident,Radicals / Extremists / Fundamentalists",2016
42,Darayya,Syria,2016-07-15,NULL,2016-07-15,ICEWS24763296,The army also seized back control of several tall buildings in the region to further tighten siege on the terrorist groups.,Occupy territory,Syrian Army Gains Full Fire-Control over Railway in Southwestern Damascus,"(2016, 28, 3)",-9.5,33.4583,36.2326,7,Muhafazat Rif Dimashq,FARS News Agency,5,Factiva,Syria,Military (Syria),"Government,Military",41734369,Syria,Syria,NULL,2016
55,Najran,Saudi Arabia,2016-07-16,NULL,2016-07-16,ICEWS24763180,TEHRAN (FNA)- The Yemeni army pounded the Saudi-led forces' strategic military base in the kingdom's Najran province with a Zalzal 3 missile on Saturday.,Use conventional military force,Saudi Military Base Hit Hard by Yemenis' Ballistic Missile in Najran Province,"(2016, 28, 3)",-10,17.4924,44.1277,7,Mintaqat Najran,FARS News Agency,1,Factiva,Yemen,Yemeni Armed Forces,"Military,Government",41734055,Saudi Arabia,Saudi Arabian Defence Forces,"Government,Military",2016
56,Najran,Saudi Arabia,2016-07-16,NULL,2016-07-16,ICEWS24763182,Bin Yalin military of Saudi Arabia was hit by Yemen's Zalzal 3 missile.,fight with artillery and tanks,Saudi Military Base Hit Hard by Yemenis' Ballistic Missile in Najran Province,"(2016, 28, 3)",-10,17.4924,44.1277,7,Mintaqat Najran,FARS News Agency,2,Factiva,Yemen,Yemen,NULL,41734055,Saudi Arabia,Citizen (Saudi Arabia),"Social,General Population / Civilian / Social",2016
57,NULL,Iraq,2016-07-16,NULL,2016-07-16,ICEWS24763359,"Talab Hamid Olov, nom de guerre Abu Saeed, the ISIL's self-proclaimed governor in al-Hawija was killed in the Iraqi army attack on the Takfiri terrorist groups' military positions in Salahuddin province.",Assassinate,Iraqi Forces Kill 2 ISIL Governors in Salahuddin Province,"(2016, 28, 3)",-10,34.5,43.65,7,Muhafazat Salah ad Din,FARS News Agency,2,Factiva,Iraq,Iraq,NULL,41734059,Iraq,Islamic State of Iraq and the Levant,"Ideological,Sunni,Muslim,Insurgents,Dissident,Fundamentalist,International Religious",2016
58,Manbij,Syria,2016-07-16,NULL,2016-07-16,ICEWS24763133,"In relevant developments on Thursday, the SDF seized back control of al-Nafous building in Manbij after killing tens of terrorists.",Occupy territory,Aleppo: Syrian Democratic Forces Capture Manbij's General Hospital,"(2016, 28, 3)",-9.5,36.5281,37.9549,7,Muhafazat Halab,FARS News Agency,4,Factiva,Syria,Military (Syria),"Government,Military",41734066,Syria,Syria,NULL,2016
59,Mosul,Iraq,2016-07-16,NULL,2016-07-16,ICEWS24763210,"In a relevant development earlier in July, Fifteen senior ISIL members were killed by the Iraqi security forces during an air landing operation in Qayyarah in Mosul, A security source said.",Use conventional military force,Iraq: People Explode ISIL's Largest Flag Tower in Salahuddin Province,"(2016, 28, 3)",-10,36.335,43.1189,7,Muhafazat Ninawa,FARS News Agency,4,Factiva,Iraq,Military Personnel - Special (Iraq),"Military,Government",41734073,Iraq,Islamic State of Iraq and the Levant,"Ideological,Sunni,Muslim,Insurgents,Dissident,Fundamentalist,International Religious",2016
60,Darayya,Syria,2016-07-16,NULL,2016-07-16,ICEWS24763414,The trapped militants in Darayya have called on their comrades in Idlib to launch immediate attacks on the government-held town of Fou'aa and Kafraya to force Syrian Army in Darayya end its assaults on terrorists groups.,Make an appeal or request,Besieged Terrorists in Southwestern Damascus Beg for Help from Comrades in Dara'a,"(2016, 28, 3)",3,33.4583,36.2326,7,Muhafazat Rif Dimashq,FARS News Agency,4,Factiva,Syria,Militant (Syria),Unidentified Forces,41734075,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2016
61,Darayya,Syria,2016-07-16,NULL,2016-07-16,ICEWS24763415,The trapped militants in Darayya have called on their comrades in Idlib to launch immediate attacks on the government-held town of Fou'aa and Kafraya to force Syrian Army in Darayya end its assaults on terrorists groups.,Use conventional military force,Besieged Terrorists in Southwestern Damascus Beg for Help from Comrades in Dara'a,"(2016, 28, 3)",-10,33.4583,36.2326,7,Muhafazat Rif Dimashq,FARS News Agency,4,Factiva,Syria,Syria,NULL,41734075,Syria,Terrorist Leader (Syria),"Rebel,Dissident",2016
62,NULL,Iraq,2016-07-16,NULL,2016-07-16,ICEWS24763265,"Iraqi army forces conducted special operation in Anbar province, targeting the strongholds of the ISIL terrorist group, officials said.",Use conventional military force,Iraqi Soldiers Put Takfiri Terrorists to Rout in Anbar Province,"(2016, 28, 3)",-10,33,41.75,7,Muhafazat al Anbar,FARS News Agency,2,Factiva,Iraq,Military (Iraq),"Military,Government",41734077,Iraq,Iraq,NULL,2016
63,NULL,Iraq,2016-07-16,NULL,2016-07-16,ICEWS24763266,"According to the statement by the Iraqi central command, at least 92 ISIL Takfiri militants were killed in the Anbar raids.",Use conventional military force,Iraqi Soldiers Put Takfiri Terrorists to Rout in Anbar Province,"(2016, 28, 3)",-10,33,41.75,7,Muhafazat al Anbar,FARS News Agency,3,Factiva,Iraq,Iraq,NULL,41734077,Iraq,Militant (Iraq),Unidentified Forces,2016
64,NULL,Iraq,2016-07-16,NULL,2016-07-16,ICEWS24763263,"'Iraqi army troops, backed by the air force, bombed key strongholds of ISIL in Anbar province,' the statement said, ading that the terrorist group has suffered heavy losses in manpower and equipment in the army attacks on Friday.'",Cooperate militarily,Iraqi Soldiers Put Takfiri Terrorists to Rout in Anbar Province,"(2016, 28, 3)",7.4,33,41.75,7,Muhafazat al Anbar,FARS News Agency,4,Factiva,Iraq,Air Force (Iraq),"Military,Air Force,Government",41734077,Iraq,Military (Iraq),"Military,Government",2016
65,NULL,Iraq,2016-07-16,NULL,2016-07-16,ICEWS24763267,"At least 600 ISIL terrorists were killed in the recent fierce clashes with Iraq's joint military forces, Commander of Anbar Liberation Operations Major General Esmayeel al-Mahlawi said.",Use conventional military force,Iraqi Soldiers Put Takfiri Terrorists to Rout in Anbar Province,"(2016, 28, 3)",-10,33,41.75,7,Muhafazat al Anbar,FARS News Agency,6,Factiva,Iraq,Military (Iraq),"Military,Government",41734077,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Ideological,Sunni,Muslim,Insurgents,Dissident,Fundamentalist,International Religious",2016
66,Homs,Syria,2016-07-16,NULL,2016-07-16,ICEWS24763117,"TEHRAN (FNA)- The Syrian army pounded the military positions and gathering centers of the Takfiri terrorists in Homs province, inflicting heavy losses on them.",Use conventional military force,Syria in Last 24 hours: Army Destroys Militants' Concentration Centers in Homs Province,"(2016, 28, 3)",-10,34.7268,36.7234,7,Muhafazat Hims,FARS News Agency,1,Factiva,Syria,Military (Syria),"Government,Military",41734078,Syria,Syria,NULL,2016
67,Aleppo,Syria,2016-07-16,NULL,2016-07-16,ICEWS24763118,Scores of Takfiri terrorists were killed and wounded in tough battle with the Syrian government forces.,Use conventional military force,Syria in Last 24 hours: Army Destroys Militants' Concentration Centers in Homs Province,"(2016, 28, 3)",-10,36.2012,37.1612,7,Muhafazat Halab,FARS News Agency,3,Factiva,Syria,Military (Syria),"Government,Military",41734078,Syria,Terrorist (Syria),"Rebel,Dissident",2016
68,Homs,Syria,2016-07-16,NULL,2016-07-16,ICEWS24763116,"Syrian army soldiers beat a number of the ISIL terrorists back from their positions in Eastern Homs after hours of non-stop clashes, inflicting major losses on them.",Physically assault,Syria in Last 24 hours: Army Destroys Militants' Concentration Centers in Homs Province,"(2016, 28, 3)",-9.5,34.7268,36.7234,7,Muhafazat Hims,FARS News Agency,5,Factiva,Syria,Military (Syria),"Government,Military",41734078,Syria,Terrorist (Syria),"Rebel,Dissident",2016
69,Abu al Alaya,Syria,2016-07-16,NULL,2016-07-16,ICEWS24763119,The Syrian military forces engaged in fierce clashes with a number of ISIL terrorists who attacked the villages of Abu al-Alaya and Khattab by lights and semi-heavy weapons and forced them to retreat from surroundings of the village.,Use conventional military force,Syria in Last 24 hours: Army Destroys Militants' Concentration Centers in Homs Province,"(2016, 28, 3)",-10,34.9332,37.2894,7,Muhafazat Hims,FARS News Agency,6,Factiva,Syria,Military (Syria),"Government,Military",41734078,Syria,Terrorist (Syria),"Rebel,Dissident",2016
70,As Suwayda,Syria,2016-07-16,NULL,2016-07-16,ICEWS24763318,"'The Syrian soldiers repelled the FSA's attacks near the villages of Burd and Mujaymir and in the Eastern side of Busra al-Sham, which claimed the lives of several terrorists and destroyed their military equipment and vehicles.",Use conventional military force,Syrian Soldiers Clash with ISIL Fiercely in Sweida,"(2016, 28, 3)",-10,32.709,36.5695,7,Muhafazat as Suwayda',FARS News Agency,5,Factiva,Syria,Military (Syria),"Government,Military",41734081,Syria,Free Syrian Army,"Insurgents,Dissident",2016
71,NULL,Saudi Arabia,2016-07-16,NULL,2016-07-16,ICEWS24763650,"Despite containing only leads to possible Saudi ties to the 9/11 hijackers, which were investigated by government officials, former Senator Bob Graham was happy with the release in that it would lead to further questioning of the Saudi government's potential involvement.",Investigate,Congress releases details of Saudi Arabia's connection to 9/11 in '28-pages',"(2016, 28, 3)",-2,24.6877,46.7219,7,NULL,FARS News Agency,5,Factiva,Saudi Arabia,Government Official (Saudi Arabia),Government,41736243,Saudi Arabia,Criminal (Saudi Arabia),"Dissident,Criminals / Gangs",2016
76,Manama,Bahrain,2016-07-17,NULL,2016-07-17,ICEWS24763761,"A Bahraini court on Sunday ordered the opposition group al-Wefaq to be dissolved after authorities accused it of harboring terrorism,” according to a report Bahrain News Agency.",Demand,Bahrain court dissolves main opposition bloc,"(2016, 28, 3)",-5,26.2154,50.5832,7,Capital Governorate,Al Arabiya,3,Factiva,Bahrain,Bahrain,NULL,41735636,Bahrain,Al Wefaq National Islamic Society,"Opposition Major Party (Out Of Government),International Religious,Parties,(National) Major Party,Muslim,Shia",2016
77,Manama,Bahrain,2016-07-17,NULL,2016-07-17,ICEWS24763762,The administrative court in Manama also ordered the movement’s funds to be seized by the government.,Demand,Bahrain court dissolves main opposition bloc,"(2016, 28, 3)",-5,26.2154,50.5832,7,Capital Governorate,Al Arabiya,4,Factiva,Bahrain,Bahrain,NULL,41735636,Bahrain,Government (Bahrain),Government,2016
78,Dammam,Saudi Arabia,2016-07-17,NULL,2016-07-17,ICEWS24763787,"On Sunday evening, Saudi authorities at the request of Ankara detained Turkey’s military attaché to Kuwait who had been flying through the eastern city of Dammam.","Arrest, detain, or charge with legal action",Saudi King Salman congratulates Erdogan for return of ‘normality’ in Turkey,"(2016, 28, 3)",-5,26.4344,50.1033,7,Al Mintaqah ash Sharqiyah,Al Arabiya,3,Factiva,Saudi Arabia,Other Authorities / Officials (Saudi Arabia),Government,41735930,Turkey,Citizen (Turkey),"Social,General Population / Civilian / Social",2016
79,Daraa,Syria,2016-07-17,NULL,2016-07-17,ICEWS24763687,TEHRAN (FNA)- A senior commander of the Free Syrian Army (FSA) was shot dead by unknown gunmen in Dara'a province.,fight with small arms and light weapons,Senior FSA Commander Killed by Unknown Gunmen in Dara'a,"(2016, 28, 3)",-10,32.6189,36.1021,7,Muhafazat Dar`a,FARS News Agency,1,Factiva,Syria,Armed Gang (Syria),Unidentified Forces,41736214,Syria,Free Syrian Army,"Dissident,Insurgents",2016
80,Mosul,Iraq,2016-07-17,NULL,2016-07-17,ICEWS24763624,The number of the ISIL commanders who have been killed by unknown gunmen has increased in recent days.,Use unconventional violence,ISIL's Saudi Commander Gunned Down in Mosul,"(2016, 28, 3)",-9,36.335,43.1189,7,Muhafazat Ninawa,FARS News Agency,4,Factiva,Iraq,Armed Gang (Iraq),Unidentified Forces,41736222,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,International Religious,Muslim,Insurgents,Dissident,Ideological,Sunni",2016
81,Mosul,Iraq,2016-07-17,NULL,2016-07-17,ICEWS24763625,"Heiman Jalal known as Abu Abdolrahman al-Kurdi and his comrades were killed right on the spot in Central Mosul by unknown attackers, who opened fire at the vehicle carrying al-Kurdi and his men.",Use unconventional violence,ISIL's Saudi Commander Gunned Down in Mosul,"(2016, 28, 3)",-9,36.335,43.1189,7,Muhafazat Ninawa,FARS News Agency,6,Factiva,Iraq,Attacker (Iraq),"Criminals / Gangs,Dissident",41736222,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2016
82,NULL,Syria,2016-07-17,NULL,2016-07-17,ICEWS24763704,"In relevant development in the Southern city on Saturday, the Syrian Army troops repelled the offensive of the terrorist groups to prevail over the government forces' positions in the neighborhoods of the Southern city of Dara'a, inflicting heavy casualties on them.",Use conventional military force,Syrian Army Hits Al-Nusra Centers Hard in Dara'a Neighborhoods,"(2016, 28, 3)",-10,32.85,36.2167,7,Muhafazat Dar`a,FARS News Agency,4,Factiva,Syria,Military (Syria),"Military,Government",41736226,Syria,Syria,NULL,2016
83,Homs,Syria,2016-07-17,NULL,2016-07-17,ICEWS24763626,ISIL's security officer Aref al-Sweilim from Kuwait and Takfiri group's commander in al-Sukhneh region Marwan Abu Daghmesh were killed in the offensive of the Syrian Special Forces near al-Abyadh mountain.,Use conventional military force,"Syrian Army Wins Back Strategic Village in Homs, Kills 25 Terrorists","(2016, 28, 3)",-10,34.7268,36.7234,7,Muhafazat Hims,FARS News Agency,5,Factiva,Syria,Military Personnel - Special (Syria),"Military,Government",41736542,Kuwait,Police (Kuwait),"Government,Police",2016
84,Al Fallujah,Iraq,2016-07-17,NULL,2016-07-17,ICEWS24763844,He said that the Iraqi foreign ministry has asked Riyadh to explain about the active religious and social organizations of Saudi Arabia that have sent aid to the ISIL under the guise of helping the Fallujah children.,Make an appeal or request,Iraq UN Envoy: Saudi NGOs Send Cash to ISIL Under Guise of Helping Fallujah Children,"(2016, 28, 3)",3,33.3558,43.7861,7,Muhafazat al Anbar,FARS News Agency,3,Factiva,Iraq,Foreign Affairs (Iraq),"Government,Foreign Ministry,Executive",41736544,Saudi Arabia,Saudi Arabia,NULL,2016
85,Al Fallujah,Iraq,2016-07-17,NULL,2016-07-17,ICEWS24763847,Al-Hakim called on the UN to act upon international resolutions and force Saudi Arabia and Turkey to stop their financial aids to ISIL.,Provide economic aid,Iraq UN Envoy: Saudi NGOs Send Cash to ISIL Under Guise of Helping Fallujah Children,"(2016, 28, 3)",7.4,33.3558,43.7861,7,Muhafazat al Anbar,FARS News Agency,4,Factiva,NULL,United Nations,"Global,International Government Organization,Global Diplomatic IGOs",41736544,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,International Religious,Muslim,Insurgents,Dissident,Ideological,Sunni",2016
86,Al Fallujah,Iraq,2016-07-17,NULL,2016-07-17,ICEWS24763843,"In a relevant development in early July, French media disclosed that the ISIL terrorist group has been purchasing a large volume of parts for its arms-manufacturing workshops in Fallujah 69 kilometers to the West of Baghdad.",Make statement,Iraq UN Envoy: Saudi NGOs Send Cash to ISIL Under Guise of Helping Fallujah Children,"(2016, 28, 3)",0,33.3558,43.7861,7,Muhafazat al Anbar,FARS News Agency,5,Factiva,France,Media (France),"Media,Social",41736544,Iraq,Terrorist Leader (Islamic State of Iraq and the Levant),"Fundamentalist,International Religious,Muslim,Insurgents,Dissident,Ideological,Sunni",2016
87,Qasab,Syria,2016-07-17,NULL,2016-07-17,ICEWS24763872,ISIL's security officer Aref al-Sweilim from Kuwait and Takfiri group's commander in al-Sukhneh region Marwan Abu Daghmesh were killed in the offensive of the Syrian Special Forces near al-Abyadh mountain.,Use conventional military force,Syria: Terrorists Withdraw from Two more Villages in Homs Province,"(2016, 28, 3)",-10,35.7122,36.0548,7,Muhafazat al Ladhiqiyah,FARS News Agency,4,Factiva,Syria,Military Personnel - Special (Syria),"Military,Government",41736548,Kuwait,Police (Kuwait),"Government,Police",2016
88,Aleppo,Syria,2016-07-17,NULL,2016-07-17,ICEWS24763773,"'All military developments in Aleppo and its countryside show Russia and Iran's serious determination, headed by Syria, to besiege Aleppo and cut off all routes to the terrorists in the city to Turkey to pave the ground for the full liberation of Aleppo,' he added.",Use conventional military force,Analyst: Aleppo Battle Main Reason behind Turkey's U-Turn in Syria Policy,"(2016, 28, 3)",-10,36.2012,37.1612,7,Muhafazat Halab,FARS News Agency,3,Factiva,Russian Federation,Russia,NULL,41736555,Syria,Syria,NULL,2016
89,Aleppo,Syria,2016-07-17,NULL,2016-07-17,ICEWS24763772,His remarks came after Turkey's Prime Minister Binali Yildirim said on Wednesday that the Turkish government could potentially mend relations with the government of Syria's President Bashar Assad.,Make statement,Analyst: Aleppo Battle Main Reason behind Turkey's U-Turn in Syria Policy,"(2016, 28, 3)",0,36.2012,37.1612,7,Muhafazat Halab,FARS News Agency,5,Factiva,Turkey,Binali Yildirim,Government,41736555,Turkey,Government (Turkey),Government,2016
90,Manbij,Syria,2016-07-17,NULL,2016-07-17,ICEWS24763699,"In relevant developments on Thursday, the SDF seized back control of al-Nafous building in Manbij after killing tens of terrorists.",Occupy territory,Syrian Democratic Forces Continue to Beat ISIL back from more Positions in Manbij,"(2016, 28, 3)",-9.5,36.5281,37.9549,7,Muhafazat Halab,FARS News Agency,5,Factiva,Syria,Military (Syria),"Military,Government",41736556,Syria,Syria,NULL,2016
91,Latakia,Syria,2016-07-17,NULL,2016-07-17,ICEWS24763610,Scores of Takfiri terrorists were killed and wounded in tough battle with the Syrian government forces in Lattakia province.,Use conventional military force,"Syria in Last 24 Hours: Army Destroys Militants' Concentration Centers, Military Hardware in Lattakia Province","(2016, 28, 3)",-10,35.5317,35.7901,7,Muhafazat al Ladhiqiyah,FARS News Agency,2,Factiva,Syria,Military (Syria),"Military,Government",41736557,Syria,Terrorist (Syria),"Rebel,Dissident",2016
92,Najran,Saudi Arabia,2016-07-17,NULL,2016-07-17,ICEWS24763642,"In a relevant development on Saturday, the Yemeni army pounded the Saudi-led forces' strategic military base in the kingdom's Najran province with a Zalzal 3 missile.",Use conventional military force,Saudi Military Base Hit Hard by Yemenis' Ballistic Missile in Ta'iz Province,"(2016, 28, 3)",-10,17.4924,44.1277,7,Mintaqat Najran,FARS News Agency,4,Factiva,Yemen,Yemeni Armed Forces,"Military,Government",41736559,Saudi Arabia,Saudi Arabian Defence Forces,"Military,Government",2016
93,Najran,Saudi Arabia,2016-07-17,NULL,2016-07-17,ICEWS24763644,Bin Yalin military of Saudi Arabia was hit by Yemen's Zalzal 3 missile.,fight with artillery and tanks,Saudi Military Base Hit Hard by Yemenis' Ballistic Missile in Ta'iz Province,"(2016, 28, 3)",-10,17.4924,44.1277,7,Mintaqat Najran,FARS News Agency,5,Factiva,Yemen,Yemen,NULL,41736559,Saudi Arabia,Citizen (Saudi Arabia),"Social,General Population / Civilian / Social",2016
104,Cairo,Egypt,2016-07-18,NULL,2016-07-18,ICEWS24754755,The army's claims were roundly dismissed by medical professionals.,Reject,Egypt doctors disciplined over widely mocked AIDS device,"(2016, 29, 3)",-4,30.0626,31.2497,7,Muhafazat al Qahirah,Associated Press Newswires,3,Factiva,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",41715222,Egypt,Egyptian Armed Forces,"Military,Government",2016
105,Al Minya,Egypt,2016-07-18,NULL,2016-07-18,ICEWS24754765,"MINYA, Egypt (AP) — Egyptian officials say a Muslim mob stabbed a Coptic Christian to death over a personal feud.",Make statement,Muslim mob stabs Christian to death in Egypt over feud,"(2016, 29, 3)",0,28.1099,30.7503,7,Muhafazat al Minya,Associated Press Newswires,1,Factiva,Egypt,Egypt,NULL,41715373,Egypt,Mob (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",2016
106,Al Minya,Egypt,2016-07-18,NULL,2016-07-18,ICEWS24754767,"MINYA, Egypt (AP) — Egyptian officials say a Muslim mob stabbed a Coptic Christian to death over a personal feud.",Kill by physical assault,Muslim mob stabs Christian to death in Egypt over feud,"(2016, 29, 3)",-10,28.1099,30.7503,7,Muhafazat al Minya,Associated Press Newswires,1,Factiva,Egypt,Mob (Egypt),"Dissident,Protestors / Popular Opposition / Mobs",41715373,Egypt,Christian (Egypt),"Christian,Social,National Religious,International Religious",2016
