,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
38,NULL,Qatar,2016-02-10,NULL,2016-02-10,ICEWS24175315,The announcement came as reports suggested Fatah and Hamas negotiators holding talks in Qatar in the past few days have made progress towards ending their dispute.,Host a visit,Palestinian reconciliation talks make limited progress in Qatar,"(2016, 6, 3)",2.8,25.2793,51.5224,2,NULL,The Jerusalem Post,2,Factiva,Qatar,Qatar,NULL,40355388,Occupied Palestinian Territory,Hamas,"Nongovernmental Organization (International),Muslim,Dissident,International Religious,(National) Major Party,Parties",2016
72,Aleppo,Syria,2016-02-14,NULL,2016-02-14,ICEWS24197155,"Just one day after American and Russian officials negotiated the temporary cease-fire plan, foreign governments supporting rebel groups increased their shipments of ground-to-ground missiles to fighters in and around Aleppo, once Syria's largest city, currently nearly surrounded by Assad government forces.",Consult,Major escalation in Syria ahead of planned cease-fire. Saudi Arabia and Turkey prepare for ground invasions. Assad says fanatical Erdogan 'is living the Ottoman dream',"(2016, 6, 3)",1,36.2012,37.1612,2,Muhafazat Halab,The Jerusalem Post,2,Factiva,United States,United States,NULL,40400380,Russian Federation,Russia,NULL,2016
73,Aleppo,Syria,2016-02-14,NULL,2016-02-14,ICEWS24197156,"Just one day after American and Russian officials negotiated the temporary cease-fire plan, foreign governments supporting rebel groups increased their shipments of ground-to-ground missiles to fighters in and around Aleppo, once Syria's largest city, currently nearly surrounded by Assad government forces.",Consult,Major escalation in Syria ahead of planned cease-fire. Saudi Arabia and Turkey prepare for ground invasions. Assad says fanatical Erdogan 'is living the Ottoman dream',"(2016, 6, 3)",1,36.2012,37.1612,2,Muhafazat Halab,The Jerusalem Post,2,Factiva,Russian Federation,Russia,NULL,40400380,United States,United States,NULL,2016
74,Aleppo,Syria,2016-02-14,NULL,2016-02-14,ICEWS24197152,"Saudi Arabia and Turkey also confirmed they are preparing to invade Syria on the ground, ostensibly in support of the US-led coalition against Islamic State.",Make statement,Major escalation in Syria ahead of planned cease-fire. Saudi Arabia and Turkey prepare for ground invasions. Assad says fanatical Erdogan 'is living the Ottoman dream',"(2016, 6, 3)",0,36.2012,37.1612,2,Muhafazat Halab,The Jerusalem Post,4,Factiva,Saudi Arabia,Saudi Arabia,NULL,40400380,NULL,Government (International),Government,2016
75,Aleppo,Syria,2016-02-14,NULL,2016-02-14,ICEWS24197153,"Saudi Arabia and Turkey also confirmed they are preparing to invade Syria on the ground, ostensibly in support of the US-led coalition against Islamic State.",Make statement,Major escalation in Syria ahead of planned cease-fire. Saudi Arabia and Turkey prepare for ground invasions. Assad says fanatical Erdogan 'is living the Ottoman dream',"(2016, 6, 3)",0,36.2012,37.1612,2,Muhafazat Halab,The Jerusalem Post,4,Factiva,Turkey,Turkey,NULL,40400380,NULL,Government (International),Government,2016
87,Azaz,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168701,"Davutoglu said Turkey would continue to retaliate against the YPG, whose positions the Turkish army has shelled from over the border in recent days, if it continued its assault on the town of Azaz.",Make statement,"Turkish PM says Russian missile kills civilians, children in Syria's Azaz","(2016, 7, 3)",0,36.5866,37.0463,2,Muhafazat Halab,Reuters News,3,Factiva,Turkey,Ahmet Davutoglu,"Executive Office,Social,Government,Cabinet,Executive,Ideological,Center Right,Education,Parties,Foreign Ministry,(National) Major Party",40342993,Turkey,Turkey,NULL,2016
88,Azaz,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168702,"Davutoglu said Turkey would continue to retaliate against the YPG, whose positions the Turkish army has shelled from over the border in recent days, if it continued its assault on the town of Azaz.",Use conventional military force,"Turkish PM says Russian missile kills civilians, children in Syria's Azaz","(2016, 7, 3)",-10,36.5866,37.0463,2,Muhafazat Halab,Reuters News,3,Factiva,Turkey,Turkey,NULL,40342993,Syria,Syria,NULL,2016
89,Azaz,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168703,"Davutoglu said Turkey would continue to retaliate against the YPG, whose positions the Turkish army has shelled from over the border in recent days, if it continued its assault on the town of Azaz.",fight with small arms and light weapons,"Turkish PM says Russian missile kills civilians, children in Syria's Azaz","(2016, 7, 3)",-10,36.5866,37.0463,2,Muhafazat Halab,Reuters News,3,Factiva,Turkey,Turkish Army,"Military,Government,Army",40342993,Syria,People's Protection Units,"Dissident,Separatists",2016
90,Damascus,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168738,"This is why, even if we are there at the request of President Assad, determining the exposure of the Russian army and Armed Forces in Syria won't be up to the Syrian president, but to the Russian authorities, the Commander-in-Chief and all those involved in this process,' Medvedev said in an interview with Time magazine, responding to a question as to whether Russia is ready to support President Assad in achieving his objective of getting the entire territory of Syria back under Damascus' control.",Express intent to engage in diplomatic cooperation (such as policy support),Russia does not plan to stay in Syria forever - Medvedev,"(2016, 7, 3)",4.5,33.5102,36.2913,2,Dimashq,Interfax News Service,5,Factiva,Russian Federation,Russia,NULL,40343002,Syria,Bashar al-Assad,"Social,Ideological,Government,Far Right,Religious Minority,Executive Office,Shia,Executive,National Ethnic,National Religious,International Religious,National Ethnic Minority,(National) Major Party,Parties",2016
91,Azaz,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168841,"Earlier on Monday, Turkish Prime Minister Ahmet Davutoglu said Turkey would not allow the town of Azaz in northern Syria to fall to the Kurdish YPG militia, backed by the PYD party.",Make statement,Turkey says hit Kurdish targets in Syria again after border post attack,"(2016, 7, 3)",0,36.5866,37.0463,2,Muhafazat Halab,BBC Monitoring Newsfile,5,Factiva,Turkey,Ahmet Davutoglu,"Executive Office,Social,Government,Cabinet,Executive,Ideological,Center Right,Education,Parties,Foreign Ministry,(National) Major Party",40343006,Turkey,Turkey,NULL,2016
92,NULL,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168690,"Turkey defied international calls and shelled parts of northern Syria for a third day on Monday, insisting it would not allow Kurdish-led forces to seize key areas along the border.",fight with small arms and light weapons,"Turkey renews shelling of Syria, warns Kurds","(2016, 7, 3)",-10,36.5167,40.9,2,NULL,Agence France-Presse,1,Factiva,Turkey,Turkey,NULL,40343016,Syria,Syria,NULL,2016
93,Aleppo,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168689,"But advances in recent days by mainly Kurdish forces in Aleppo province have raised deep concern in Ankara, which accuses them of links to the Kurdistan Workers Party (PKK), an outlawed movement that waged a decades-long insurgency against the Turkish state.",Accuse,"Turkey renews shelling of Syria, warns Kurds","(2016, 7, 3)",-2,36.2012,37.1612,2,Muhafazat Halab,Agence France-Presse,6,Factiva,Turkey,Turkey,NULL,40343016,Turkey,Turkish Kurds,"International Ethnic,Kurd (Ethnic Group)",2016
94,Azaz,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168896,"Earlier on Monday, Turkish Prime Minister Ahmet Davutoglu said Turkey would not allow the town of Azaz in northern Syria to fall to the Kurdish YPG militia, backed by the PYD party.",Make statement,Turkey hits Kurdish militia targets in Syria after border post attack - foreign ministry,"(2016, 7, 3)",0,36.5866,37.0463,2,Muhafazat Halab,Channel NewsAsia,4,Factiva,Turkey,Ahmet Davutoglu,"Executive Office,Social,Government,Cabinet,Executive,Ideological,Center Right,Education,Parties,Foreign Ministry,(National) Major Party",40343203,Turkey,Turkey,NULL,2016
95,Azaz,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168758,"KIEV/ISTANBUL: Turkey will not allow the northern Syrian town of Azaz to fall into the hands of a Kurdish militia and its fighters will face the 'harshest reaction' if they approach it again, Prime Minister Ahmet Davutoglu said on Monday.",Refuse to yield,Turkey vows 'harsh reaction' if Kurds try to take Syrian town,"(2016, 7, 3)",-4,36.5866,37.0463,2,Muhafazat Halab,Channel NewsAsia,1,Factiva,Turkey,Turkey,NULL,40343205,Syria,Syria,NULL,2016
96,Azaz,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168757,"Speaking to reporters on his plane en route to Ukraine, Davutoglu said YPG fighters would have taken control of rebel-held Azaz and the town of Tal Rifaat further south had it not been for Turkish artillery firing at them over the weekend.",Make statement,Turkey vows 'harsh reaction' if Kurds try to take Syrian town,"(2016, 7, 3)",0,36.5866,37.0463,2,Muhafazat Halab,Channel NewsAsia,6,Factiva,Turkey,Ahmet Davutoglu,"Executive Office,Social,Government,Cabinet,Executive,Ideological,Center Right,Education,Parties,Foreign Ministry,(National) Major Party",40343205,Syria,Combatant (People's Protection Units),"Dissident,Separatists",2016
107,Aleppo,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169127,"Earlier the same day, Russian Deputy Foreign Minister Gennadiy Gatilov told German magazine Der Spiegel that Russia did not intend to call off its air strikes in Aleppo even in the event of a ceasefire being reached.",Make statement,Syrian opposition representative: Ceasefire doubtful during Russian air campaign,"(2016, 7, 3)",0,36.2012,37.1612,2,Muhafazat Halab,BBC Monitoring Former Soviet Union,4,Factiva,Russian Federation,Gennady Gatilov,"Foreign Ministry,Government,Executive",40343507,Russian Federation,Russia,NULL,2016
108,Aleppo,Syria,2016-02-15,NULL,2016-02-15,ICEWS24168985,"On Sunday, the Lebanon-based Mayadeen TV said at least 350 Turkey-backed armed rebels had crossed into Syria from Turkey to support extremists fighting against Kurds near Tel Rifaat.",Occupy territory,Syrian Kurds Storming Terrorist Stronghold on Border With Turkey,"(2016, 7, 3)",-9.5,36.2012,37.1612,2,Muhafazat Halab,Unknown,3,Factiva,Turkey,Armed Rebel (Turkey),"Dissident,Rebel",40343535,Syria,Syria,NULL,2016
109,NULL,Syria,2016-02-15,Mintaqat Markaz Idlib,2016-02-15,ICEWS24169225,"At least nine people were killed and dozens wounded after a hospital supported by Doctors Without Border, or MSF, was bombed in the northern Syrian province of Idleb, according to the Syrian Observatory for Rights Humans, or SOHR, on Monday.",Praise or endorse,"EFE News Briefs for Monday, Feb. 15 (1300 GMT)","(2016, 7, 3)",3.4,35.9069,36.7568,2,Idlib,EFE News Service,3,Factiva,Syria,Medical Personnel (Syria),"Nongovernmental Organizations / Activists,Medical / Health NGOs",40343578,Syria,Healthcare Facility (Syria),"Medical / Health,Social",2016
110,NULL,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169086,The Turkish prime minister added that Russia's 'barbaric attacks against peaceful civilians' in Syria were under way.,Use conventional military force,"Turkey says Russia, Islamic State 'guilty of crimes against humanity'","(2016, 7, 3)",-10,33.5102,36.2913,2,NULL,BBC Monitoring Newsfile,6,Factiva,Russian Federation,Russia,NULL,40343613,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2016
111,Amman,Jordan,2016-02-15,NULL,2016-02-15,ICEWS24169157,"A spokesman, Moath Khawaldeh, said Monday that the core group in Jordan decided last week to change its bylaws and cut ties with the parent movement, part of reform efforts ahead of internal elections next month.",Make statement,Jordan's Muslim Brotherhood cuts ties to parent group,"(2016, 7, 3)",0,31.9552,35.945,2,Muhafazat `Amman,Associated Press Newswires,6,Factiva,Jordan,Media Personnel (Jordan),"Social,Media",40343624,Egypt,Muslim Brotherhood,"(National) Major Party,Ideological,Sunni,National Religious,Social,Muslim,Parties,International Religious,Fundamentalist",2016
112,Azaz,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169131,"Turkey will not allow the Syrian border town of Azaz to fall to Syrian Kurdish fighters, Prime Minister Ahmet Davutoglu said on Monday, warning of a 'severe response' if they advance.",Refuse to yield,Turkey says won't let Kurds take control of Syria's Azaz,"(2016, 7, 3)",-4,36.5866,37.0463,2,Muhafazat Halab,Agence France-Presse,1,Factiva,Turkey,Turkey,NULL,40343628,Syria,Syria,NULL,2016
113,Damascus,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169001,"The Syrian government has said Turkish forces were believed to be among 100 gunmen who entered Syria on Saturday with 12 pick-up trucks mounted with heavy machine guns, in an operation to supply insurgents fighting Damascus.",Make statement,Turkey not considering sending troops into Syria,"(2016, 7, 3)",0,33.5102,36.2913,2,Dimashq,Prime-News (Georgia),5,Factiva,Syria,Government (Syria),Government,40343682,Turkey,Military (Turkey),"Military,Government",2016
114,NULL,Egypt,2016-02-15,NULL,2016-02-15,ICEWS24169194,"Feb 15, 2016 (Egypt State Information Service/All Africa Global Media via COMTEX) -- Parliament Speaker Ali Abdel Aal said the parliament as the legislative authority is adamant to shoulder responsibility of settling all Egyptian community problems.",Make statement,Abdel Aal - Parliament Adamant to Face All Egyptian Community Problems,"(2016, 7, 3)",0,30.0626,31.2497,2,NULL,All Africa,1,Factiva,Egypt,Member of Legislative (Govt) (Egypt),"Legislative / Parliamentary,Government",40343774,Egypt,Legislature (Egypt),"Legislative / Parliamentary,Government",2016
115,NULL,Egypt,2016-02-15,NULL,2016-02-15,ICEWS24169196,Addressing Saturday's parliamentary session in which President Abdel Fattah El Sisi delivered a speech; Abdel Aal welcomed the President's participation in the session which coincides with the 150th anniversary of establishing the parliament in Egypt.,Praise or endorse,Abdel Aal - Parliament Adamant to Face All Egyptian Community Problems,"(2016, 7, 3)",3.4,30.0626,31.2497,2,NULL,All Africa,2,Factiva,Egypt,Member of Legislative (Govt) (Egypt),"Legislative / Parliamentary,Government",40343774,Egypt,Abdel Fattah Al-Sisi,"Sunni,Executive,International Religious,Elite,Government,Executive Office",2016
116,NULL,Egypt,2016-02-15,NULL,2016-02-15,ICEWS24169195,He said that Sisi is the president of all Egyptians with all their political inclinations.,Make statement,Abdel Aal - Parliament Adamant to Face All Egyptian Community Problems,"(2016, 7, 3)",0,30.0626,31.2497,2,NULL,All Africa,3,Factiva,Egypt,Member of Legislative (Govt) (Egypt),"Legislative / Parliamentary,Government",40343774,Egypt,Abdel Fattah Al-Sisi,"Sunni,Executive,International Religious,Elite,Government,Executive Office",2016
129,Baghdad,Iraq,2016-02-15,NULL,2016-02-15,ICEWS24169404,"BAGHDAD, Feb. 15 (Xinhua) -- Security forces on Monday repelled suicide attacks by Islamic State (IS) militants in western and northern Iraq, security sources said.",Use conventional military force,"Security forces repel IS suicide attacks in western, northern Iraq","(2016, 7, 3)",-10,33.3406,44.4009,2,Muhafazat Baghdad,Xinhua News Agency,1,Factiva,Iraq,Military Personnel - Special (Iraq),"Military,Government",40344034,Iraq,Militant (Iraq),Unidentified Forces,2016
130,Ramadi,Iraq,2016-02-15,NULL,2016-02-15,ICEWS24169403,"In Anbar province, police repelled two suicide car bombers on police convoys west of the provincial capital city of Ramadi, which is located some 110 km west of Baghdad, a provincial security source told Xinhua on condition of anonymity.",Carry out suicide bombing,"Security forces repel IS suicide attacks in western, northern Iraq","(2016, 7, 3)",-10,33.4206,43.3078,2,Muhafazat al Anbar,Xinhua News Agency,2,Factiva,Iraq,Police (Iraq),"Government,Police",40344034,Iraq,Iraq,NULL,2016
131,Ramadi,Iraq,2016-02-15,NULL,2016-02-15,ICEWS24169405,"Police opened fire on the attackers and detonated their explosive-laden vehicles, killing the two bombers aboard.",Use conventional military force,"Security forces repel IS suicide attacks in western, northern Iraq","(2016, 7, 3)",-10,33.4206,43.3078,2,Muhafazat al Anbar,Xinhua News Agency,3,Factiva,Iraq,Police (Iraq),"Government,Police",40344034,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",2016
132,Ramadi,Iraq,2016-02-15,NULL,2016-02-15,ICEWS24169406,"Police opened fire on the attackers and detonated their explosive-laden vehicles, killing the two bombers aboard.",fight with small arms and light weapons,"Security forces repel IS suicide attacks in western, northern Iraq","(2016, 7, 3)",-10,33.4206,43.3078,2,Muhafazat al Anbar,Xinhua News Agency,3,Factiva,Iraq,Police (Iraq),"Government,Police",40344034,Iraq,Attacker (Iraq),"Dissident,Criminals / Gangs",2016
133,Aleppo,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169408,"Turkey bombarded positions held by Kurdish militia in northern Syria for a second day yesterday, after the Kurds seized villages in Aleppo province near the Turkish border.",Occupy territory,"Stop deadly shelling of Kurdish forces in Syria, EU tells Turkey","(2016, 7, 3)",-9.5,36.2012,37.1612,2,Muhafazat Halab,London Evening Standard,2,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",40344119,Syria,Syria,NULL,2016
134,Cairo,Egypt,2016-02-15,NULL,2016-02-15,ICEWS24169328,"MORE than 55,000 people have signed a petition for a full investigation of whether Egyptian security forces tortured and killed a Cambridge University student in Cairo.",Use conventional military force,Petition seeks truth on Cairo student killing,"(2016, 7, 3)",-10,30.0626,31.2497,2,Muhafazat al Qahirah,London Evening Standard,1,Factiva,Egypt,Military Personnel - Special (Egypt),"Government,Military",40344122,Egypt,Student (Egypt),"Social,Education",2016
135,Damascus,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169460,The Syrian air force also struck the militants' concentration centers in Deir Khabiya in Damascus province.,Use conventional military force,Damascus: Militants' Positions Razed Down by Syrian Air Force,"(2016, 7, 3)",-10,33.5102,36.2913,2,Dimashq,FARS News Agency,3,Factiva,Syria,Air Force (Syria),"Government,Military,Air Force",40344167,Syria,Militant (Syria),Unidentified Forces,2016
136,Darayya,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169461,"In Eastern Ghouta, the Syrian army attacked Aliya farms, killing scores of Jeish al-Islam (Army of Islam) militants, including a notorious sniper named Khaled al-Sa'our.",Use conventional military force,Damascus: Militants' Positions Razed Down by Syrian Air Force,"(2016, 7, 3)",-10,33.4583,36.2326,2,Muhafazat Rif Dimashq,FARS News Agency,5,Factiva,Syria,Military (Syria),"Government,Military",40344167,Syria,Militant (Syria),Unidentified Forces,2016
137,Damascus,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169462,"In a relevant development on Sunday, the Syrian army and air force destroyed the military positions and gathering centers of the terrorists in Western Ghouta in Damascus province.",Use conventional military force,Damascus: Militants' Positions Razed Down by Syrian Air Force,"(2016, 7, 3)",-10,33.5102,36.2913,2,Dimashq,FARS News Agency,6,Factiva,Syria,Military (Syria),"Government,Military",40344167,Syria,Syria,NULL,2016
138,Damascus,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169463,"In a relevant development on Sunday, the Syrian army and air force destroyed the military positions and gathering centers of the terrorists in Western Ghouta in Damascus province.",Use conventional military force,Damascus: Militants' Positions Razed Down by Syrian Air Force,"(2016, 7, 3)",-10,33.5102,36.2913,2,Dimashq,FARS News Agency,6,Factiva,Syria,Air Force (Syria),"Government,Military,Air Force",40344167,Syria,Syria,NULL,2016
139,Homs,Syria,2016-02-15,NULL,2016-02-15,ICEWS24169263,"Meantime, scores of terrorists were killed and injured in clashes with the Syrian army on the outskirts of Jabourin village in Homs province.",Use conventional military force,"Homs: Syrian Air Force Destroys Militants' Positions, Gathering Centers","(2016, 7, 3)",-10,34.7268,36.7234,2,Muhafazat Hims,FARS News Agency,4,Factiva,Syria,Military (Syria),"Government,Military",40344170,Syria,Terrorist (Syria),"Rebel,Dissident",2016
140,NULL,Bahrain,2016-02-15,NULL,2016-02-15,ICEWS24169526,"Bahraini authorities have arrested four Americans, including journalists, during protests marking the fifth anniversary of a Shiite-led uprising in the kingdom, police said on Monday.",Use tactics of violent repression,"Bahrain arrests four Americans, including journalists","(2016, 7, 3)",-9,26.2154,50.5832,2,NULL,Agence France-Presse,1,Factiva,Bahrain,Other Authorities / Officials (Bahrain),Government,40344205,United States,Citizen (United States),"General Population / Civilian / Social,Social",2016
141,Sitrah,Bahrain,2016-02-15,NULL,2016-02-15,ICEWS24169525,"They were arrested in the Shiite town of Sitra on Sunday during clashes between security forces and protesters, the statement said.","Protest violently, riot","Bahrain arrests four Americans, including journalists","(2016, 7, 3)",-7.5,26.1547,50.6206,2,Northern Governorate,Agence France-Presse,6,Factiva,Bahrain,Protester (Bahrain),"Dissident,Protestors / Popular Opposition / Mobs",40344205,Bahrain,Military Personnel - Special (Bahrain),"Government,Military",2016
142,Sitrah,Bahrain,2016-02-15,NULL,2016-02-15,ICEWS24169527,"They were arrested in the Shiite town of Sitra on Sunday during clashes between security forces and protesters, the statement said.",Use tactics of violent repression,"Bahrain arrests four Americans, including journalists","(2016, 7, 3)",-9,26.1547,50.6206,2,Northern Governorate,Agence France-Presse,6,Factiva,Bahrain,Military Personnel - Special (Bahrain),"Government,Military",40344205,Bahrain,Protester (Bahrain),"Dissident,Protestors / Popular Opposition / Mobs",2016
143,Riyadh,Saudi Arabia,2016-02-15,NULL,2016-02-15,ICEWS24169401,"TEHRAN (FNA)- Iranian Foreign Minister Mohammad Javad Zarif said Tehran and many other countries have long been urging Saudi Arabia to abandon its warmongering policies, as Riyadh has no choice but to change course.",Make an appeal or request,Iranian FM: Riyadh Under Pressure to Abandon Warmongering Policies,"(2016, 7, 3)",3,24.6877,46.7219,2,Mintaqat ar Riyad,FARS News Agency,1,Factiva,NULL,International,NULL,40344242,Saudi Arabia,Saudi Arabia,NULL,2016
144,Sitrah,Bahrain,2016-02-15,NULL,2016-02-15,ICEWS24169374,"They were arrested in the Shiite town of Sitra on Sunday during clashes between security forces and protesters, the statement said.","Protest violently, riot","Bahrain arrests foreign journalists, likely American","(2016, 7, 3)",-7.5,26.1547,50.6206,2,Northern Governorate,Agence France-Presse,6,Factiva,Bahrain,Protester (Bahrain),"Dissident,Protestors / Popular Opposition / Mobs",40344270,Bahrain,Military Personnel - Special (Bahrain),"Government,Military",2016
145,Sitrah,Bahrain,2016-02-15,NULL,2016-02-15,ICEWS24169375,"They were arrested in the Shiite town of Sitra on Sunday during clashes between security forces and protesters, the statement said.",Use tactics of violent repression,"Bahrain arrests foreign journalists, likely American","(2016, 7, 3)",-9,26.1547,50.6206,2,Northern Governorate,Agence France-Presse,6,Factiva,Bahrain,Military Personnel - Special (Bahrain),"Government,Military",40344270,Bahrain,Protester (Bahrain),"Dissident,Protestors / Popular Opposition / Mobs",2016
