,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
36,NULL,Egypt,2017-03-27,NULL,2017-03-27,ICEWS27406053,"SEOUL, March 27 (Yonhap) -- South Korea's vice defense minister left for Egypt on Monday in the latest move to boost cooperation with the African country.",Make a visit,(LEAD) S. Korea's vice defense minister leaves for Egypt,"(2017, 13, 3)",1.9,30.0626,31.2497,3,NULL,Yonhap English News,2,Factiva,South Korea,Defense / Security Ministry (South Korea),"Defense / Security Ministry,Executive,Government",43832674,Egypt,Egypt,NULL,2017
37,NULL,Egypt,2017-03-27,NULL,2017-03-27,ICEWS27406055,"SEOUL, March 27 (Yonhap) -- South Korea's vice defense minister left for Egypt on Monday in the latest move to boost cooperation with the African country.",Host a visit,(LEAD) S. Korea's vice defense minister leaves for Egypt,"(2017, 13, 3)",2.8,30.0626,31.2497,3,NULL,Yonhap English News,2,Factiva,Egypt,Egypt,NULL,43832674,South Korea,Defense / Security Ministry (South Korea),"Defense / Security Ministry,Executive,Government",2017
38,Cairo,Egypt,2017-03-27,NULL,2017-03-27,ICEWS27406054,South Korea's Vice Foreign Minister Lim Sung-nam visited Egypt over the weekend for talks with his Egyptian counterpart.,Make a visit,(LEAD) S. Korea's vice defense minister leaves for Egypt,"(2017, 13, 3)",1.9,30.0626,31.2497,3,Muhafazat al Qahirah,Yonhap English News,6,Factiva,South Korea,Foreign Affairs (South Korea),"Executive,Foreign Ministry,Government",43832674,Egypt,Egypt,NULL,2017
39,Cairo,Egypt,2017-03-27,NULL,2017-03-27,ICEWS27406056,South Korea's Vice Foreign Minister Lim Sung-nam visited Egypt over the weekend for talks with his Egyptian counterpart.,Host a visit,(LEAD) S. Korea's vice defense minister leaves for Egypt,"(2017, 13, 3)",2.8,30.0626,31.2497,3,Muhafazat al Qahirah,Yonhap English News,6,Factiva,Egypt,Egypt,NULL,43832674,South Korea,Foreign Affairs (South Korea),"Executive,Foreign Ministry,Government",2017
40,NULL,Egypt,2017-03-27,NULL,2017-03-27,ICEWS27406026,"JERUSALEM, March 27 (Xinhua) -- Israel on Monday warned its citizens against visiting Egypt's Sinai, Turkey and Jordan, and urged Israelis in Sinai to leave 'immediately,' amidst increased activity of Islamic State (IS) militants.",Make a visit,Israel urges its citizens to leave Sinai promptly for fear of attacks,"(2017, 13, 3)",1.9,29.5,34,3,Sinai Peninsula,Xinhua News Agency,1,Factiva,Israel,Israel,NULL,43832675,Egypt,Egypt,NULL,2017
41,NULL,Jordan,2017-03-27,NULL,2017-03-27,ICEWS27406028,"JERUSALEM, March 27 (Xinhua) -- Israel on Monday warned its citizens against visiting Egypt's Sinai, Turkey and Jordan, and urged Israelis in Sinai to leave 'immediately,' amidst increased activity of Islamic State (IS) militants.",Make a visit,Israel urges its citizens to leave Sinai promptly for fear of attacks,"(2017, 13, 3)",1.9,31.9552,35.945,3,NULL,Xinhua News Agency,1,Factiva,Israel,Israel,NULL,43832675,Jordan,Jordan,NULL,2017
42,NULL,Egypt,2017-03-27,NULL,2017-03-27,ICEWS27406029,"JERUSALEM, March 27 (Xinhua) -- Israel on Monday warned its citizens against visiting Egypt's Sinai, Turkey and Jordan, and urged Israelis in Sinai to leave 'immediately,' amidst increased activity of Islamic State (IS) militants.",Host a visit,Israel urges its citizens to leave Sinai promptly for fear of attacks,"(2017, 13, 3)",2.8,29.5,34,3,Sinai Peninsula,Xinhua News Agency,1,Factiva,Egypt,Egypt,NULL,43832675,Israel,Israel,NULL,2017
43,NULL,Jordan,2017-03-27,NULL,2017-03-27,ICEWS27406031,"JERUSALEM, March 27 (Xinhua) -- Israel on Monday warned its citizens against visiting Egypt's Sinai, Turkey and Jordan, and urged Israelis in Sinai to leave 'immediately,' amidst increased activity of Islamic State (IS) militants.",Host a visit,Israel urges its citizens to leave Sinai promptly for fear of attacks,"(2017, 13, 3)",2.8,31.9552,35.945,3,NULL,Xinhua News Agency,1,Factiva,Jordan,Jordan,NULL,43832675,Israel,Israel,NULL,2017
44,Daraa,Syria,2017-03-27,NULL,2017-03-27,ICEWS27405918,The Syrian army killed and wounded scores of terrorists in different parts of Dara'a province.,Use conventional military force,Syria in Last 24 Hours: Terrorists Sustain Heavy Losses in Army Offensive in Dara'a Province,"(2017, 13, 3)",-10,32.6189,36.1021,3,Muhafazat Dar`a,FARS News Agency,2,Factiva,Syria,Military (Syria),"Government,Military",43832773,Syria,Terrorist (Syria),"Dissident,Rebel",2017
45,Raqqa,Syria,2017-03-27,NULL,2017-03-27,ICEWS27405900,"The SDF forces, deployed up to four kilometers (approximately 2.5 miles) away from the dam, plan to seize the city of Tabaqa, which is the last major ISIL stronghold on the way to Raqqa, the de facto ISIL capital in Syria.",Threaten with military force,Syria's Biggest Dam Partially Collapses Due to SDF-ISIL Fight near Raqqa,"(2017, 13, 3)",-7,35.9528,39.0079,3,Ar Raqqah,FARS News Agency,3,Factiva,Syria,Military (Syria),"Government,Military",43832776,Syria,Syria,NULL,2017
46,Raqqa,Syria,2017-03-27,NULL,2017-03-27,ICEWS27405899,"Jeihan Sheikh Ahmad, the spokesman for anti-ISIL Euphrates Rage Operation, said on Saturday that the SDF forces arrived in the strategic al-Tabaqa dam after heavy clashes with the ISIL militants in the Western parts of Raqqa.",Make statement,Syria's Biggest Dam Partially Collapses Due to SDF-ISIL Fight near Raqqa,"(2017, 13, 3)",0,35.9528,39.0079,3,Ar Raqqah,FARS News Agency,6,Factiva,Syria,Media Personnel (Syria),"Media,Social",43832776,Syria,Military (Syria),"Government,Military",2017
47,Raqqa,Syria,2017-03-27,NULL,2017-03-27,ICEWS27405901,"Jeihan Sheikh Ahmad, the spokesman for anti-ISIL Euphrates Rage Operation, said on Saturday that the SDF forces arrived in the strategic al-Tabaqa dam after heavy clashes with the ISIL militants in the Western parts of Raqqa.",Occupy territory,Syria's Biggest Dam Partially Collapses Due to SDF-ISIL Fight near Raqqa,"(2017, 13, 3)",-9.5,35.9528,39.0079,3,Ar Raqqah,FARS News Agency,6,Factiva,Syria,Military (Syria),"Government,Military",43832776,Syria,Syria,NULL,2017
48,Ath Thawrah,Syria,2017-03-27,NULL,2017-03-27,ICEWS27405988,"With air support from the US-led coalition against IS, the Syrian Democratic Forces are fighting to seize the town of Tabqa and the adjacent dam on the Euphrates River, as part of their battle for the jihadist's stronghold in nearby Raqa.",Occupy territory,Syria force halts push on IS-held dam for repairs,"(2017, 13, 3)",-9.5,35.8345,38.5466,3,Ar Raqqah,Agence France-Presse,3,Factiva,Syria,Military (Syria),"Government,Military",43832854,Syria,Syria,NULL,2017
49,Ath Thawrah,Syria,2017-03-27,NULL,2017-03-27,ICEWS27405856,"The US-backed, Kurdish-led Syria Democratic Forces (SDF) have announced that they will halt military operations near the country's vital Tabqa Dam, in order to allow maintenance crews access to the facility.",Make statement,Kurdish-led forces halting operations to allow Syria dam repair,"(2017, 13, 3)",0,35.8345,38.5466,3,Ar Raqqah,BBC Monitoring Newsfile,2,Factiva,United States,United States,NULL,43832948,Syria,Syrian Kurds,"Kurd (Ethnic Group),National Ethnic Minority,International Ethnic,Social,National Ethnic",2017
55,Mosul,Iraq,2017-03-27,NULL,2017-03-27,ICEWS27406233,"Iraqi parliament Speaker Salim al-Jabouri has said that the offensive against Islamic State (IS, ISIS) militant group in western Mosul could be suspended temporarily if the fall of civilians continues.",Make statement,Iraq Speaker says Mosul battle may pause amid civilian deaths,"(2017, 13, 3)",0,36.335,43.1189,3,Muhafazat Ninawa,BBC Monitoring Newsfile,2,Factiva,Iraq,Salim al-Juburi,"Government,Legislative / Parliamentary",43833109,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Dissident,International Religious,Insurgents,Ideological,Sunni,Muslim",2017
56,Mosul,Iraq,2017-03-27,NULL,2017-03-27,ICEWS27406113,"Dozens of civilians died in a recent coalition strike aimed at killing an ISIL commander in Mosul, residents say.",Use unconventional violence,Mosul strike survivors: 'There were pieces of bodies',"(2017, 13, 3)",-9,36.335,43.1189,3,Muhafazat Ninawa,Al Jazeera English,1,Factiva,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",43833159,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Dissident,International Religious,Insurgents,Ideological,Sunni,Muslim",2017
62,NULL,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406428,Arab League chief Ahmed Abul Gheit urged Arab governments on Monday to do more to resolve the conflict in Syria rather than leaving it to other powers.,Make an appeal or request,Arab League chief urges action on Syria,"(2017, 13, 3)",3,33.5102,36.2913,3,NULL,Agence France-Presse,1,Factiva,Egypt,Ahmed Aboul Gheit,"International Government Organization,Regional Diplomatic IGOs,Elite,Regional",43833545,Syria,Government (Syria),Government,2017
63,Raqqa,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406430,SYRIAN fighters backed by the US say they have taken full control of a key airbase held by Islamic State near its self-declared capital of Raqqa.,Cooperate militarily,US-backed Syrian fighters capture airbase from IS,"(2017, 13, 3)",7.4,35.9528,39.0079,3,Ar Raqqah,London Evening Standard,1,Factiva,United States,United States,NULL,43833583,Syria,Combatant (Syria),Unidentified Forces,2017
70,Tadmur,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406436,"In the meantime, the Syrian Army troops engaged in fierce clashes with ISIL in Talileh region Southeast of Palmyra, leaving a number of terrorists dead or wounded.",Use conventional military force,Tens of Terrorists Including Foreigners Killed in Syrian Airstrikes in Eastern Homs,"(2017, 13, 3)",-10,34.5608,38.2805,3,Muhafazat Hims,FARS News Agency,4,Factiva,Syria,Military (Syria),"Military,Government",43833742,Benin,Citizen (Benin),"General Population / Civilian / Social,Social",2017
71,Riyadh,Saudi Arabia,2017-03-27,NULL,2017-03-27,ICEWS27406294,TEHRAN (FNA)- Head of the Supreme Political Council of Yemen Saleh al-Sammad underlined that Washington and London are supporting the Riyadh government in its war crimes against civilians in Yemen.,Praise or endorse,"Official: US, UK Supporting Saudi Arabia in Massacring Yemeni People","(2017, 13, 3)",3.4,24.6877,46.7219,3,Mintaqat ar Riyad,FARS News Agency,1,Factiva,United States,United States,NULL,43833743,Saudi Arabia,Government (Saudi Arabia),Government,2017
72,Riyadh,Saudi Arabia,2017-03-27,NULL,2017-03-27,ICEWS27406296,"In relevant remarks on Sunday, the leader of Yemen's Ansarullah movement, Abdul-Malik Badreddin al-Houthi, blasted Washington and Tel Aviv for supporting the Riyadh government in its ongoing attacks on the Yemeni civilians.",Praise or endorse,"Official: US, UK Supporting Saudi Arabia in Massacring Yemeni People","(2017, 13, 3)",3.4,24.6877,46.7219,3,Mintaqat ar Riyad,FARS News Agency,4,Factiva,United States,United States,NULL,43833743,Saudi Arabia,Government (Saudi Arabia),Government,2017
73,Riyadh,Saudi Arabia,2017-03-27,NULL,2017-03-27,ICEWS27406299,"In relevant remarks on Sunday, the leader of Yemen's Ansarullah movement, Abdul-Malik Badreddin al-Houthi, blasted Washington and Tel Aviv for supporting the Riyadh government in its ongoing attacks on the Yemeni civilians.",Use conventional military force,"Official: US, UK Supporting Saudi Arabia in Massacring Yemeni People","(2017, 13, 3)",-10,24.6877,46.7219,3,Mintaqat ar Riyad,FARS News Agency,4,Factiva,Saudi Arabia,Saudi Arabia,NULL,43833743,Yemen,Citizen (Yemen),"General Population / Civilian / Social,Social",2017
74,Riyadh,Saudi Arabia,2017-03-27,NULL,2017-03-27,ICEWS27406298,"'Saudi Arabia is the main tool for the attacks on Yemen, while the US and the Zionist regime of Israel are behind the assaults,' al-Houthi said while condemning the Saudi attacks on the Yemeni civilians.",Criticize or denounce,"Official: US, UK Supporting Saudi Arabia in Massacring Yemeni People","(2017, 13, 3)",-2,24.6877,46.7219,3,Mintaqat ar Riyad,FARS News Agency,5,Factiva,Yemen,Abdul-Malik Al-Houthi,"International Religious,Shia,Dissident,Insurgents",43833743,Saudi Arabia,Saudi Arabia,NULL,2017
75,Riyadh,Saudi Arabia,2017-03-27,NULL,2017-03-27,ICEWS27406300,"'Saudi Arabia is the main tool for the attacks on Yemen, while the US and the Zionist regime of Israel are behind the assaults,' al-Houthi said while condemning the Saudi attacks on the Yemeni civilians.",Use conventional military force,"Official: US, UK Supporting Saudi Arabia in Massacring Yemeni People","(2017, 13, 3)",-10,24.6877,46.7219,3,Mintaqat ar Riyad,FARS News Agency,5,Factiva,Saudi Arabia,Saudi Arabia,NULL,43833743,Yemen,Citizen (Yemen),"General Population / Civilian / Social,Social",2017
76,Jizan,Saudi Arabia,2017-03-27,NULL,2017-03-27,ICEWS27406277,"'A large number of the Saudi-led forces were killed and injured in the Yemeni forces' attacks on al-Beit al-Aswad in Jizan province,' the Arabic-language media quoted an informed source as saying.",Use conventional military force,Saudi-Led Troops Sustain Heavy Losses in Yemeni Attacks on Key Military Base in Jizan Province,"(2017, 13, 3)",-10,16.8892,42.5511,3,Mintaqat Jizan,FARS News Agency,2,Factiva,Yemen,Yemeni Armed Forces,"Military,Government",43833744,Saudi Arabia,Saudi Arabian Defence Forces,"Government,Military",2017
77,Najran,Saudi Arabia,2017-03-27,NULL,2017-03-27,ICEWS27406315,Saudi Arabia's Rajla military base in Najran province was destroyed in Yemen's Samoud ballistic missile attack.,Use conventional military force,Saudi Military Base Destroyed in Yemen's Missile Attack on Najran Province,"(2017, 13, 3)",-10,17.4924,44.1277,3,Mintaqat Najran,FARS News Agency,2,Factiva,Yemen,Yemen,NULL,43833745,Saudi Arabia,Saudi Arabian Defence Forces,"Government,Military",2017
78,Riyadh,Saudi Arabia,2017-03-27,NULL,2017-03-27,ICEWS27406316,"Rashid noted that the Yemeni ballistic missile attacks on Riyadh indicate the army and popular committees' high missile power, and said as long as the Saudi-led coalition pounds the Yemeni nation, ballistic missiles will be used against the Saudi targets.",Use conventional military force,Saudi Military Base Destroyed in Yemen's Missile Attack on Najran Province,"(2017, 13, 3)",-10,24.6877,46.7219,3,Mintaqat ar Riyad,FARS News Agency,6,Factiva,Yemen,Yemen,NULL,43833745,Saudi Arabia,Saudi Arabia,NULL,2017
79,Raqqa,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406284,"Fighter jets of the US-led coalition carried out several airstrikes on al-Omran region in Raqqa on Saturday, the state news agency reported, citing its own unnamed local sources.",Employ aerial weapons,"Syria: Over 160 Civilians Killed, Wounded in US-Led Coalition Airstrikes in Raqqa in 5 Days","(2017, 13, 3)",-10,35.9528,39.0079,3,Ar Raqqah,FARS News Agency,4,Factiva,Syria,Fighter Bomber (Syria),"Military,Government",43833748,Saudi Arabia,Saudi Arabia,NULL,2017
80,Baghdad,Iraq,2017-03-27,NULL,2017-03-27,ICEWS27406343,"'Iran has continued to support Baghdad since the fall of Ba'athist regime in Iraq,' the Iraqi ambassador said while pointing to 1,300 kilometers of common borders between Iran and Iraq.",Praise or endorse,Envoy: Iraq to Continue Cooperation with Iran on Fighting Terrorism,"(2017, 13, 3)",3.4,33.3406,44.4009,3,Muhafazat Baghdad,FARS News Agency,4,Factiva,Iran,Iran,NULL,43833755,Iraq,Iraq,NULL,2017
81,Baghdad,Iraq,2017-03-27,NULL,2017-03-27,ICEWS27406344,"In relevant remarks in early March, Iraqi Interior Minister Qasim al-Araji lauded Iran's recent achievements in defense and military fields.",Praise or endorse,Envoy: Iraq to Continue Cooperation with Iran on Fighting Terrorism,"(2017, 13, 3)",3.4,33.3406,44.4009,3,Muhafazat Baghdad,FARS News Agency,6,Factiva,Iraq,Domestic Affairs (Iraq),"Government,Executive,Interior / Home Ministry",43833755,Iran,Iran,NULL,2017
83,Aleppo,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406550,"That was surprising to me, as nobody says anything about it in the EU countries ... European media publish only reports on the difficult humanitarian situation in Aleppo and on some organizations criticizing the state of affairs,' Kohlicek said upon his visit to Aleppo.",Make a visit,EU Media Silent on Russia's Extensive Humanitarian Missions in Syria - European Lawmaker,"(2017, 13, 3)",1.9,36.2012,37.1612,3,Muhafazat Halab,Unknown,3,Factiva,NULL,European Parliament,"Regional Diplomatic IGOs,International Government Organization,Regional",43833949,Syria,Syria,NULL,2017
84,Aleppo,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406551,"That was surprising to me, as nobody says anything about it in the EU countries ... European media publish only reports on the difficult humanitarian situation in Aleppo and on some organizations criticizing the state of affairs,' Kohlicek said upon his visit to Aleppo.",Host a visit,EU Media Silent on Russia's Extensive Humanitarian Missions in Syria - European Lawmaker,"(2017, 13, 3)",2.8,36.2012,37.1612,3,Muhafazat Halab,Unknown,3,Factiva,Syria,Syria,NULL,43833949,NULL,European Parliament,"Regional Diplomatic IGOs,International Government Organization,Regional",2017
85,Mosul,Iraq,2017-03-27,NULL,2017-03-27,ICEWS27406500,"The Iraqi government has claimed the Islamic State blew up the building, while the US military said it is investigating the incident.","Conduct suicide, car, or other non-military bombing",Civilian Toll in Mosul to Raise as US-Led Effort Shrinks Islamic State-Held Space - Report,"(2017, 13, 3)",-10,36.335,43.1189,3,Muhafazat Ninawa,Unknown,6,Factiva,Iraq,Islamic State of Iraq and the Levant,"Muslim,Ideological,Sunni,Fundamentalist,Dissident,Insurgents,International Religious",43834031,Iraq,Iraq,NULL,2017
86,Raqqa,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406553,"Earlier this week, US and Syrian opposition forces were air-dropped into Syria's Raqqa province to conduct a joint operation to liberate several villages in the vicinity of Syria's northern Al Tabqah town from the IS.",Cooperate militarily,US Coalition Raqqa Operation Aimed at Dividing Unified Syrian State – Syrian Lawmaker,"(2017, 13, 3)",7.4,35.9528,39.0079,3,Ar Raqqah,Unknown,6,Factiva,United States,United States,NULL,43834032,Syria,Opposition Force (Syria),"Dissident,Rebel",2017
87,Raqqa,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406554,"Earlier this week, US and Syrian opposition forces were air-dropped into Syria's Raqqa province to conduct a joint operation to liberate several villages in the vicinity of Syria's northern Al Tabqah town from the IS.",Cooperate militarily,US Coalition Raqqa Operation Aimed at Dividing Unified Syrian State – Syrian Lawmaker,"(2017, 13, 3)",7.4,35.9528,39.0079,3,Ar Raqqah,Unknown,6,Factiva,Syria,Opposition Force (Syria),"Dissident,Rebel",43834032,United States,United States,NULL,2017
88,Ath Thawrah,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406496,"MOSCOW (Sputnik) — The Syrian Democratic Forces (SDF) announced on Monday a temporary pause in its advance on the Islamic State (ISIL or Daesh, outlawed in Russia) terrorist group's stronghold of Raqqa due to the need to repair the damaged Tabqa Dam on the Euphrates.",Make statement,SDF Temporarily Halts Advance on Syria's Raqqa to Allow Repairs at Tabqa Dam,"(2017, 13, 3)",0,35.8345,38.5466,3,Ar Raqqah,Unknown,2,Factiva,Syria,Military (Syria),"Military,Government",43834045,Iraq,Islamic State of Iraq and the Levant,"Muslim,Ideological,Sunni,Fundamentalist,Dissident,Insurgents,International Religious",2017
89,Euphrates River,Iraq,2017-03-27,NULL,2017-03-27,ICEWS27406497,"On Sunday, local media reported that the dam partially collapsed as result of the fighting between the SDF and the Daesh.",Use conventional military force,SDF Temporarily Halts Advance on Syria's Raqqa to Allow Repairs at Tabqa Dam,"(2017, 13, 3)",-10,30.5789,47.7657,3,Muhafazat al Basrah,Unknown,3,Factiva,Syria,Military (Syria),"Military,Government",43834045,Iraq,Islamic State of Iraq and the Levant,"Muslim,Ideological,Sunni,Fundamentalist,Dissident,Insurgents,International Religious",2017
90,Ath Thawrah,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406498,"On Sunday, local media reported that the dam partially collapsed as result of the fighting between the SDF and the Daesh.",Use conventional military force,SDF Temporarily Halts Advance on Syria's Raqqa to Allow Repairs at Tabqa Dam,"(2017, 13, 3)",-10,35.8345,38.5466,3,Ar Raqqah,Unknown,3,Factiva,Iraq,Islamic State of Iraq and the Levant,"Muslim,Ideological,Sunni,Fundamentalist,Dissident,Insurgents,International Religious",43834045,Syria,Military (Syria),"Military,Government",2017
91,Ath Thawrah,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406540,"Earlier this week, US forces airlifted SDF fighters behind ISIL lines to allow them to launch the Tabqa assault, and on Friday the alliance reached one of the dam's entrances.",Provide humanitarian aid,US-backed forces 'capture' Tabqa airbase from ISIL,"(2017, 13, 3)",7.4,35.8345,38.5466,3,Ar Raqqah,Al Jazeera English,5,Factiva,United States,Military (United States),"Government,Military",43834087,Syria,Military (Syria),"Military,Government",2017
92,Ath Thawrah,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406504,"With air support from the US-led coalition against Islamic State of Iraq and the Levant (ISIL), the Syrian Democratic Forces (SDF) are fighting to seize the town of Tabqa and the adjacent dam on the Euphrates River, as part of their battle to take the hardline group's self-declared capital of Raqqa.",Occupy territory,US-backed Syria forces pause operations near Tabqa dam,"(2017, 13, 3)",-9.5,35.8345,38.5466,3,Ar Raqqah,Al Jazeera English,4,Factiva,Syria,Military (Syria),"Military,Government",43834089,Syria,Syria,NULL,2017
99,NULL,Syria,2017-03-27,NULL,2017-03-27,ICEWS27406709,"'Russia knows about Israel’s ‘red lines’ and as far as we know, Russia has never stated that providing weapons from Syria to the Lebanese Hezbollah movement is legitimate,' the Israeli minister said.",Provide military aid,INTERVIEW: Israeli minister lauds coordination with Russia on Syria,"(2017, 13, 3)",8.3,32.9049,35.8073,3,Golan Heights,Unknown,4,Factiva,Russian Federation,Russia,NULL,43834248,Lebanon,Hezbollah,"Parties,Organized Violent,National Religious,(National) Minor Party,Dissident,Shia,International Religious,Far Left,Ideological,Social",2017
