,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
62,Cairo,Egypt,2017-10-15,NULL,2017-10-15,ICEWS28155290,"Israel must immediately terminate its relations with the Palestinian Authority due to the deal it signed with Hamas in Cairo, Bayit Yehudi chairman Naftali Bennett said on Saturday night.",Sign formal agreement,Bennett calls on PM to cut ties with PA. Liberman accuses Bayit Yehudi leader of putting politics over national security,"(2017, 41, 3)",8,30.0626,31.2497,10,Muhafazat al Qahirah,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Hamas,"Parties,(National) Major Party,Dissident,Muslim,Nongovernmental Organization (International),International Religious",45633794,Israel,Israel,NULL,2017
74,Cairo,Egypt,2017-10-16,NULL,2017-10-16,ICEWS28132547,Hamas and Fatah agreed last Thursday in Cairo on measures that would empower the Palestinian government's work in the coastal enclave and take full responsibility of all affairs there by December 2017.,Express intent to cooperate,Gov't delegation arrives in Gaza for border crossings handover,"(2017, 42, 3)",4,30.0626,31.2497,10,Muhafazat al Qahirah,Xinhua News Agency,4,Factiva,Occupied Palestinian Territory,Fatah,"(National) Major Party,Parties,Center Left,Ideological,Dissident",45577968,Occupied Palestinian Territory,Hamas,"Muslim,Nongovernmental Organization (International),International Religious,Parties,Dissident,(National) Major Party",2017
75,Cairo,Egypt,2017-10-16,NULL,2017-10-16,ICEWS28132548,Hamas and Fatah agreed last Thursday in Cairo on measures that would empower the Palestinian government's work in the coastal enclave and take full responsibility of all affairs there by December 2017.,Express intent to cooperate,Gov't delegation arrives in Gaza for border crossings handover,"(2017, 42, 3)",4,30.0626,31.2497,10,Muhafazat al Qahirah,Xinhua News Agency,4,Factiva,Occupied Palestinian Territory,Hamas,"Muslim,Nongovernmental Organization (International),International Religious,Parties,Dissident,(National) Major Party",45577968,Occupied Palestinian Territory,Fatah,"(National) Major Party,Parties,Center Left,Ideological,Dissident",2017
76,Raqqa,Syria,2017-10-16,NULL,2017-10-16,ICEWS28132551,"Kurdish activists said a total of 275 IS fighters surrendered over the past 24 hours to the SDF, while as many as 3,500 civilians have evacuated Raqqa over the last week.",Make statement,Kurdish-led fighters to continue battle against foreign IS militants in Syria's Raqqa,"(2017, 42, 3)",0,35.9528,39.0079,10,Ar Raqqah,Xinhua News Agency,4,Factiva,Syria,Activist (Syria),"Nongovernmental Organization (International),Human Rights NGOs,Nongovernmental Organizations / Activists,Human Rights IGOs",45577970,Syria,Combatant (Syria),Unidentified Forces,2017
77,Raqqa,Syria,2017-10-16,NULL,2017-10-16,ICEWS28132550,"Jihan, the spokeswoman, said the SDF fighters are continuing to advance in Raqqa, mopping up the city from six directions.",Make statement,Kurdish-led fighters to continue battle against foreign IS militants in Syria's Raqqa,"(2017, 42, 3)",0,35.9528,39.0079,10,Ar Raqqah,Xinhua News Agency,6,Factiva,Syria,Media Personnel (Syria),"Media,Social",45577970,Syria,Combatant (Syria),Unidentified Forces,2017
78,Baghdad,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132553,BAGHDAD (Reuters) - Iraq's Kurdish security forces said Baghdad would pay a 'heavy price' for launching an advance on the Kurdish-held city of Kirkuk.,Make statement,Iraqi Kurds say Baghdad will pay heavy price for assault,"(2017, 42, 3)",0,33.3406,44.4009,10,Muhafazat Baghdad,Reuters News,1,Factiva,Iraq,Military Personnel - Special (Iraq),"Military,Government",45577979,Iraq,Iraq,NULL,2017
79,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132576,"KIRKUK, Iraq (AP) — US military says exchange of fire between Iraqi, Kurdish forces in Kirkuk a 'misunderstanding'",fight with small arms and light weapons,"US military says exchange of fire between Iraqi, Kurdish forces in Kirkuk a 'misunderstanding'","(2017, 42, 3)",-10,35.4681,44.3922,10,Muhafazat Kirkuk,Associated Press Newswires,1,Factiva,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",45578010,Iraq,Iraq,NULL,2017
80,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132577,"KIRKUK, Iraq (AP) — US military says exchange of fire between Iraqi, Kurdish forces in Kirkuk a 'misunderstanding'",fight with small arms and light weapons,"US military says exchange of fire between Iraqi, Kurdish forces in Kirkuk a 'misunderstanding'","(2017, 42, 3)",-10,35.4681,44.3922,10,Muhafazat Kirkuk,Associated Press Newswires,1,Factiva,Iraq,Iraq,NULL,45578010,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",2017
81,Baghdad,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132583,"Himen Chouani, a 65-year-old Kurd taking flight with his family, pinned the blame on politicians in both Baghdad and Arbil, the capital of Iraqi Kurdistan.",Accuse,Thousands flee Iraq's Kirkuk: AFP journalist,"(2017, 42, 3)",-2,33.3406,44.4009,10,Muhafazat Baghdad,Agence France-Presse,6,Factiva,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",45578017,Iraq,Party Member (Iraq),Parties,2017
82,NULL,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132587,"Abadi said that he tried to prevent the regional government from holding the referendum on independence, and to focus on fighting Islamic State (IS) militants, and then he called on the Kurds to cancel the results of the referendum but they refused.",Make an appeal or request,"Iraqi PM reassures people of Kirkuk, Kurdish region","(2017, 42, 3)",3,36.2267,44.7611,10,Kurdistan,Xinhua News Agency,6,Factiva,Iraq,Haider Al-Abadi,"Lower House,Fundamentalist,International Religious,Executive Office,Executive,Legislative / Parliamentary,Shia,Muslim,Ideological,(National) Major Party,Government,Parties",45578023,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2017
83,Cairo,Egypt,2017-10-16,NULL,2017-10-16,ICEWS28132598,"CAIRO, Oct 16 (Reuters) - Four Egyptian policemen and two civilians were killed and 22 others were injured in an attack by militants on a security post in North Sinai province on Monday, security sources said.",Use unconventional violence,Militants kill six in attack in Egypt's Sinai -security sources,"(2017, 42, 3)",-9,30.0626,31.2497,10,Muhafazat al Qahirah,Reuters News,1,Factiva,Egypt,Militant (Egypt),Unidentified Forces,45578055,Egypt,Citizen (Egypt),"General Population / Civilian / Social,Social",2017
84,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132599,"Turkey says it is ready to co-operate with the Iraqi central government against the Kurdistan Workers' Party (PKK) in Kirkuk after Iraqi forces launched an operation in the city, Turkey's Hurriyet daily reports.",Use conventional military force,Turkey offers support to Iraqi government in Kirkuk operation,"(2017, 42, 3)",-10,35.4681,44.3922,10,Muhafazat Kirkuk,BBC Monitoring Newsfile,2,Factiva,Iraq,Military (Iraq),"Military,Government",45578063,Iraq,Iraq,NULL,2017
85,NULL,Egypt,2017-10-16,NULL,2017-10-16,ICEWS28132600,"Two rockets were fired from Sinai into southern Israel late on 15 October, the Israeli army said in a statement on the 16th.",fight with artillery and tanks,Rockets fired into Israel prompt concern in local communities,"(2017, 42, 3)",-10,29.5,34,10,Sinai Peninsula,BBC Monitoring Middle East,2,Factiva,Egypt,Egypt,NULL,45578064,Israel,Israel,NULL,2017
86,Riyadh,Saudi Arabia,2017-10-16,NULL,2017-10-16,ICEWS28132602,"The Minister of International Cooperation Idriss Suleiman met at his Office Sunday with the Assistant Secretary-General for Economic Affairs of the League of Arab States Dr. Kamal Hassan Ali, in the presence of the State Minister at the Ministry of International Cooperation Hussein Al-Hindi.",Consult,"Ministry of Intl Cooperation, Arab League Reviews Success of Arab Conference for Sudan Development","(2017, 42, 3)",1,24.6877,46.7219,10,Mintaqat ar Riyad,Unknown,1,Factiva,Sudan,Government Official (Sudan),Government,45578080,Sudan,Ministry of International Cooperation (Sudan),"Government,Executive,Foreign Ministry",2017
87,Riyadh,Saudi Arabia,2017-10-16,NULL,2017-10-16,ICEWS28132604,"The Minister of International Cooperation Idriss Suleiman met at his Office Sunday with the Assistant Secretary-General for Economic Affairs of the League of Arab States Dr. Kamal Hassan Ali, in the presence of the State Minister at the Ministry of International Cooperation Hussein Al-Hindi.",Consult,"Ministry of Intl Cooperation, Arab League Reviews Success of Arab Conference for Sudan Development","(2017, 42, 3)",1,24.6877,46.7219,10,Mintaqat ar Riyad,Unknown,1,Factiva,Sudan,Ministry of International Cooperation (Sudan),"Government,Executive,Foreign Ministry",45578080,Sudan,Government Official (Sudan),Government,2017
88,Riyadh,Saudi Arabia,2017-10-16,NULL,2017-10-16,ICEWS28132601,"The Minister of International Cooperation briefed Ambassador Ali on the development, economic and social projects which have been completed to date, including more than 400 out of the total of 1,000 projects, stressing the importance of the tight follow-up and coordination between Sudan, the Arab League and the Kingdom of Saudi Arabia, the host country, in early time for the success of the conference.",Consult,"Ministry of Intl Cooperation, Arab League Reviews Success of Arab Conference for Sudan Development","(2017, 42, 3)",1,24.6877,46.7219,10,Mintaqat ar Riyad,Unknown,3,Factiva,Egypt,Kamal Hassan Ali,NULL,45578080,Sudan,Ministry of International Cooperation (Sudan),"Government,Executive,Foreign Ministry",2017
89,Riyadh,Saudi Arabia,2017-10-16,NULL,2017-10-16,ICEWS28132603,"The Minister of International Cooperation briefed Ambassador Ali on the development, economic and social projects which have been completed to date, including more than 400 out of the total of 1,000 projects, stressing the importance of the tight follow-up and coordination between Sudan, the Arab League and the Kingdom of Saudi Arabia, the host country, in early time for the success of the conference.",Consult,"Ministry of Intl Cooperation, Arab League Reviews Success of Arab Conference for Sudan Development","(2017, 42, 3)",1,24.6877,46.7219,10,Mintaqat ar Riyad,Unknown,3,Factiva,Sudan,Ministry of International Cooperation (Sudan),"Government,Executive,Foreign Ministry",45578080,Egypt,Kamal Hassan Ali,NULL,2017
90,Beirut,Lebanon,2017-10-16,NULL,2017-10-16,ICEWS28132617,"BEIRUT (Reuters) - The international community needs to help Syrian refugees in Lebanon return to 'calm' parts of Syria, Lebanese President Michel Aoun said on Monday, saying Lebanon can no longer cope.",Make statement,Lebanon president calls for return of Syrian refugees from Lebanon,"(2017, 42, 3)",0,33.8889,35.4944,10,Beyrouth,Reuters News,1,Factiva,Lebanon,Michel Aoun,"Unicameral,(National) Minor Party,Legislative / Parliamentary,Ideological,Center Right,Executive Office,Executive,Parties,Government",45578140,Lebanon,Lebanon,NULL,2017
91,Damascus,Syria,2017-10-16,NULL,2017-10-16,ICEWS28132619,"Monday's incident was additionally unusual given its publication by Israel, which rarely gives details on its air force activities over Lebanon and Syria to foil suspected arms transfers to Iranian-backed Hezbollah guerrillas.",Share intelligence or information,UPDATE 1-Israel says attacks Syrian unit that fired at its planes over Lebanon,"(2017, 42, 3)",7,33.5102,36.2913,10,Dimashq,Reuters News,6,Factiva,Israel,Israel,NULL,45578147,Lebanon,Guerrilla (Hezbollah),"Shia,Dissident,International Religious,(National) Minor Party,Organized Violent,Far Left,Ideological,Social,Parties,National Religious",2017
92,NULL,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132637,"'Apart from Iraq, the Kurdish issue also concerns Iran, Syria and Turkey.",Make pessimistic comment,"Russia to continue encouraging Iraqi Kurdistan, Baghdad to launch dialogue - Lavrov","(2017, 42, 3)",-0.4,36.2267,44.7611,10,Kurdistan,Unknown,3,Factiva,Turkey,Turkey,NULL,45578198,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",2017
93,NULL,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132638,"'Apart from Iraq, the Kurdish issue also concerns Iran, Syria and Turkey.",Make pessimistic comment,"Russia to continue encouraging Iraqi Kurdistan, Baghdad to launch dialogue - Lavrov","(2017, 42, 3)",-0.4,36.2267,44.7611,10,Kurdistan,Unknown,3,Factiva,Syria,Syria,NULL,45578198,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",2017
94,Damascus,Syria,2017-10-16,NULL,2017-10-16,ICEWS28132644,An Israeli army spokesperson told a briefing earlier in the day that Russia had been notifies in the online regime or immediately before the strike.,Make statement,Israeli Defense Forces say Russia was notified in online mode about airstrike in Syria,"(2017, 42, 3)",0,33.5102,36.2913,10,Dimashq,Unknown,3,Factiva,Israel,Media Personnel (Israel),"Media,Social",45578207,Russian Federation,Russia,NULL,2017
95,NULL,Saudi Arabia,2017-10-16,NULL,2017-10-16,ICEWS28132649,"Russia’s state arms seller Rosoboronexport has signed a number of contracts with Saudi Arabia, Rosoboronexport Deputy CEO Sergei Goreslavsky said on Monday.",Sign formal agreement,Russia’s state arms seller signs contracts with Saudi Arabia,"(2017, 42, 3)",8,24.6877,46.7219,10,NULL,Unknown,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,45578213,Russian Federation,Rosoboronexport,"State-Owned Defense / Security,Government,State Owned Enterprises",2017
96,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132661,"Iraqi and Kurdish peshmerga forces exchanged artillery fire early Monday south of the capital of the oil-rich province, after the launch of the operation overnight which triggered a spike in oil prices on world markets.",fight with small arms and light weapons,Iraqi forces seize territory from Kurds in independence dispute,"(2017, 42, 3)",-10,35.4681,44.3922,10,Muhafazat Kirkuk,Agence France-Presse,4,Factiva,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",45578275,Iraq,Iraq,NULL,2017
97,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132662,"Iraqi and Kurdish peshmerga forces exchanged artillery fire early Monday south of the capital of the oil-rich province, after the launch of the operation overnight which triggered a spike in oil prices on world markets.",fight with small arms and light weapons,Iraqi forces seize territory from Kurds in independence dispute,"(2017, 42, 3)",-10,35.4681,44.3922,10,Muhafazat Kirkuk,Agence France-Presse,4,Factiva,Iraq,Iraq,NULL,45578275,Iraq,Iraqi Kurds,"International Ethnic,Kurd (Ethnic Group)",2017
108,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132786,"KIRKUK, Iraq, Oct. 16 (Xinhua) -- Iraqi security forces on Monday fully recaptured the city of Kirkuk and took control of the government building after the Kurdish forces withdrew from the city, a local security source told Xinhua.",Occupy territory,Urgent: Iraqi forces seize Kirkuk city after withdrawal of Kurdish forces,"(2017, 42, 3)",-9.5,35.4681,44.3922,10,Muhafazat Kirkuk,Xinhua News Agency,1,Factiva,Iraq,Military Personnel - Special (Iraq),"Government,Military",45578527,Iraq,Government (Iraq),Government,2017
109,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132787,"KIRKUK, Iraq, Oct. 16 (Xinhua) -- Iraqi security forces on Monday fully recaptured the city of Kirkuk and took control of the government building after the Kurdish forces withdrew from the city, a local security source told Xinhua.",Retreat or surrender militarily,Urgent: Iraqi forces seize Kirkuk city after withdrawal of Kurdish forces,"(2017, 42, 3)",10,35.4681,44.3922,10,Muhafazat Kirkuk,Xinhua News Agency,1,Factiva,Iraq,Military (Iraq),"Government,Military",45578527,Iraq,Iraq,NULL,2017
110,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132818,"Iraqi Oil Minister Jabbar al-Lu'aybi has called on the autonomous Kurdistan Region not to take any measure to impede oil flow from the disputed Kirkuk Province, Al-Ittijah TV reported on 16 October.",Make an appeal or request,Iraq asks Kurdistan not to impede oil flow from Kirkuk,"(2017, 42, 3)",3,35.4681,44.3922,10,Muhafazat Kirkuk,BBC Monitoring Newsfile,2,Factiva,Iraq,Ministry (Iraq),Government,45578572,Iraq,Iraqi Kurdistan,"International Ethnic,Kurd (Ethnic Group)",2017
111,Damascus,Syria,2017-10-16,NULL,2017-10-16,ICEWS28132819,"The Israeli Air Force has attacked a Syrian anti-aircraft missile battery which fired on Israeli warplanes that were on a routine reconnaissance mission over Lebanon, the Israeli army website said on 16 October.",Use conventional military force,"Israel strikes Syrian missile battery, liaises with Russia","(2017, 42, 3)",-10,33.5102,36.2913,10,Dimashq,BBC Monitoring Middle East,2,Factiva,Israel,Air Force (Israel),"Government,Military,Air Force",45578573,Syria,Syria,NULL,2017
112,Damascus,Syria,2017-10-16,NULL,2017-10-16,ICEWS28132820,"In an unusual Israeli acknowledgement of an air strike in Syria, the Israeli army spokesman said Israeli planes dropped four bombs on an SA-5 missile battery about 50 kilometres east of Damascus, putting it 'out of commission'.",Make statement,"Israel strikes Syrian missile battery, liaises with Russia","(2017, 42, 3)",0,33.5102,36.2913,10,Dimashq,BBC Monitoring Middle East,3,Factiva,Israel,Media Personnel (Israel),"Social,Media",45578573,Israel,Israel,NULL,2017
113,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132847,"MOSCOW, October 16 (Sputnik) - The Iraqi Kurdish militia, the Peshmerga, is not coordinating its actions with the Iraqi forces staging an offensive in the disputed Kirkuk province, as there are no channels for such communication, Kurdistan's Peshmerga Ministry's Chief of Staff Lt. Gen. Jabar Yawar told Sputnik Monday.",Use conventional military force,Kurdistan's Peshmerga Not Coordinating Actions With Iraqi Forces - Chief of Staff,"(2017, 42, 3)",-10,35.4681,44.3922,10,Muhafazat Kirkuk,Unknown,1,Factiva,Iraq,Military (Iraq),"Government,Military",45578599,Iraq,Iraq,NULL,2017
114,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132850,"Late on Sunday, Iraqi Prime Minister Haider Abadi ordered the country’s army and police to secure bases and federal facilities in Kirkuk.",Demand,Kurdistan's Peshmerga Not Coordinating Actions With Iraqi Forces - Chief of Staff,"(2017, 42, 3)",-5,35.4681,44.3922,10,Muhafazat Kirkuk,Unknown,2,Factiva,Iraq,Haider Al-Abadi,"Shia,Government,Muslim,Legislative / Parliamentary,Lower House,Ideological,Fundamentalist,International Religious,Executive Office,Parties,(National) Major Party,Executive",45578599,Iraq,Police (Iraq),"Government,Police",2017
115,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132851,"Late on Sunday, Iraqi Prime Minister Haider Abadi ordered the country’s army and police to secure bases and federal facilities in Kirkuk.",Demand,Kurdistan's Peshmerga Not Coordinating Actions With Iraqi Forces - Chief of Staff,"(2017, 42, 3)",-5,35.4681,44.3922,10,Muhafazat Kirkuk,Unknown,2,Factiva,Iraq,Haider Al-Abadi,"Shia,Government,Muslim,Legislative / Parliamentary,Lower House,Ideological,Fundamentalist,International Religious,Executive Office,Parties,(National) Major Party,Executive",45578599,Iraq,Military (Iraq),"Government,Military",2017
116,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132848,The Iraqi forces are advancing toward the city of Kirkuk.,Mobilize or increase armed forces,Kurdistan's Peshmerga Not Coordinating Actions With Iraqi Forces - Chief of Staff,"(2017, 42, 3)",-7.2,35.4681,44.3922,10,Muhafazat Kirkuk,Unknown,3,Factiva,Iraq,Military (Iraq),"Government,Military",45578599,Iraq,Iraq,NULL,2017
117,Baghdad,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132849,"In his statement, Abadi ordered the Iraqi forces to cooperate with Peshmerga militia and avoid confrontations.",Demand diplomatic cooperation (such as policy support),Kurdistan's Peshmerga Not Coordinating Actions With Iraqi Forces - Chief of Staff,"(2017, 42, 3)",-5,33.3406,44.4009,10,Muhafazat Baghdad,Unknown,6,Factiva,Iraq,Haider Al-Abadi,"Shia,Government,Muslim,Legislative / Parliamentary,Lower House,Ideological,Fundamentalist,International Religious,Executive Office,Parties,(National) Major Party,Executive",45578599,Iraq,Military (Iraq),"Government,Military",2017
118,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132852,"We are coordinating with the central government and oil ministry to ask security forces to intervene and prevent Kurdish crews from mismanaging production operations at the Kirkuk oilfield,' the spokesman said.",Express intent to accept mediation,Iraq warns Kurdistan not to shut down Kirkuk oil flows,"(2017, 42, 3)",7,35.4681,44.3922,10,Muhafazat Kirkuk,Reuters News,5,Factiva,Iraq,Ministry (Iraq),Government,45578601,Iraq,Military Personnel - Special (Iraq),"Government,Military",2017
119,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132853,"We are coordinating with the central government and oil ministry to ask security forces to intervene and prevent Kurdish crews from mismanaging production operations at the Kirkuk oilfield,' the spokesman said.",Express intent to accept mediation,Iraq warns Kurdistan not to shut down Kirkuk oil flows,"(2017, 42, 3)",7,35.4681,44.3922,10,Muhafazat Kirkuk,Reuters News,5,Factiva,Iraq,Government (Iraq),Government,45578601,Iraq,Military Personnel - Special (Iraq),"Government,Military",2017
120,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132854,"'Coalition forces and advisors are not supporting Government of Iraq or Kurdistan Regional Government activities near Kirkuk, but are aware of reports of a limited exchange of fire during predawn hours of darkness,' it said in a statement on its website.",Reject,U.S.-led anti-Islamic State coalition says Iraqi-Kurdish clash in Kirkuk is misunderstanding,"(2017, 42, 3)",-4,35.4681,44.3922,10,Muhafazat Kirkuk,Reuters News,2,Factiva,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",45578602,Iraq,Government (Iraq),Government,2017
121,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132860,"Iraqi forces and Shia-led Popular Mobilisation Forces have seized the centre of Kirkuk city, pan-Arab Al-Jazeera TV has quoted its correspondent as saying.",Occupy territory,"Iraqi forces, Shia militia reportedly reach centre of Kirkuk","(2017, 42, 3)",-9.5,35.4681,44.3922,10,Muhafazat Kirkuk,BBC Monitoring Newsfile,2,Factiva,Iraq,Military (Iraq),"Government,Military",45578631,Iraq,Iraq,NULL,2017
122,Kirkuk,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132859,It also reported that Iraqi forces had seized the main administrative building in Kirkuk without clashing with Kurdish Peshmerga forces.,Occupy territory,"Iraqi forces, Shia militia reportedly reach centre of Kirkuk","(2017, 42, 3)",-9.5,35.4681,44.3922,10,Muhafazat Kirkuk,BBC Monitoring Newsfile,3,Factiva,Iraq,Military (Iraq),"Government,Military",45578631,Iraq,Iraq,NULL,2017
123,Dihok,Iraq,2017-10-16,NULL,2017-10-16,ICEWS28132869,The military operation launched by Iraq's central government against Kurdish peshmerga fighters is rooted in a long-standing dispute over territory stretching from the Syrian border to the frontier with Iran.,Use conventional military force,Disputed territory at heart of Iraq-Kurd crisis,"(2017, 42, 3)",-10,36.8671,42.9884,10,Dihok,Agence France-Presse,1,Factiva,Iraq,Government (Iraq),Government,45578644,Iraq,Combatant (Iraqi Kurds),"International Ethnic,Kurd (Ethnic Group)",2017
