,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
23,Homs,Syria,2017-11-02,NULL,2017-11-02,ICEWS28208544,A Syrian air force source told Sputnik that the Syrian army's 72nd division launched surface-to-air missiles at Israeli planes in the Homs province in response to the airstrike.,Make statement,Israeli F-15Israel carries out airstrike against Syrian targets from Lebanon's airspace,"(2017, 44, 3)",0,34.7268,36.7234,11,Muhafazat Hims,Unknown,4,Factiva,Syria,Air Force (Syria),"Military,Air Force,Government",45760393,Syria,Military (Syria),"Military,Government",2017
24,Damascus,Syria,2017-11-02,NULL,2017-11-02,ICEWS28209201,The Russian Defense Ministry said in connection with it that the Syrian Air Force had delivered a strike at a clandestine factory of the militants where they had been making poisonous chemical substances.,Make statement,Lavrov tells Tillerson politicizing of OPCW mission in Syria totally inadmissible,"(2017, 44, 3)",0,33.5102,36.2913,11,Dimashq,Unknown,5,Factiva,Russian Federation,Defense / Security Ministry (Russia),"Government,Defense / Security Ministry,Executive",45762965,Syria,Air Force (Syria),"Military,Government,Air Force",2017
25,Damascus,Syria,2017-11-02,NULL,2017-11-02,ICEWS28209203,The Russian Defense Ministry said in connection with it that the Syrian Air Force had delivered a strike at a clandestine factory of the militants where they had been making poisonous chemical substances.,Use conventional military force,Lavrov tells Tillerson politicizing of OPCW mission in Syria totally inadmissible,"(2017, 44, 3)",-10,33.5102,36.2913,11,Dimashq,Unknown,5,Factiva,Syria,Air Force (Syria),"Military,Government,Air Force",45762965,Syria,Militant (Syria),Unidentified Forces,2017
26,Damascus,Syria,2017-11-02,NULL,2017-11-02,ICEWS28209202,Washington accused Damascus of a chemical attack and in the wake of the accusations the U.S. Navy delivered a missile strike at a Syrian airbase in the Homs Governorate.,Accuse,Lavrov tells Tillerson politicizing of OPCW mission in Syria totally inadmissible,"(2017, 44, 3)",-2,33.5102,36.2913,11,Dimashq,Unknown,6,Factiva,United States,United States,NULL,45762965,Syria,Syria,NULL,2017
27,Deir ez-Zor,Syria,2017-11-02,NULL,2017-11-02,ICEWS28209249,"'On November 2, while providing support for the Syrian government troops in routing militants of the ISIL [the former name of the Islamic State terrorist organization outlawed in Russia] in the province of Deir ez-Zor in east Syria, six Tu-22M3 long-range bombers of Russia’s Aerospace Force delivered a massive strike on the ISIL facilities near the town of Abu Kamal,' the ministry said.",Use unconventional violence,Russian strategic bombers wipe out terrorists’ arms depots in Syria,"(2017, 44, 3)",-9,35.3359,40.1408,11,Dayr az Zawr,Unknown,2,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",45762992,Syria,Syria,NULL,2017
28,Deir ez-Zor,Syria,2017-11-02,NULL,2017-11-02,ICEWS28209250,"'On November 2, while providing support for the Syrian government troops in routing militants of the ISIL [the former name of the Islamic State terrorist organization outlawed in Russia] in the province of Deir ez-Zor in east Syria, six Tu-22M3 long-range bombers of Russia’s Aerospace Force delivered a massive strike on the ISIL facilities near the town of Abu Kamal,' the ministry said.",Use unconventional violence,Russian strategic bombers wipe out terrorists’ arms depots in Syria,"(2017, 44, 3)",-9,35.3359,40.1408,11,Dayr az Zawr,Unknown,2,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",45762992,Iraq,Militant (Islamic State of Iraq and the Levant),"Muslim,Sunni,Ideological,Fundamentalist,International Religious,Dissident,Insurgents",2017
29,Damascus,Syria,2017-11-02,NULL,2017-11-02,ICEWS28209014,"Washington accused Damascus of carrying out a chemical attack, after which the United States launched a missile strike over a Syrian military airfield in the Homs Governorate overnight into April 7.",Accuse,Russia rejects possibility of chemical agents’ use in Khan Shaykhun from Syrian aircraft,"(2017, 44, 3)",-2,33.5102,36.2913,11,Dimashq,Unknown,6,Factiva,United States,United States,NULL,45763007,Syria,Syria,NULL,2017
30,NULL,Syria,2017-11-02,NULL,2017-11-02,ICEWS28209012,The Russian Defense Ministry said Syrian planes had bombed terrorists’ workshops where chemical weapons were being made.,Make statement,Chemical bomb in Khan Shaykhun was blown up on surface - Russian Defense Ministry,"(2017, 44, 3)",0,35.7667,36.6667,11,Idlib,Unknown,6,Factiva,Russian Federation,Defense / Security Ministry (Russia),"Government,Defense / Security Ministry,Executive",45763008,Syria,Syria,NULL,2017
31,NULL,Saudi Arabia,2017-11-02,NULL,2017-11-02,ICEWS28209515,"Russian state nucelar corporation Rosatom is interested in building nuclear infrastructure in Saudi Arabia, including construction of 16 nuclear power units, Russia’s Energy Minister Alexander Novak said at a meeting of the intergovernmental commission of Russia and Saudi Arabia.",Consult,Russian nuclear corporation Rosatom may take part in construction of 16 nuclear power units in Saudi Arabia - Energy Minister,"(2017, 44, 3)",1,24.6877,46.7219,11,NULL,Unknown,1,Factiva,Russian Federation,Russia,NULL,45763009,Saudi Arabia,Saudi Arabia,NULL,2017
32,NULL,Saudi Arabia,2017-11-02,NULL,2017-11-02,ICEWS28209516,"Russian state nucelar corporation Rosatom is interested in building nuclear infrastructure in Saudi Arabia, including construction of 16 nuclear power units, Russia’s Energy Minister Alexander Novak said at a meeting of the intergovernmental commission of Russia and Saudi Arabia.",Consult,Russian nuclear corporation Rosatom may take part in construction of 16 nuclear power units in Saudi Arabia - Energy Minister,"(2017, 44, 3)",1,24.6877,46.7219,11,NULL,Unknown,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,45763009,Russian Federation,Russia,NULL,2017
33,Hisya,Syria,2017-11-02,NULL,2017-11-02,ICEWS28209542,"The Syrian commander told Reuters that Israeli planes had hit a copper factory in the industrial town of Hisya, 35 km (21 miles) south of Homs and 112 km (70 miles) north of Damascus.",Make statement,"After air strike, Israeli minister warns against arms shipments to Hezbollah","(2017, 44, 3)",0,34.411,36.7588,11,Muhafazat Hims,Unknown,3,Factiva,Syria,Military Personnel (Syria),"Military,Government",45763098,Israel,Israel,NULL,2017
40,Homs,Syria,2017-11-03,NULL,2017-11-03,ICEWS28208019,"The full details of what happened are clouded in secrecy, like many other alleged and acknowledged Israeli air strikes in Syria.",Employ aerial weapons,Air-power diplomacy in Syria,"(2017, 44, 3)",-10,34.7268,36.7234,11,Muhafazat Hims,The Jerusalem Post,5,Factiva,Israel,Israel,NULL,45759641,Syria,Syria,NULL,2017
41,NULL,Syria,2017-11-03,NULL,2017-11-03,ICEWS28208981,TASS: RUSSIA’S CRUISE MISSILE STRIKE HELPED THE SYRIAN GOVERNMENT TROOPS LAUNCH AN OFFENSIVE AGAINST THE ISLAMIC STATE’S LAST STRONGHOLD IN EAST SYRIA - RUSSIA’S DEFENSE MINISTRY,Use conventional military force,TASS: RUSSIA’S CRUISE MISSILE STRIKE HELPED THE SYRIAN GOVERNMENT TROOPS LAUNCH AN OFFENSIVE AGAINST THE ISLAMIC STATE’S LAST STRONGHOLD IN EAST SYRIA - RUSSIA’S DEFENSE MINISTRY,"(2017, 44, 3)",-10,33.5102,36.2913,11,NULL,Unknown,1,Factiva,Syria,Military (Syria),"Military,Government",45762094,Iraq,Islamic State of Iraq and the Levant,"Muslim,Sunni,Ideological,Fundamentalist,International Religious,Dissident,Insurgents",2017
53,NULL,Lebanon,2017-11-04,NULL,2017-11-04,ICEWS28204168,"Appointed in December 2016, Saad Hariri has explicitly questioned the Shia Islamist movement, and behind him, Iran, accusing this country want to 'put the hand', not only on the Lebanon but also on other States in the region.",Accuse,Le Liban sans Premier ministre,"(2017, 44, 3)",-2,33.8889,35.4944,11,NULL,Euronews,5,Factiva,Iran,Iran,NULL,45752096,Lebanon,Lebanon,NULL,2017
57,Damascus,Syria,2017-11-04,NULL,2017-11-04,ICEWS28209573,"DAMASCUS, SYRIA -- Syrian troops ousted Daesh extremists Friday from Deir el-Zour in eastern Syria, while Iraqi forces pushed into the group's last major town across the border in Iraq in simultaneous assaults that dealt further territorial losses to the retreating militants.",Accede to demands for change in leadership,"Crumbling caliphate down to its last city; Daesh left holding Boukamal as government forces in Syria, Iraq continue to target strongholds","(2017, 44, 3)",5,33.5102,36.2913,11,Dimashq,The Toronto Star,1,Factiva,Iraq,Extremist (Islamic State of Iraq and the Levant),"Muslim,Sunni,Ideological,Fundamentalist,International Religious,Dissident,Insurgents",45761434,Syria,Syria,NULL,2017
58,Damascus,Syria,2017-11-04,NULL,2017-11-04,ICEWS28209574,"DAMASCUS, SYRIA -- Syrian troops ousted Daesh extremists Friday from Deir el-Zour in eastern Syria, while Iraqi forces pushed into the group's last major town across the border in Iraq in simultaneous assaults that dealt further territorial losses to the retreating militants.",Use unconventional violence,"Crumbling caliphate down to its last city; Daesh left holding Boukamal as government forces in Syria, Iraq continue to target strongholds","(2017, 44, 3)",-9,33.5102,36.2913,11,Dimashq,The Toronto Star,1,Factiva,Syria,Military (Syria),"Military,Government",45761434,Iraq,Extremist (Islamic State of Iraq and the Levant),"Muslim,Sunni,Ideological,Fundamentalist,International Religious,Dissident,Insurgents",2017
59,Damascus,Syria,2017-11-04,NULL,2017-11-04,ICEWS28209577,"DAMASCUS, SYRIA -- Syrian troops ousted Daesh extremists Friday from Deir el-Zour in eastern Syria, while Iraqi forces pushed into the group's last major town across the border in Iraq in simultaneous assaults that dealt further territorial losses to the retreating militants.",Occupy territory,"Crumbling caliphate down to its last city; Daesh left holding Boukamal as government forces in Syria, Iraq continue to target strongholds","(2017, 44, 3)",-9.5,33.5102,36.2913,11,Dimashq,The Toronto Star,1,Factiva,Iraq,Iraq,NULL,45761434,Iraq,Islamic State of Iraq and the Levant,"Muslim,Sunni,Ideological,Fundamentalist,International Religious,Dissident,Insurgents",2017
60,Euphrates River,Iraq,2017-11-04,NULL,2017-11-04,ICEWS28209571,"Syrian troops, backed by Russia and Kurdish-led forces supported by the United States, are now racing toward Boukamal from opposite sides of the Euphrates River, triggering concerns that a proxy showdown could ensue between the two sides.",Praise or endorse,"Crumbling caliphate down to its last city; Daesh left holding Boukamal as government forces in Syria, Iraq continue to target strongholds","(2017, 44, 3)",3.4,30.5789,47.7657,11,Muhafazat al Basrah,The Toronto Star,4,Factiva,United States,United States,NULL,45761434,Russian Federation,Military (Russia),"Government,Military",2017
61,Euphrates River,Iraq,2017-11-04,NULL,2017-11-04,ICEWS28209572,"Syrian troops, backed by Russia and Kurdish-led forces supported by the United States, are now racing toward Boukamal from opposite sides of the Euphrates River, triggering concerns that a proxy showdown could ensue between the two sides.",Cooperate militarily,"Crumbling caliphate down to its last city; Daesh left holding Boukamal as government forces in Syria, Iraq continue to target strongholds","(2017, 44, 3)",7.4,30.5789,47.7657,11,Muhafazat al Basrah,The Toronto Star,4,Factiva,Russian Federation,Military (Russia),"Government,Military",45761434,Syria,Military (Syria),"Military,Government",2017
62,Euphrates River,Iraq,2017-11-04,NULL,2017-11-04,ICEWS28209575,"Maj. Gen. Igor Konashenkov, a spokesperson for the Russian Defence Ministry, said six Tu-22M bombers and two submarines struck Daesh targets near Boukamal.",Use unconventional violence,"Crumbling caliphate down to its last city; Daesh left holding Boukamal as government forces in Syria, Iraq continue to target strongholds","(2017, 44, 3)",-9,30.5789,47.7657,11,Muhafazat al Basrah,The Toronto Star,6,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",45761434,Iraq,Islamic State of Iraq and the Levant,"Muslim,Sunni,Ideological,Fundamentalist,International Religious,Dissident,Insurgents",2017
63,Euphrates River,Iraq,2017-11-04,NULL,2017-11-04,ICEWS28209576,"Maj. Gen. Igor Konashenkov, a spokesperson for the Russian Defence Ministry, said six Tu-22M bombers and two submarines struck Daesh targets near Boukamal.",Use unconventional violence,"Crumbling caliphate down to its last city; Daesh left holding Boukamal as government forces in Syria, Iraq continue to target strongholds","(2017, 44, 3)",-9,30.5789,47.7657,11,Muhafazat al Basrah,The Toronto Star,6,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",45761434,Syria,Syria,NULL,2017
64,NULL,Syria,2017-11-04,NULL,2017-11-04,ICEWS28210120,"Russia’s Tupolev Tu-22M3 long-range bombers delivered a group airstrike on facilities of the Islamic State terrorist group (outlawed in Russia) in Syria, near Abu Kamal of the Deir ez-Zor Governorate, the Russian Defense Ministry said on Saturday.",Employ aerial weapons,Russia’s Tu-22M3 inflict group airstrike on terrorists' facilities in Syria,"(2017, 44, 3)",-10,35.1667,40.2833,11,Dayr az Zawr,Unknown,1,Factiva,Russian Federation,Citizen (Russia),"General Population / Civilian / Social,Social",45764750,Iraq,Islamic State of Iraq and the Levant,"Ideological,International Religious,Insurgents,Fundamentalist,Dissident,Sunni,Muslim",2017
77,Riyadh,Saudi Arabia,2017-11-05,NULL,2017-11-05,ICEWS28203492,"But the Saudi-led coalition suggested the attack had been ordered by Iran, which it said backs the Houthis.",Praise or endorse,Ballistic Missile Fired from Yemen at Saudi Capital Amid Growing Regional Tensions,"(2017, 44, 3)",3.4,24.6877,46.7219,11,Mintaqat ar Riyad,The New York Times,4,Factiva,Yemen,Defense / Security Ministry (Yemen),"Executive,Defense / Security Ministry,Government",45750306,Yemen,Houthis,"Shia,Dissident,Insurgents,International Religious",2017
78,Riyadh,Saudi Arabia,2017-11-05,NULL,2017-11-05,ICEWS28204190,His statement was broadcast by the Al-Arabiya chain.,Make statement,La démission de Saad Hariri prend de court le Liban,"(2017, 44, 3)",0,24.6877,46.7219,11,Mintaqat ar Riyad,Euronews,3,Factiva,United Arab Emirates,Al Arabiya,"Television News,Social,News,Media",45752090,Lebanon,Saad Hariri,"Ideological,International Religious,Center Right,Sunni,(National) Minor Party,Executive Office,Government,Parties,Executive,Elite",2017
79,Beirut,Lebanon,2017-11-05,NULL,2017-11-05,ICEWS28209696,"BEIRUT -- Lebanese Prime Minister Saad Hariri resigned from his post in a televised address from the Saudi capital Saturday, accusing Hezbollah of taking the country hostage, in a surprise move that plunged the nation into uncertainty amid heightened regional tensions.",Accuse,"Lebanese PM resigns after Hezbollah, Iran rant; Saad Hariri's broadcasts from Saudi capital accuse Tehran of spreading chaos and strife","(2017, 44, 3)",-2,33.8889,35.4944,11,Beyrouth,The Toronto Star,1,Factiva,Lebanon,Saad Hariri,"Parties,Sunni,Ideological,Center Right,Elite,International Religious,(National) Minor Party,Executive,Government,Executive Office",45761410,Lebanon,Hezbollah,"Organized Violent,Social,Parties,National Religious,Ideological,International Religious,Dissident,Shia,Far Left,(National) Minor Party",2017
80,NULL,Saudi Arabia,2017-11-05,NULL,2017-11-05,ICEWS28210698,"One of Saudi Arabia’s most prominent businessmen and a former finance minister are among dozens detained in a probe by a new anti-corruption body, a senior Saudi official said on Sunday, Reuters reported.",Make statement,"Saudi billionaire Prince Alwaleed, former ministers detained in corruption probe","(2017, 44, 3)",0,24.6877,46.7219,11,NULL,Unknown,1,Factiva,Saudi Arabia,Saudi Arabia,NULL,45764071,United Kingdom,Reuters,"Media,News,Social",2017
81,NULL,Egypt,2017-11-05,NULL,2017-11-05,ICEWS28214093,"Palestinian Authority President Mahmoud Abbas and Egyptian President Abdel Fattah al-Sisi will meet in Egypt on Monday to discuss efforts to advance reconciliation and revive the peace process between the Palestinians and Israel, a Palestinian diplomat said on Saturday.",Express intent to meet or negotiate,Abbas to meet Sisi on Monday,"(2017, 44, 3)",4,30.0626,31.2497,11,NULL,The Jerusalem Post,1,Factiva,Occupied Palestinian Territory,Mahmoud Abbas,"Executive,Elite,Government,Executive Office",45771183,Egypt,Abdel Fattah Al-Sisi,"Government,Executive,Executive Office,International Religious,Sunni,Elite",2017
82,NULL,Egypt,2017-11-05,NULL,2017-11-05,ICEWS28214094,"Palestinian Authority President Mahmoud Abbas and Egyptian President Abdel Fattah al-Sisi will meet in Egypt on Monday to discuss efforts to advance reconciliation and revive the peace process between the Palestinians and Israel, a Palestinian diplomat said on Saturday.",Express intent to meet or negotiate,Abbas to meet Sisi on Monday,"(2017, 44, 3)",4,30.0626,31.2497,11,NULL,The Jerusalem Post,1,Factiva,Egypt,Abdel Fattah Al-Sisi,"Government,Executive,Executive Office,International Religious,Sunni,Elite",45771183,Occupied Palestinian Territory,Mahmoud Abbas,"Executive,Elite,Government,Executive Office",2017
83,NULL,Lebanon,2017-11-05,NULL,2017-11-05,ICEWS28213984,"Lebanon's Prime Minister Saad al-Hariri resigned suddenly on Saturday, fearing an assassination plot against him and accusing Iran and its Lebanese ally Hezbollah of sowing strife in the Arab world.",Accuse,"Lebanese PM quits, has harsh words for Iran, Hezbollah. Netanyahu: This should be wakeup call to international community to take action","(2017, 44, 3)",-2,33.8889,35.4944,11,NULL,The Jerusalem Post,1,Factiva,Lebanon,Saad Hariri,"Parties,Executive,Sunni,Executive Office,Government,Elite,Ideological,International Religious,Center Right,(National) Minor Party",45771190,Lebanon,Hezbollah,"Parties,Social,Shia,National Religious,Organized Violent,Dissident,Far Left,Ideological,International Religious,(National) Minor Party",2017
84,NULL,Lebanon,2017-11-05,NULL,2017-11-05,ICEWS28213986,"Lebanon's Prime Minister Saad al-Hariri resigned suddenly on Saturday, fearing an assassination plot against him and accusing Iran and its Lebanese ally Hezbollah of sowing strife in the Arab world.",Accuse,"Lebanese PM quits, has harsh words for Iran, Hezbollah. Netanyahu: This should be wakeup call to international community to take action","(2017, 44, 3)",-2,33.8889,35.4944,11,NULL,The Jerusalem Post,1,Factiva,Lebanon,Saad Hariri,"Parties,Executive,Sunni,Executive Office,Government,Elite,Ideological,International Religious,Center Right,(National) Minor Party",45771190,Lebanon,Lebanon,NULL,2017
92,Beirut,Lebanon,2017-11-06,NULL,2017-11-06,ICEWS28202594,"In comments on 6 November, Lebanon's Minister of Interior and Municipalities Nohad Machnouk said that Hariri's meeting with Saudi King Salman bin Abdulaziz earlier in the day disproved rumours surrounding Hariri's resignation and showed that 'everything is ok'.",Make statement,Lebanon's Hariri 'could return within days',"(2017, 45, 3)",0,33.8889,35.4944,11,Beyrouth,BBC Monitoring Middle East,3,Factiva,Lebanon,Domestic Affairs (Lebanon),"Executive,Interior / Home Ministry,Government",45748418,Lebanon,Saad Hariri,"Executive,Government,Executive Office,Elite,Ideological,Parties,International Religious,Center Right,(National) Minor Party,Sunni",2017
93,Beirut,Lebanon,2017-11-06,NULL,2017-11-06,ICEWS28202597,"In comments on 6 November, Lebanon's Minister of Interior and Municipalities Nohad Machnouk said that Hariri's meeting with Saudi King Salman bin Abdulaziz earlier in the day disproved rumours surrounding Hariri's resignation and showed that 'everything is ok'.",Consult,Lebanon's Hariri 'could return within days',"(2017, 45, 3)",1,33.8889,35.4944,11,Beyrouth,BBC Monitoring Middle East,3,Factiva,Lebanon,Saad Hariri,"Executive,Government,Executive Office,Elite,Ideological,Parties,International Religious,Center Right,(National) Minor Party,Sunni",45748418,Saudi Arabia,Royal Administration (Saudi Arabia),Government,2017
94,Beirut,Lebanon,2017-11-06,NULL,2017-11-06,ICEWS28202599,"In comments on 6 November, Lebanon's Minister of Interior and Municipalities Nohad Machnouk said that Hariri's meeting with Saudi King Salman bin Abdulaziz earlier in the day disproved rumours surrounding Hariri's resignation and showed that 'everything is ok'.",Consult,Lebanon's Hariri 'could return within days',"(2017, 45, 3)",1,33.8889,35.4944,11,Beyrouth,BBC Monitoring Middle East,3,Factiva,Saudi Arabia,Royal Administration (Saudi Arabia),Government,45748418,Lebanon,Saad Hariri,"Executive,Government,Executive Office,Elite,Ideological,Parties,International Religious,Center Right,(National) Minor Party,Sunni",2017
95,Beirut,Lebanon,2017-11-06,NULL,2017-11-06,ICEWS28202595,In comments published by the website of the Lebanese Sunni Al-Mustaqbal (Future) movement - which both Hariri and Machnouk belong to - Machnouk said that the meeting between Hariri and the Saudi monarch also suggested that Hariri could return to Beirut in the coming days.,Make statement,Lebanon's Hariri 'could return within days',"(2017, 45, 3)",0,33.8889,35.4944,11,Beyrouth,BBC Monitoring Middle East,4,Factiva,Saudi Arabia,Royal Administration (Saudi Arabia),Government,45748418,Lebanon,Saad Hariri,"Executive,Government,Executive Office,Elite,Ideological,Parties,International Religious,Center Right,(National) Minor Party,Sunni",2017
